date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 17,home,Ottawa University,W,17-2,17,17,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Feb 17,home,Ottawa University,W,17-0,17,17,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Feb 20,home,Brown Mackie,W,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Feb 20,home,Brown Mackie,W,11-3,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Feb 21,home,Brown Mackie,W,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Feb 21,home,Brown Mackie,W,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Feb 27,home,North Central Missouri,W,25-14,25,25,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Feb 27,home,North Central Missouri,W,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Feb 28,home,North Central Missouri,W,15-5,15,15,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Feb 28,home,North Central Missouri,W,14-1,14,14,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 3,away,Labette,L,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 3,away,Labette,W,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 5,home,Labette,W,19-16,19,19,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 6,home,Labette,W,11-7,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 10,home,Johnson County,W,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 10,home,Johnson County,W,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 12,away,Johnson County,L,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 12,away,Johnson County,W,7-1,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 15,home,Crowder,W,22-7,22,22,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 17,home,Highland (KS),W,10-6,10,10,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 17,home,Highland (KS),W,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 20,away,Highland (KS),W,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 20,away,Highland (KS),W,28-5,28,28,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 21,away,Baker University JV,W,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 21,away,Baker University JV,W,8-5,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 24,away,Cowley,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 24,away,Cowley,L,11-9,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 26,home,Cowley,W,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 26,home,Cowley,W,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 29,home,Rockhurst JV,W,13-8,13,13,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 29,home,Rockhurst JV,W,21-3,21,21,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 31,away,Allen County,L,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Mar 31,away,Allen County,W,12-0,12,12,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 2,home,Allen County,W,9-5,9,9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 2,home,Allen County,W,13-12,13,13,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 5,home,Ottawa University JV,W,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 5,home,Ottawa University JV,W,16-2,16,16,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 7,away,Coffeyville,W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 7,away,Coffeyville,W,12-3,12,12,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 9,home,Coffeyville,W,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 9,home,Coffeyville,L,21-14,21,21,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 13,home,Baker University JV,W,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 13,home,Baker University JV,W,16-3,16,16,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 14,home,Fort Scott,W,13-2,13,13,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 14,home,Fort Scott,W,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 16,away,Fort Scott,W,5-1,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 16,away,Fort Scott,W,16-10,16,16,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 21,home,Independence,W,15-5,15,15,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
Apr 21,home,Independence,W,17-0,17,17,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Neosho County,neoshocountycommunitycollege,bryliewareok7u,Brylie Ware
