date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,home,Wharton County,W,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Jan 30,home,Angelina,W,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Jan 30,home,Angelina,W,9-4,9,9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Feb 6,home,vs. St. Petersburg,W,10-8,10,10,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Feb 6,home,vs. Odessa,W,6-2,6,6,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Feb 7,home,vs. Navarro,W,11-6,11,11,,,,,,,,,,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Feb 7,home,vs. Blinn,L,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Feb 10,away,Tyler,W,8-0,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Feb 12,home,Midland,W,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Feb 13,home,Midland,W,15-2,15,15,,,,,,,,,,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Feb 13,home,Midland,W,7-1,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
Feb 15,away,Blinn,W,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,mariovelay2yh,Mario Vela
