date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,Central Florida,W,3-1,3,3,0,1,0,0,4.0,5,,,0.00,,6,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
Jan 31,home,Seminole State (FL),W,5-4,5,5,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
Jan 31,home,Seminole State (FL),W,7-1,7,7,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
Feb 2,home,Northwood JV,W,10-0,10,10,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
Feb 3,home,St. Johns River State,L,2-0,2,2,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
Feb 7,away,Central Florida,W,3-2,3,3,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
Feb 7,away,Central Florida,W,8-2,8,8,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
Feb 8,away,Pasco-Hernando State,W,5-0,5,5,0,1,0,0,6.0,5,,,0.00,1,7,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
Feb 11,home,Eastern Florida State,W,2-1,2,2,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
Feb 13,away,Polk State,L,4-3,4,4,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
Feb 14,away,St. Johns River State,L,8-4,8,8,0,0,0,0,4.2,7,4,3,5.79,1,6,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,anthonydelaneyb19l,Anthony Delaney
