date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 28,home,Kaskaskia,,,,,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 7,away,Heartland,,,,,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 7,away,Heartland,,,,,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 13,home,vs. RCSJ Cumberland,W,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 14,home,vs. Mercer County,W,5-1,5,5,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 14,home,vs. Morris,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 15,home,vs. Camden County,W,14-2,14,14,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 15,home,vs. Lackawanna,L,6-3,6,6,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 16,home,vs. Delaware Tech-Owens,W,8-7,8,8,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 16,home,Bergen,L,6-3,6,6,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 17,home,vs. Lackawanna,L,5-4,5,5,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 17,home,vs. Chesapeake,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 18,home,vs. Mercer County,L,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 18,home,vs. Montgomery,W,1-0,1,1,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 23,away,Waubonsee,,,,,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 24,away,Kishwaukee,,,,,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 25,away,Kankakee,L,11-6,11,11,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 26,away,South Suburban,W,7-6,7,7,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 29,home,Black Hawk-Moline,,,,,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 29,home,Black Hawk-Moline,,,,,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 30,home,Milwaukee Area Tech,W,9-0,9,9,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Mar 30,home,Milwaukee Area Tech,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Apr 1,home,McHenry County,L,14-9,14,14,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Apr 1,home,McHenry County,L,12-8,12,12,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Apr 3,home,Madison,L,7-2,7,7,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Apr 3,home,Madison,L,3-0,3,3,,,,,,,,,,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Apr 4,away,Harper,W,14-10,14,14,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Apr 4,away,Harper,L,10-9,10,10,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Apr 7,home,Rock Valley,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
Apr 7,home,Rock Valley,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Triton,tritoncollege,ericlecoureq4cv,Eric LeCoure
