date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,vs. Walters State,W,4-0,4,4,1,1,0,0,7.0,2,0,0,0.00,2,8,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 2,away,USC Salkehatchie,W,4-2,4,4,,,,,,,,,,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 5,away,Brewton Parker JV,,,,,,,,,,,,,,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 5,away,Brewton Parker JV,,,,,,,,,,,,,,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 10,away,Brewton Parker JV,W,5-2,5,5,1,0,0,0,3.0,,,,0.00,,4,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 10,away,Brewton Parker JV,W,6-0,6,6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 19,away,Brewton Parker JV,L,5-4,5,5,0,0,0,0,2.0,3,,,0.00,,2,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 19,away,Brewton Parker JV,W,7-0,7,7,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 22,away,Chattahoochee Valley,L,2-0,2,2,1,0,1,0,6.0,4,2,1,1.50,,5,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 22,away,Chattahoochee Valley,L,15-2,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 24,home,Chattahoochee Valley,,,,,,,,,,,,,,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 28,home,USC Salkehatchie,L,5-3,5,5,,,,,,,,,,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Feb 28,home,USC Salkehatchie,W,6-3,6,6,0,0,0,1,1.0,1,0,0,0.00,0,0,0,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 4,home,Georgia Perimeter,L,10-3,10,10,1,0,1,0,6.1,9,6,4,5.68,1,5,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 8,away,Georgia Perimeter,L,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 8,away,Georgia Perimeter,L,9-2,9,9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 9,away,Georgia Perimeter,L,11-6,11,11,1,0,0,0,4.2,11,7,6,11.57,,4,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 11,away,Darton State,L,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 14,home,Darton State,L,12-4,12,12,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 15,home,Darton State,L,2-0,2,2,0,0,0,0,7.0,3,2,,0.00,3,11,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 15,home,Darton State,L,6-0,6,6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 19,away,Middle Georgia State,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 20,home,Middle Georgia State,W,4-1,4,4,0,0,0,1,3.0,,,,0.00,1,3,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 22,away,Middle Georgia State,L,20-2,20,20,1,0,1,0,3.0,12,9,3,9.00,1,2,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 22,away,Middle Georgia State,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 25,away,Abraham Baldwin,L,9-3,9,9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 30,home,Abraham Baldwin,L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 30,home,Abraham Baldwin,L,6-1,6,6,1,0,1,0,5.0,7,5,5,9.00,3,4,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Mar 31,home,Abraham Baldwin,L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 1,away,Gordon State,L,12-1,12,12,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 3,home,Gordon State,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 4,home,Gordon State,W,3-2,3,3,1,1,0,0,8.0,7,2,2,2.25,2,7,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 4,home,Gordon State,L,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 8,home,Georgia Highlands,W,11-9,11,11,,,,,,,,,,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 11,away,Georgia Highlands,L,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 12,away,Georgia Highlands,W,2-1,2,2,0,0,0,0,7.0,2,1,1,1.29,1,10,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 12,away,Georgia Highlands,L,9-2,9,9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 15,home,South Georgia State,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 17,away,South Georgia State,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 17,away,South Georgia State,W,9-2,9,9,1,1,0,0,7.0,5,2,1,1.29,6,9,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 21,away,South Georgia State,L,9-6,9,9,0,0,0,0,0.2,1,,,0.00,1,1,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 22,away,West Georgia Tech,L,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 25,home,West Georgia Tech,L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 26,home,West Georgia Tech,W,9-2,9,9,1,0,0,0,7.0,4,2,1,1.29,,9,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 26,home,West Georgia Tech,W,19-9,19,19,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
Apr 30,home,Andrew,,,,,,,,,,,,,,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
May 2,away,Andrew,,,,,,,,,,,,,,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
May 3,away,Andrew,L,3-1,3,3,1,0,1,0,6.0,3,3,3,4.50,3,10,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
May 3,away,Andrew,W,12-5,12,12,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,East Georgia State,eastgeorgiacollege,phillipandersonsb25,Phillip Anderson
