date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,El Paso,W,5-4,5,5,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Jan 30,home,El Paso,W,3-2,3,3,0,0,0,0,3.0,2,,,0.00,,1,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 2,home,Luna,W,9-3,9,9,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 2,home,Luna,W,10-4,10,10,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 3,home,Luna,W,7-6,7,7,0,0,0,0,2.2,4,1,1,3.38,2,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 3,home,Luna,L,6-3,6,6,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 6,away,El Paso,L,8-7,8,8,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 6,away,El Paso,L,11-3,11,11,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 8,home,Trinidad State,L,16-3,16,16,0,0,0,0,3.0,7,7,6,18.00,1,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 9,home,Trinidad State,L,4-3,4,4,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 9,home,Trinidad State,L,6-4,6,6,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 10,home,Trinidad State,W,5-2,5,5,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 15,home,Benedictine University,,,,,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 15,home,Benedictine University,,,,,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 20,away,Arizona Western,L,4-2,4,4,0,0,0,0,2.0,,,,0.00,1,4,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 20,away,Arizona Western,L,9-2,9,9,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 24,home,South Mountain,W,1-0,1,1,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 24,home,South Mountain,L,8-0,8,8,0,0,0,0,0.1,4,5,4,108.00,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 27,home,Yavapai,L,7-1,7,7,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Feb 27,home,Yavapai,L,10-4,10,10,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 3,home,Central Arizona,L,5-4,5,5,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 3,home,Central Arizona,L,12-0,12,12,0,0,0,0,2.0,2,1,1,4.50,1,2,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 6,home,Cochise,W,2-0,2,2,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 6,home,Cochise,L,5-3,5,5,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 10,away,Paradise Valley,L,5-0,5,5,0,0,0,0,2.0,2,1,1,4.50,1,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 10,away,Paradise Valley,L,8-4,8,8,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 14,home,vs. Bismarck State,W,4-3,4,4,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 14,home,vs. Bismarck State,L,9-7,9,9,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 15,home,vs. Williston State,W,13-12,13,13,0,1,0,0,3.2,6,5,5,12.27,1,4,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 16,home,vs. Douglas College,W,8-1,8,8,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 16,home,vs. White Rock,W,8-2,8,8,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 20,home,Mesa,L,6-1,6,6,0,0,0,0,1.1,4,3,1,6.75,1,1,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 20,home,Mesa,L,16-5,16,16,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 24,away,Phoenix,L,8-7,8,8,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 24,away,Phoenix,L,5-4,5,5,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 27,home,Pima,W,3-2,3,3,,,,,,,,,,,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
Mar 27,home,Pima,L,13-2,13,13,0,0,0,0,3.0,4,5,5,15.00,4,,,2018,2017-18,div1,Eastern Arizona,easternarizonacollege,rubenportillomy04,Ruben Portillo
