date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27  #,home,Lindsey Wilson College,L,4-2,4,4,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Jan 27  #,home,Lindsey Wilson College,W,11-3,11,11,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Feb 13,home,Wallace State,L,6-2,6,6,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Feb 13,home,Wallace State,L,5-3,5,5,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Feb 19,home,Motlow State,W,9-4,9,9,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Feb 20,away,Wallace State,W,8-0,8,8,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Feb 20,away,Wallace State,W,6-3,6,6,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Feb 24,home,Cumberland University JV,W,20-4,20,20,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Feb 24,home,Cumberland University JV,W,14-0,14,14,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Feb 28,home,Grand Rapids,W,8-5,8,8,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Mar 3,away,Dyersburg State,L,6-5,6,6,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Mar 4,away,Dyersburg State,L,5-2,5,5,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Mar 4,away,Dyersburg State,L,7-2,7,7,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Mar 4,away,Cumberland University JV,W,13-6,13,13,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Mar 8,home,Roane State,W,9-3,9,9,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Mar 9,home,Roane State,W,12-1,12,12,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Mar 9,home,Roane State,L,5-0,5,5,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Mar 12,away,Calhoun,,,,,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
Mar 12,away,Calhoun,,,,,,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,kiercekimbelxmqt,Kierce Kimbel
