date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 13,home,Bethel University JV,W,16-0,16,16,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Feb 14,home,Jefferson (MO),,,,,,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Feb 16,away,Mississippi Delta,L,9-3,9,9,,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Feb 16,away,Mississippi Delta,W,4-0,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Feb 21,away,Jackson State,W,16-9,16,16,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Feb 22,away,Jackson State,L,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Feb 22,away,Jackson State,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Feb 25,home,St. Louis,L,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Feb 25,home,St. Louis,L,7-4,7,7,0,0,0,0,1.0,0,0,0,0.00,0,1,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Feb 28,away,Volunteer State,W,10-2,10,10,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Mar 1,away,Volunteer State,L,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Mar 1,away,Volunteer State,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Mar 9,home,Cleveland State,L,10-1,10,10,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Mar 10,home,Cleveland State,W,8-4,8,8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
Mar 10,home,Cleveland State,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,adamwyse0cad,Adam Wyse
