season,njcaa_division,team,team_id,location,opponent,result,score,game_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2023,div1,Roane State,roanestatecommunitycollege,home,Columbia State,L,12-5,20230304_ouoj,1.0,0.0,1.0,0.0,4.6000000000000005,9.0,12.0,10.0,7.0,8.0,0.0,0.0,19.565,29.0,3.478,17.609,0.0,13.696,15.652,1.143,23.478
2023,div1,Roane State,roanestatecommunitycollege,home,Columbia State,L,14-2,20230305_dflw,1.0,0.0,1.0,0.0,2.6,9.0,14.0,13.0,7.0,6.0,0.0,0.0,45.0,13.0,6.154,31.154,0.0,24.231,20.769,0.857,48.462
2023,div1,Roane State,roanestatecommunitycollege,home,Columbia State,L,8-3,20230304_cluv,1.0,0.0,1.0,0.0,5.3,9.0,8.0,7.0,2.0,4.0,2.0,0.0,11.887,48.0,2.075,15.283,3.396,3.396,6.792,2.0,13.585
2023,div1,Roane State,roanestatecommunitycollege,home,Gaston College,L,10-0,20230129_6854,1.0,0.0,1.0,0.0,3.3000000000000003,8.0,10.0,10.0,5.0,2.0,0.0,0.0,27.273,21.0,3.939,21.818,0.0,13.636,5.455,0.4,27.273
2023,div1,Roane State,roanestatecommunitycollege,home,Gaston College,L,10-0,20230129_8zxk,1.0,0.0,1.0,0.0,4.5,10.0,10.0,10.0,6.0,5.0,1.0,0.0,20.0,28.0,3.556,20.0,2.0,12.0,10.0,0.833,20.0
2023,div1,Roane State,roanestatecommunitycollege,home,Georgia Highlands,L,11-6,20230307_i6g5,1.0,0.0,0.0,0.0,6.0,12.0,11.0,8.0,1.0,3.0,0.0,,12.0,47.0,2.167,18.0,0.0,1.5,4.5,3.0,16.5
2023,div1,Roane State,roanestatecommunitycollege,home,Georgia Highlands,W,11-10,20230314_rzcf,1.0,0.0,0.0,0.0,6.3,9.0,10.0,7.0,3.0,5.0,1.0,,10.0,57.0,1.905,12.857,1.429,4.286,7.143,1.667,14.286
2023,div1,Roane State,roanestatecommunitycollege,home,Georgia Highlands,W,12-2,20230307_gu7j,1.0,0.0,0.0,0.0,7.0,5.0,2.0,1.0,1.0,9.0,1.0,,1.286,441.0,0.857,6.429,1.286,1.286,11.571,9.0,2.571
2023,div1,Roane State,roanestatecommunitycollege,home,Georgia Highlands,W,13-1,20230314_x7nf,1.0,0.0,0.0,0.0,5.3,2.0,1.0,1.0,8.0,4.0,0.0,,1.698,334.0,1.887,3.396,0.0,13.585,6.792,0.5,1.698
2023,div1,Roane State,roanestatecommunitycollege,home,Gordon State,L,10-8,20230209_g9s7,1.0,0.0,0.0,0.0,5.5,7.0,8.0,8.0,4.0,4.0,2.0,,13.091,43.0,2.0,11.455,3.273,6.545,6.545,1.0,13.091
2023,div1,Roane State,roanestatecommunitycollege,home,Gordon State,L,14-4,20230209_znpf,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2023,div1,Roane State,roanestatecommunitycollege,home,Macomb,W,3-1,20230308_eloa,1.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,7.0,0.0,,0.0,,0.429,2.571,0.0,1.286,9.0,7.0,1.286
2023,div1,Roane State,roanestatecommunitycollege,home,Macomb,W,6-3,20230308_0uwt,1.0,0.0,0.0,0.0,7.0,5.0,3.0,2.0,6.0,5.0,0.0,,2.571,221.0,1.571,6.429,0.0,7.714,6.429,0.833,3.857
2023,div1,Roane State,roanestatecommunitycollege,home,Muskegon,W,5-1,20230219_04md,1.0,1.0,0.0,1.0,7.0,3.0,1.0,1.0,4.0,5.0,0.0,1.0,1.286,441.0,1.0,3.857,0.0,5.143,6.429,1.25,1.286
2023,div1,Roane State,roanestatecommunitycollege,home,Muskegon,W,5-1,20230219_b6up,1.0,1.0,0.0,0.0,7.0,5.0,1.0,0.0,2.0,10.0,0.0,1.0,0.0,,1.0,6.429,0.0,2.571,12.857,5.0,1.286
2023,div1,Roane State,roanestatecommunitycollege,home,Patrick & Henry,L,11-3,20230218_9d48,1.0,0.0,0.0,0.0,6.0,5.0,11.0,10.0,10.0,6.0,0.0,,15.0,38.0,2.5,7.5,0.0,15.0,9.0,0.6,16.5
2023,div1,Roane State,roanestatecommunitycollege,home,Patrick & Henry,L,3-1,20230218_5xgf,1.0,0.0,1.0,0.0,7.0,2.0,3.0,2.0,4.0,6.0,0.0,0.0,2.571,221.0,0.857,2.571,0.0,5.143,7.714,1.5,3.857
2023,div1,Roane State,roanestatecommunitycollege,home,Potomac State,L,10-2,20230315_xziy,1.0,0.0,1.0,0.0,6.0,11.0,10.0,10.0,3.0,6.0,1.0,0.0,15.0,38.0,2.333,16.5,1.5,4.5,9.0,2.0,15.0
2023,div1,Roane State,roanestatecommunitycollege,home,Potomac State,L,14-5,20230315_21hj,1.0,0.0,1.0,0.0,7.0,14.0,14.0,14.0,8.0,3.0,0.0,0.0,18.0,32.0,3.143,18.0,0.0,10.286,3.857,0.375,18.0
2023,div1,Roane State,roanestatecommunitycollege,home,Spartanburg Methodist,L,11-1,20230128_xl7z,1.0,0.0,1.0,0.0,5.1,12.0,11.0,8.0,3.0,4.0,1.0,0.0,14.118,40.0,2.941,21.176,1.765,5.294,7.059,1.333,19.412
2023,div1,Roane State,roanestatecommunitycollege,home,Spartanburg Methodist,L,6-4,20230128_w0v4,1.0,0.0,1.0,0.0,6.0,6.0,6.0,3.0,0.0,6.0,0.0,0.0,4.5,126.0,1.0,9.0,0.0,0.0,9.0,,9.0
2023,div1,Roane State,roanestatecommunitycollege,home,Volunteer State,L,4-2,20230311_tbxd,1.0,0.0,1.0,0.0,6.0,6.0,4.0,1.0,1.0,6.0,0.0,0.0,1.5,378.0,1.167,9.0,0.0,1.5,9.0,6.0,6.0
2023,div1,Roane State,roanestatecommunitycollege,home,Volunteer State,L,9-4,20230311_u77b,1.0,0.0,1.0,0.0,5.3,5.0,9.0,6.0,7.0,8.0,0.0,0.0,10.189,56.0,2.264,8.491,0.0,11.887,13.585,1.143,15.283
2023,div1,Roane State,roanestatecommunitycollege,home,Volunteer State,W,6-5,20230310_v77q,1.0,1.0,0.0,0.0,10.0,10.0,5.0,5.0,3.0,11.0,0.0,1.0,4.5,126.0,1.3,9.0,0.0,2.7,9.9,3.667,4.5
2023,div1,Roane State,roanestatecommunitycollege,home,Walters State,L,10-0,20230224_3mb0,1.0,0.0,1.0,0.0,5.2,9.0,10.0,8.0,9.0,2.0,1.0,0.0,13.846,41.0,3.462,15.577,1.731,15.577,3.462,0.222,17.308
2023,div1,Roane State,roanestatecommunitycollege,home,Walters State,L,4-1,20230224_abew,1.0,0.0,1.0,0.0,6.0,4.0,4.0,3.0,3.0,6.0,1.0,0.0,4.5,126.0,1.167,6.0,1.5,4.5,9.0,2.0,6.0
2023,div1,Rose State,rosestatecollege,home,Barton,L,12-2,20230211_b9lq,0.0,0.0,1.0,0.0,5.0,9.0,12.0,6.0,4.0,4.0,0.0,0.0,10.8,53.0,2.6,16.2,0.0,7.2,7.2,1.0,21.6
2023,div1,Rose State,rosestatecollege,home,Barton,L,19-11,20230210_ez2u,0.0,0.0,1.0,0.0,7.6,14.0,19.0,13.0,7.0,11.0,1.0,0.0,15.395,37.0,2.763,16.579,1.184,8.289,13.026,1.571,22.5
2023,div1,Rose State,rosestatecollege,home,Barton,W,10-5,20230211_qh3u,0.0,1.0,0.0,1.0,9.0,8.0,5.0,2.0,1.0,6.0,0.0,1.0,2.0,284.0,1.0,8.0,0.0,1.0,6.0,6.0,5.0
2023,div1,Rose State,rosestatecollege,home,Butler,W,8-3,20230217_dtlq,1.0,1.0,0.0,1.0,6.3,5.0,3.0,3.0,4.0,6.0,0.0,1.0,4.286,132.0,1.429,7.143,0.0,5.714,8.571,1.5,4.286
2023,div1,Rose State,rosestatecollege,home,Carl Albert State,W,13-10,20230204_mh2p,0.0,1.0,0.0,1.0,8.0,10.0,10.0,9.0,6.0,11.0,2.0,1.0,10.125,56.0,2.0,11.25,2.25,6.75,12.375,1.833,11.25
2023,div1,Rose State,rosestatecollege,home,Carl Albert State,W,17-7,20230204_tsn4,0.0,1.0,0.0,0.0,6.0,7.0,7.0,4.0,1.0,5.0,0.0,1.0,6.0,95.0,1.333,10.5,0.0,1.5,7.5,5.0,10.5
2023,div1,Rose State,rosestatecollege,home,Colby,W,8-4,20230218_qaa3,0.0,1.0,0.0,0.0,6.300000000000001,6.0,4.0,2.0,5.0,16.0,1.0,1.0,2.857,199.0,1.746,8.571,1.429,7.143,22.857,3.2,5.714
2023,div1,Rose State,rosestatecollege,home,Connors State,L,10-0,20230310_7j53,0.0,0.0,1.0,0.0,5.3,9.0,10.0,5.0,4.0,4.0,1.0,0.0,8.491,67.0,2.453,15.283,1.698,6.792,6.792,1.0,16.981
2023,div1,Rose State,rosestatecollege,home,Connors State,L,10-2,20230311_1o2o,0.0,0.0,1.0,0.0,6.3,12.0,10.0,7.0,3.0,4.0,1.0,0.0,10.0,57.0,2.381,17.143,1.429,4.286,5.714,1.333,14.286
2023,div1,Rose State,rosestatecollege,home,Connors State,L,6-2,20230311_6j85,0.0,0.0,1.0,0.0,9.0,9.0,6.0,2.0,3.0,3.0,0.0,0.0,2.0,284.0,1.333,9.0,0.0,3.0,3.0,1.0,6.0
2023,div1,Rose State,rosestatecollege,home,Dodge City,L,1-0,20230218_9ix1,0.0,0.0,1.0,0.0,6.0,4.0,1.0,1.0,2.0,6.0,1.0,0.0,1.5,378.0,1.0,6.0,1.5,3.0,9.0,3.0,1.5
2023,div1,Rose State,rosestatecollege,home,Hutchinson,L,5-2,20230223_15hh,0.0,0.0,1.0,0.0,8.3,10.0,5.0,2.0,5.0,8.0,0.0,0.0,2.169,262.0,1.807,10.843,0.0,5.422,8.675,1.6,5.422
2023,div1,Rose State,rosestatecollege,home,Hutchinson,W,13-7,20230223_ubrq,0.0,1.0,0.0,0.0,7.0,7.0,7.0,3.0,4.0,4.0,0.0,1.0,3.857,147.0,1.571,9.0,0.0,5.143,5.143,1.0,9.0
2023,div1,Rose State,rosestatecollege,home,Hutchinson,W,9-6,20230225_1w6q,0.0,1.0,0.0,0.0,8.3,12.0,6.0,5.0,4.0,8.0,0.0,1.0,5.422,105.0,1.928,13.012,0.0,4.337,8.675,2.0,6.506
2023,div1,Rose State,rosestatecollege,home,North Central Texas,W,11-5,20230129_x8ow,0.0,1.0,0.0,0.0,5.0,6.0,5.0,2.0,2.0,4.0,0.0,1.0,3.6,158.0,1.6,10.8,0.0,3.6,7.2,2.0,9.0
2023,div1,Rose State,rosestatecollege,home,North Central Texas,W,9-4,20230129_1iod,0.0,1.0,0.0,0.0,7.0,8.0,4.0,4.0,2.0,8.0,0.0,1.0,5.143,110.0,1.429,10.286,0.0,2.571,10.286,4.0,5.143
2023,div1,Rose State,rosestatecollege,home,Northeastern Oklahoma A&M,L,13-6,20230304_b71x,0.0,0.0,1.0,0.0,7.6000000000000005,13.0,13.0,12.0,12.0,9.0,1.0,0.0,14.211,40.0,3.289,15.395,1.184,14.211,10.658,0.75,15.395
2023,div1,Rose State,rosestatecollege,home,Northeastern Oklahoma A&M,W,12-3,20230304_5a7z,0.0,1.0,0.0,0.0,7.0,4.0,3.0,3.0,0.0,4.0,0.0,1.0,3.857,147.0,0.571,5.143,0.0,0.0,5.143,,3.857
2023,div1,Rose State,rosestatecollege,home,Northeastern Oklahoma A&M,W,22-21,20230305_0wlv,0.0,1.0,0.0,0.0,6.9,11.0,21.0,16.0,16.0,10.0,2.0,1.0,20.87,27.0,3.913,14.348,2.609,20.87,13.043,0.625,27.391
2023,div1,Rose State,rosestatecollege,home,Northern Oklahoma Tonkawa,W,9-0,20230228_68ht,0.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,8.0,0.0,1.0,0.0,,1.333,9.0,0.0,3.0,8.0,2.667,0.0
2023,div1,Rose State,rosestatecollege,home,Redlands,L,6-5,20230221_gwyl,0.0,0.0,1.0,0.0,5.6000000000000005,5.0,6.0,2.0,6.0,8.0,0.0,0.0,3.214,177.0,1.964,8.036,0.0,9.643,12.857,1.333,9.643
2023,div1,Rose State,rosestatecollege,home,Redlands,W,10-0,20230221_8975,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,,0.167,0.0,0.0,1.5,16.5,11.0,0.0
2023,div1,Rose State,rosestatecollege,home,Redlands,W,17-6,20230214_b0h8,0.0,1.0,0.0,1.0,7.0,8.0,6.0,3.0,2.0,6.0,1.0,1.0,3.857,147.0,1.429,10.286,1.286,2.571,7.714,3.0,7.714
2023,div1,Rose State,rosestatecollege,home,Redlands,W,20-6,20230214_0ou4,0.0,1.0,0.0,0.0,6.0,10.0,6.0,4.0,4.0,3.0,1.0,1.0,6.0,95.0,2.333,15.0,1.5,6.0,4.5,0.75,9.0
2023,div1,Salt Lake,saltlakecommunitycollege,home,Colorado Northwestern,W,11-1,20230313_2sxs,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.8,315.0,1.0,3.6,0.0,5.4,5.4,1.0,1.8
2023,div1,Salt Lake,saltlakecommunitycollege,home,Colorado Northwestern,W,7-1,20230313_irv8,1.0,1.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,2.0,0.0,1.0,1.286,441.0,1.0,9.0,0.0,0.0,2.571,,1.286
2023,div1,Salt Lake,saltlakecommunitycollege,home,Colorado Northwestern,W,7-2,20230312_w1q1,1.0,1.0,0.0,0.0,6.3,5.0,2.0,2.0,1.0,7.0,1.0,1.0,2.857,199.0,0.952,7.143,1.429,1.429,10.0,7.0,2.857
2023,div1,Salt Lake,saltlakecommunitycollege,home,Colorado Northwestern,W,7-6,20230312_kvcx,1.0,1.0,0.0,0.0,8.3,12.0,6.0,6.0,3.0,8.0,1.0,1.0,6.506,87.0,1.807,13.012,1.084,3.253,8.675,2.667,6.506
2023,div1,Salt Lake,saltlakecommunitycollege,home,GateWay (AZ),W,7-2,20230203_9z2q,1.0,1.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,9.0,0.0,1.0,2.0,284.0,1.0,9.0,0.0,0.0,9.0,,2.0
2023,div1,Salt Lake,saltlakecommunitycollege,home,Pima,L,8-2,20230203_578n,1.0,0.0,1.0,0.0,8.0,12.0,8.0,3.0,4.0,8.0,1.0,0.0,3.375,168.0,2.0,13.5,1.125,4.5,9.0,2.0,9.0
2023,div1,Salt Lake,saltlakecommunitycollege,home,South Mountain,L,11-0,20230127_x38f,1.0,0.0,1.0,0.0,4.300000000000001,13.0,11.0,9.0,0.0,5.0,0.0,0.0,18.837,30.0,3.023,27.209,0.0,0.0,10.465,,23.023
2023,div1,Salt Lake,saltlakecommunitycollege,home,South Mountain,L,5-0,20230127_xdnp,1.0,0.0,1.0,0.0,7.0,7.0,5.0,1.0,7.0,7.0,1.0,0.0,1.286,441.0,2.0,9.0,1.286,9.0,9.0,1.0,6.429
2023,div1,Salt Lake,saltlakecommunitycollege,home,South Mountain,L,5-3,20230128_a76a,1.0,0.0,1.0,0.0,6.0,6.0,5.0,5.0,4.0,4.0,0.0,0.0,7.5,76.0,1.667,9.0,0.0,6.0,6.0,1.0,7.5
2023,div1,Salt Lake,saltlakecommunitycollege,home,South Mountain,L,5-4,20230204_t7b4,1.0,0.0,1.0,0.0,8.2,12.0,5.0,4.0,1.0,10.0,1.0,0.0,4.39,129.0,1.585,13.171,1.098,1.098,10.976,10.0,5.488
2023,div1,Salt Lake,saltlakecommunitycollege,home,South Mountain,L,6-5,20230128_bctt,1.0,0.0,1.0,0.0,6.1,9.0,6.0,6.0,3.0,5.0,1.0,0.0,8.852,64.0,1.967,13.279,1.475,4.426,7.377,1.667,8.852
2023,div1,Salt Lake,saltlakecommunitycollege,home,Southern Nevada,L,7-6,20230303_4jsb,1.0,0.0,1.0,0.0,10.3,14.0,7.0,5.0,3.0,12.0,0.0,0.0,4.369,130.0,1.65,12.233,0.0,2.621,10.485,4.0,6.117
2023,div1,Salt Lake,saltlakecommunitycollege,home,Southern Nevada,L,9-4,20230304_v69e,1.0,0.0,1.0,0.0,7.300000000000001,10.0,9.0,9.0,8.0,7.0,0.0,0.0,11.096,51.0,2.466,12.329,0.0,9.863,8.63,0.875,11.096
2023,div1,Salt Lake,saltlakecommunitycollege,home,Southern Nevada,W,11-0,20230304_tmvr,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,,0.8,3.6,0.0,3.6,9.0,2.5,0.0
2023,div1,Salt Lake,saltlakecommunitycollege,home,Southern Nevada,W,8-1,20230303_9wby,1.0,1.0,0.0,0.0,7.0,5.0,1.0,1.0,3.0,6.0,0.0,1.0,1.286,441.0,1.143,6.429,0.0,3.857,7.714,2.0,1.286
2023,div1,Salt Lake,saltlakecommunitycollege,home,Yavapai,W,19-6,20230205_ujf9,1.0,1.0,0.0,0.0,9.0,13.0,6.0,4.0,1.0,9.0,0.0,1.0,4.0,142.0,1.556,13.0,0.0,1.0,9.0,9.0,6.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Baton Rouge,W,11-2,20230211_5exr,1.0,1.0,0.0,0.0,9.0,4.0,2.0,2.0,4.0,9.0,0.0,1.0,2.0,284.0,0.889,4.0,0.0,4.0,9.0,2.25,2.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Blinn,L,14-3,20230304_l6qn,1.0,0.0,1.0,0.0,9.0,15.0,14.0,11.0,5.0,15.0,2.0,0.0,11.0,52.0,2.222,15.0,2.0,5.0,15.0,3.0,14.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Blinn,L,16-9,20230302_9bxm,1.0,0.0,1.0,0.0,7.3,15.0,16.0,12.0,10.0,10.0,4.0,0.0,14.795,38.0,3.425,18.493,4.932,12.329,12.329,1.0,19.726
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Blinn,L,5-3,20230304_v2o4,1.0,0.0,1.0,0.0,6.3,8.0,5.0,3.0,1.0,10.0,0.0,0.0,4.286,132.0,1.429,11.429,0.0,1.429,14.286,10.0,7.143
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Coastal Alabama - Bay Minette,W,10-6,20230204_j0fs,1.0,1.0,0.0,0.0,6.3,5.0,6.0,4.0,8.0,11.0,0.0,1.0,5.714,99.0,2.063,7.143,0.0,11.429,15.714,1.375,8.571
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Coastal Bend,W,10-7,20230224_p2jr,1.0,1.0,0.0,1.0,9.0,5.0,7.0,6.0,5.0,11.0,1.0,1.0,6.0,95.0,1.111,5.0,1.0,5.0,11.0,2.2,7.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Coastal Bend,W,13-5,20230226_h77i,1.0,1.0,0.0,0.0,7.3,7.0,5.0,5.0,4.0,9.0,2.0,1.0,6.164,92.0,1.507,8.63,2.466,4.932,11.096,2.25,6.164
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Coastal Bend,W,2-0,20230226_2zfp,1.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0,2.0,14.0,0.0,1.0,0.0,,0.571,2.571,0.0,2.571,18.0,7.0,0.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Coastal Bend,W,6-2,20230221_aen7,1.0,1.0,0.0,1.0,9.0,9.0,2.0,2.0,3.0,12.0,1.0,1.0,2.0,284.0,1.333,9.0,1.0,3.0,12.0,4.0,2.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Delgado,L,7-4,20230204_2gxa,1.0,0.0,1.0,0.0,6.300000000000001,9.0,7.0,6.0,2.0,10.0,0.0,0.0,8.571,66.0,1.746,12.857,0.0,2.857,14.286,5.0,10.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Galveston,L,10-8,20230309_opp0,1.0,0.0,1.0,0.0,9.0,12.0,10.0,9.0,4.0,10.0,2.0,0.0,9.0,63.0,1.778,12.0,2.0,4.0,10.0,2.5,10.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Galveston,W,16-6,20230307_9lm1,1.0,1.0,0.0,0.0,6.3,7.0,6.0,4.0,1.0,9.0,1.0,1.0,5.714,99.0,1.27,10.0,1.429,1.429,12.857,9.0,8.571
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Galveston,W,4-2,20230311_gtt5,1.0,1.0,0.0,0.0,7.0,6.0,2.0,2.0,1.0,6.0,0.0,1.0,2.571,221.0,1.0,7.714,0.0,1.286,7.714,6.0,2.571
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Galveston,W,6-3,20230311_regs,1.0,1.0,0.0,1.0,9.0,8.0,3.0,3.0,1.0,8.0,0.0,1.0,3.0,189.0,1.0,8.0,0.0,1.0,8.0,8.0,3.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Gulf Coast State,L,5-3,20230203_r17c,1.0,0.0,0.0,0.0,6.0,9.0,5.0,5.0,1.0,13.0,0.0,,7.5,76.0,1.667,13.5,0.0,1.5,19.5,13.0,7.5
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,McLennan,W,9-8,20230306_s579,1.0,1.0,0.0,0.0,7.9,10.0,8.0,8.0,7.0,9.0,0.0,1.0,9.114,62.0,2.152,11.392,0.0,7.975,10.253,1.286,9.114
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Monroe College,L,3-2,20230218_o10d,1.0,0.0,1.0,0.0,9.0,6.0,3.0,3.0,1.0,8.0,1.0,0.0,3.0,189.0,0.778,6.0,1.0,1.0,8.0,8.0,3.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Monroe College,W,10-7,20230219_7v6q,1.0,1.0,0.0,1.0,5.6,8.0,7.0,7.0,5.0,8.0,0.0,1.0,11.25,50.0,2.321,12.857,0.0,8.036,12.857,1.6,11.25
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Monroe College,W,11-0,20230216_5uew,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,,1.143,9.0,0.0,1.286,7.714,6.0,0.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Monroe College,W,16-2,20230217_3f6g,1.0,1.0,0.0,0.0,7.0,6.0,2.0,2.0,2.0,7.0,0.0,1.0,2.571,221.0,1.143,7.714,0.0,2.571,9.0,3.5,2.571
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,New Mexico,L,8-4,20230127_p37t,1.0,0.0,1.0,0.0,6.9,7.0,8.0,3.0,2.0,3.0,1.0,0.0,3.913,145.0,1.304,9.13,1.304,2.609,3.913,1.5,10.435
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,New Mexico,W,10-7,20230128_x7n3,1.0,1.0,0.0,1.0,8.3,8.0,7.0,2.0,6.0,12.0,1.0,1.0,2.169,262.0,1.687,8.675,1.084,6.506,13.012,2.0,7.59
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,New Mexico,W,8-7,20230129_haw0,1.0,1.0,0.0,0.0,8.3,11.0,7.0,7.0,5.0,14.0,6.0,1.0,7.59,75.0,1.928,11.928,6.506,5.422,15.181,2.8,7.59
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Ranger,W,3-0,20230212_4vzg,1.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,,0.714,3.857,0.0,2.571,9.0,3.5,0.0
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,South Suburban,W,9-3,20230313_z4ib,1.0,1.0,0.0,0.0,6.9,9.0,3.0,2.0,2.0,9.0,0.0,1.0,2.609,217.0,1.594,11.739,0.0,2.609,11.739,4.5,3.913
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,State College of Florida,L,11-3,20230205_oqh0,1.0,0.0,1.0,0.0,6.3,14.0,11.0,10.0,4.0,8.0,1.0,0.0,14.286,40.0,2.857,20.0,1.429,5.714,11.429,2.0,15.714
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Temple,L,8-7,20230220_3yst,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Wabash Valley,W,3-2,20230211_l40r,1.0,1.0,0.0,0.0,14.3,10.0,2.0,2.0,4.0,21.0,0.0,1.0,1.259,451.0,0.979,6.294,0.0,2.517,13.217,5.25,1.259
2023,div1,San Jacinto-North,sanjacintocollegenorth,home,Wharton County,W,9-1,20230315_x4t6,1.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,5.0,9.0,0.0,1.0,1.286,441.0,1.0,2.571,0.0,6.429,11.571,1.8,1.286
2023,div1,Santa Fe,santafecollege,home,Abraham Baldwin,W,10-3,20230216_d657,1.0,1.0,0.0,0.0,9.0,8.0,3.0,2.0,3.0,10.0,2.0,1.0,2.0,284.0,1.222,8.0,2.0,3.0,10.0,3.333,3.0
2023,div1,Santa Fe,santafecollege,home,Abraham Baldwin,W,14-4,20230301_n36r,1.0,1.0,0.0,0.0,8.0,6.0,4.0,1.0,4.0,12.0,0.0,1.0,1.125,504.0,1.25,6.75,0.0,4.5,13.5,3.0,4.5
2023,div1,Santa Fe,santafecollege,home,Daytona State,W,6-3,20230315_xlle,1.0,1.0,0.0,1.0,8.3,5.0,3.0,2.0,1.0,5.0,0.0,1.0,2.169,262.0,0.723,5.422,0.0,1.084,5.422,5.0,3.253
2023,div1,Santa Fe,santafecollege,home,Daytona State,W,6-5,20230317_6axx,1.0,1.0,0.0,1.0,8.3,7.0,5.0,5.0,6.0,10.0,0.0,1.0,5.422,105.0,1.566,7.59,0.0,6.506,10.843,1.667,5.422
2023,div1,Santa Fe,santafecollege,home,Florida State Jacksonville,W,14-13,20230210_odhb,1.0,1.0,0.0,0.0,7.6,10.0,13.0,12.0,10.0,8.0,0.0,1.0,14.211,40.0,2.632,11.842,0.0,11.842,9.474,0.8,15.395
2023,div1,Santa Fe,santafecollege,home,Florida State Jacksonville,W,14-2,20230227_bs1o,1.0,1.0,0.0,0.0,8.5,7.0,2.0,2.0,0.0,9.0,0.0,1.0,2.118,268.0,0.824,7.412,0.0,0.0,9.529,,2.118
2023,div1,Santa Fe,santafecollege,home,Hillsborough,W,7-5,20230206_up4v,1.0,1.0,0.0,1.0,10.3,14.0,9.0,9.0,1.0,11.0,0.0,1.0,7.864,72.0,1.456,12.233,0.0,0.874,9.612,11.0,7.864
2023,div1,Santa Fe,santafecollege,home,Hillsborough,W,9-0,20230215_bc2x,1.0,0.0,0.0,0.0,9.0,19.0,12.0,12.0,6.0,10.0,2.0,,12.0,47.0,2.778,19.0,2.0,6.0,10.0,1.667,12.0
2023,div1,Santa Fe,santafecollege,home,Indian River State,W,6-5,20230128_dsbb,1.0,1.0,0.0,0.0,7.300000000000001,9.0,5.0,5.0,0.0,8.0,2.0,1.0,6.164,92.0,1.233,11.096,2.466,0.0,9.863,,6.164
2023,div1,Santa Fe,santafecollege,home,Lake-Sumter State,W,13-9,20230130_7jks,1.0,1.0,0.0,0.0,8.3,11.0,9.0,5.0,5.0,11.0,0.0,1.0,5.422,105.0,1.928,11.928,0.0,5.422,11.928,2.2,9.759
2023,div1,Santa Fe,santafecollege,home,Lake-Sumter State,W,5-3,20230203_tbd5,1.0,1.0,0.0,1.0,8.3,6.0,3.0,2.0,3.0,15.0,0.0,1.0,2.169,262.0,1.084,6.506,0.0,3.253,16.265,5.0,3.253
2023,div1,Santa Fe,santafecollege,home,Polk State,W,11-6,20230201_ewy0,1.0,1.0,0.0,0.0,8.5,9.0,10.0,7.0,5.0,10.0,0.0,1.0,7.412,77.0,1.647,9.529,0.0,5.294,10.588,2.0,10.588
