season,njcaa_division,team,team_id,player_id,player_name,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2018,div1,ASA New York,asabrooklynavengers,josesantana4s2t,Jose Santana,46,74.0,61.0,14.0,19.0,1.0,0.0,0.0,5.0,14.0,1.0,12.0,17.0,20.0,1.0,0.0,0.0,1.0,0.0,15.0,10.0,1.5,0.311,0.432,0.344,0.776,82.0,0.016,0.432,0.438,0.0,0.23,0.162,0.068,0.706
2018,div1,ASA New York,asabrooklynavengers,juancramosmvam,Juan C. Ramos,46,66.0,57.0,11.0,16.0,3.0,0.0,1.0,7.0,1.0,0.0,6.0,11.0,22.0,3.0,0.0,0.0,4.0,2.0,12.0,12.0,1.0,0.281,0.379,0.456,0.835,88.0,0.053,0.333,0.417,0.015,0.167,0.091,0.076,0.545
2018,div1,ASA New York,asabrooklynavengers,julysosamv34,July Sosa,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,ASA New York,asabrooklynavengers,livinstrongmartinezbp3k,Livinstrong Martinez,46,26.0,23.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,14.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.5,0.174,0.269,0.261,0.53,56.0,0.043,0.444,0.571,0.0,0.538,0.115,0.423,0.214
2018,div1,ASA New York,asabrooklynavengers,louiswintermzfl,Louis Winter,46,126.0,110.0,26.0,35.0,8.0,1.0,5.0,35.0,8.0,1.0,9.0,39.0,60.0,2.0,3.0,2.0,14.0,1.0,19.0,18.0,1.056,0.318,0.365,0.673,1.038,109.0,0.1,0.441,0.512,0.04,0.31,0.071,0.239,0.231
2018,div1,ASA New York,asabrooklynavengers,ludwigogandopb3w,Ludwig Ogando,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,ASA New York,asabrooklynavengers,luiscasadozokz,Luis Casado,46,28.0,22.0,7.0,8.0,1.0,0.0,0.0,6.0,2.0,0.0,6.0,11.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.364,0.5,0.455,0.955,100.0,0.045,0.727,0.5,0.0,0.393,0.214,0.179,0.545
2018,div1,ASA New York,asabrooklynavengers,luissancheztejadamtyb,Luis Sanchez Tejada,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,ASA New York,asabrooklynavengers,marlonsmith4mad,Marlon Smith,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,ASA New York,asabrooklynavengers,melvintavarezr1tq,Melvin Tavarez,46,64.0,53.0,9.0,14.0,3.0,1.0,1.0,13.0,2.0,1.0,8.0,21.0,22.0,0.0,2.0,1.0,5.0,0.0,16.0,4.0,4.0,0.264,0.344,0.509,0.853,90.0,0.113,0.406,0.381,0.016,0.328,0.125,0.203,0.381
2018,div1,ASA New York,asabrooklynavengers,miguelmedinaho9w,Miguel Medina,46,155.0,122.0,33.0,45.0,9.0,3.0,3.0,30.0,7.0,1.0,17.0,24.0,69.0,12.0,1.0,3.0,15.0,3.0,25.0,32.0,0.781,0.369,0.477,0.689,1.166,122.0,0.148,0.429,0.423,0.019,0.155,0.11,0.045,0.708
2018,div1,ASA New York,asabrooklynavengers,misaelconstanzone0b,Misael Constanzo,46,71.0,62.0,9.0,16.0,3.0,1.0,2.0,10.0,0.0,0.0,7.0,14.0,27.0,1.0,1.0,0.0,6.0,2.0,15.0,18.0,0.833,0.258,0.338,0.532,0.87,91.0,0.097,0.304,0.318,0.028,0.197,0.099,0.098,0.5
2018,div1,ASA New York,asabrooklynavengers,nathanpresbotppd4,Nathan Presbot,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2018,div1,ASA New York,asabrooklynavengers,rafaelquezadabcfi,Rafael Quezada,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,ASA New York,asabrooklynavengers,rohandryjavier4zkp,Rohandry Javier,46,129.0,98.0,27.0,41.0,3.0,2.0,0.0,19.0,22.0,5.0,14.0,12.0,48.0,9.0,6.0,2.0,5.0,1.0,35.0,7.0,5.0,0.418,0.496,0.541,1.037,109.0,0.092,0.466,0.422,0.0,0.093,0.109,-0.016,1.167
2018,div1,ASA New York,asabrooklynavengers,rubencabrerahokj,Ruben Cabrera,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,ASA New York,asabrooklynavengers,sirijacobramirezbl1i,Siri-Jacob Ramirez,46,59.0,50.0,12.0,12.0,3.0,0.0,1.0,7.0,3.0,0.0,7.0,18.0,18.0,2.0,0.0,0.0,4.0,2.0,15.0,6.0,2.5,0.24,0.356,0.44,0.796,84.0,0.06,0.355,0.55,0.017,0.305,0.119,0.186,0.389
2018,div1,ASA New York,asabrooklynavengers,stephonmontieltn0g,Stephon Montiel,46,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.167,0.375,0.167,0.542,57.0,0.0,0.2,0.333,0.0,0.125,0.125,0.0,1.0
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,alexvanderstokfkh4,Alex VanDerStok,59,219.0,204.0,38.0,71.0,17.0,2.0,9.0,50.0,3.0,0.0,8.0,28.0,119.0,7.0,0.0,0.0,28.0,6.0,3.0,3.0,1.0,0.348,0.393,0.721,1.114,117.0,0.113,0.371,0.377,0.041,0.128,0.037,0.091,0.286
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,austinhittingerrh08,Austin Hittinger,59,236.0,200.0,46.0,69.0,7.0,1.0,10.0,46.0,10.0,2.0,29.0,72.0,108.0,4.0,1.0,2.0,18.0,1.0,1.0,4.0,0.25,0.345,0.432,0.63,1.062,112.0,0.05,0.492,0.391,0.042,0.305,0.123,0.182,0.403
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,blakedurrencejxzk,Blake Durrence,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,blakehowellz2tc,Blake Howell,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brysonsmeltzerr381,Bryson Smeltzer,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,buckblalockwwwt,Buck Blalock,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,codychapmandkrz,Cody Chapman,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,colegarrettpl5y,Cole Garrett,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,colemelanconrsow,Cole Melancon,59,49.0,40.0,5.0,8.0,2.0,0.0,0.0,5.0,1.0,0.0,5.0,9.0,10.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.2,0.327,0.3,0.627,66.0,0.05,0.25,0.312,0.0,0.184,0.102,0.082,0.556
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentz24v6,Dalton Rentz,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,dossarnoldljek,Doss Arnold,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,drewmartensrxft,Drew Martens,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,59,51.0,37.0,10.0,7.0,1.0,0.0,0.0,3.0,4.0,2.0,12.0,8.0,8.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,0.189,0.373,0.243,0.616,65.0,0.027,0.233,0.526,0.0,0.157,0.235,-0.078,1.5
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,isaiaharnoldwx34,Isaiah Arnold,59,214.0,159.0,56.0,54.0,11.0,1.0,1.0,23.0,16.0,4.0,48.0,41.0,70.0,4.0,3.0,0.0,13.0,0.0,1.0,1.0,1.0,0.34,0.495,0.522,1.017,107.0,0.088,0.453,0.524,0.005,0.192,0.224,-0.032,1.171
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,joelellisiauc,Joel Ellis,59,220.0,193.0,36.0,63.0,10.0,0.0,15.0,58.0,1.0,0.0,20.0,47.0,118.0,5.0,0.0,2.0,25.0,3.0,0.0,2.0,0.0,0.326,0.4,0.741,1.141,120.0,0.052,0.361,0.288,0.068,0.214,0.091,0.123,0.426
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,louieharveyp0ez,Louie Harvey,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,markfeltonk7et,Mark Felton,59,110.0,100.0,11.0,25.0,6.0,0.0,4.0,18.0,1.0,0.0,10.0,24.0,43.0,0.0,0.0,0.0,10.0,5.0,1.0,0.0,,0.25,0.318,0.53,0.848,89.0,0.06,0.292,0.226,0.036,0.218,0.091,0.127,0.417
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,matthewcuthrellaus8,Matthew Cuthrell,59,215.0,183.0,28.0,52.0,9.0,0.0,1.0,33.0,3.0,0.0,18.0,37.0,64.0,10.0,0.0,4.0,10.0,6.0,0.0,0.0,,0.284,0.372,0.404,0.776,82.0,0.049,0.342,0.342,0.005,0.172,0.084,0.088,0.486
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,mattwhitet7cv,Matt White,59,212.0,161.0,50.0,53.0,18.0,0.0,8.0,40.0,7.0,3.0,38.0,33.0,95.0,9.0,1.0,3.0,26.0,3.0,0.0,2.0,0.0,0.329,0.472,0.752,1.224,129.0,0.112,0.366,0.457,0.038,0.156,0.179,-0.023,1.152
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,melvinrayla7v,Melvin Ray,59,9.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.222,0.222,0.222,0.444,47.0,0.0,0.667,1.0,0.0,0.667,0.0,0.667,0.0
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,rudyamayav3j5,Rudy Amaya,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,salikwilliamsimgq,Salik Williams,59,60.0,54.0,11.0,19.0,4.0,0.0,0.0,4.0,4.0,0.0,3.0,11.0,23.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,,0.352,0.383,0.5,0.883,93.0,0.074,0.442,0.478,0.0,0.183,0.05,0.133,0.273
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,slaytonmarinao0g3,Slayton Marina,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,stonestephensonayuw,Stone Stephenson,59,184.0,159.0,25.0,38.0,7.0,1.0,2.0,16.0,3.0,3.0,14.0,52.0,53.0,7.0,3.0,1.0,10.0,0.0,1.0,2.0,0.5,0.239,0.321,0.396,0.717,75.0,0.063,0.34,0.404,0.011,0.283,0.076,0.207,0.269
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,tatekight4mzd,Tate Kight,59,92.0,74.0,19.0,19.0,4.0,0.0,1.0,6.0,2.0,0.0,14.0,31.0,26.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,,0.257,0.402,0.419,0.821,86.0,0.054,0.429,0.5,0.011,0.337,0.152,0.185,0.452
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,travisray34zx,Travis Ray,59,67.0,62.0,6.0,12.0,3.0,0.0,2.0,8.0,2.0,0.0,3.0,25.0,21.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,,0.194,0.239,0.419,0.658,69.0,0.048,0.278,0.286,0.03,0.373,0.045,0.328,0.12
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,walkerbassfvam,Walker Bass,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,zanefolsomgxzs,Zane Folsom,59,167.0,145.0,28.0,42.0,6.0,2.0,5.0,30.0,3.0,1.0,18.0,26.0,67.0,4.0,0.0,0.0,13.0,2.0,1.0,3.0,0.333,0.29,0.383,0.552,0.935,98.0,0.083,0.325,0.39,0.03,0.156,0.108,0.048,0.692
2018,div1,Allen County,allencountycommunitycollege,aaronfagenbxsn,Aaron Fagen,56,33.0,27.0,5.0,5.0,3.0,0.0,0.0,2.0,1.0,0.0,4.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,5.0,4.0,1.25,0.185,0.333,0.407,0.74,78.0,0.111,0.238,0.455,0.0,0.182,0.121,0.061,0.667
2018,div1,Allen County,allencountycommunitycollege,aaronmason902f,Aaron Mason,56,138.0,120.0,26.0,35.0,7.0,1.0,4.0,23.0,3.0,0.0,15.0,26.0,56.0,1.0,1.0,1.0,12.0,3.0,24.0,17.0,1.412,0.292,0.37,0.567,0.937,98.0,0.083,0.341,0.468,0.029,0.188,0.109,0.079,0.577
2018,div1,Allen County,allencountycommunitycollege,austincrossy37c,Austin Cross,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,baxtermaysfwx7,Baxter Mays,56,220.0,177.0,47.0,60.0,8.0,5.0,2.0,27.0,10.0,2.0,28.0,47.0,84.0,11.0,3.0,1.0,15.0,1.0,19.0,28.0,0.679,0.339,0.45,0.559,1.009,106.0,0.13,0.45,0.464,0.009,0.214,0.127,0.087,0.596
2018,div1,Allen County,allencountycommunitycollege,braydenwhitchurchzlg5,Brayden Whitchurch,56,95.0,90.0,14.0,31.0,3.0,0.0,0.0,18.0,4.0,2.0,4.0,22.0,34.0,1.0,0.0,0.0,3.0,3.0,17.0,11.0,1.545,0.344,0.379,0.411,0.79,83.0,0.033,0.456,0.389,0.0,0.232,0.042,0.19,0.182
2018,div1,Allen County,allencountycommunitycollege,brettbasyet73b,Brett Basye,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,charliewilliams2nh6,Charlie Williams,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,claytonhalecvzj,Clayton Hale,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,coletoncrisppkji,Coleton Crisp,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,coltonflahertyszhp,Colton Flaherty,56,51.0,35.0,7.0,12.0,1.0,0.0,1.0,13.0,0.0,2.0,9.0,10.0,16.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,0.333,0.343,0.51,0.514,1.024,108.0,0.029,0.44,0.24,0.02,0.196,0.176,0.02,0.9
2018,div1,Allen County,allencountycommunitycollege,connerbondu4px,Conner Bond,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,connerdarnelljj7b,Conner Darnell,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,dylanprice8e0b,Dylan Price,56,134.0,112.0,38.0,32.0,5.0,0.0,6.0,24.0,5.0,2.0,13.0,41.0,55.0,8.0,0.0,1.0,11.0,0.0,8.0,19.0,0.421,0.286,0.396,0.589,0.985,103.0,0.045,0.394,0.681,0.045,0.306,0.097,0.209,0.317
2018,div1,Allen County,allencountycommunitycollege,enyelsantanaixs8,Enyel Santana,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,eynelsantana0nb8,Eynel Santana,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,garrisongreerwwzd,Garrison Greer,56,86.0,70.0,11.0,20.0,3.0,0.0,0.0,8.0,3.0,4.0,8.0,16.0,23.0,8.0,0.0,0.0,3.0,1.0,12.0,12.0,1.0,0.286,0.419,0.371,0.79,83.0,0.043,0.37,0.306,0.0,0.186,0.093,0.093,0.5
2018,div1,Allen County,allencountycommunitycollege,hectorabreuq4d8,Hector Abreu,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,jacobhollingsworthf29k,Jacob Hollingsworth,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,jacobpotterefvk,Jacob Potter,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,jacobpryorvp8h,Jacob Pryor,56,17.0,12.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,6.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,1.5,0.333,0.529,0.667,1.196,126.0,0.167,0.5,0.222,0.0,0.235,0.235,0.0,1.0
2018,div1,Allen County,allencountycommunitycollege,jakepeasequxe,Jake Pease,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,jarodcooper38li,Jarod Cooper,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,jasonporterjrknh1,Jason Porter Jr.,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,joesnooksp3k1,Joe Snooks,56,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2018,div1,Allen County,allencountycommunitycollege,jonathanwalkerypb1,Jonathan Walker,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2018,div1,Allen County,allencountycommunitycollege,joshmannzsh1,Josh Mann,56,61.0,51.0,8.0,12.0,2.0,0.0,1.0,9.0,0.0,1.0,6.0,16.0,17.0,1.0,2.0,1.0,3.0,0.0,12.0,8.0,1.5,0.235,0.311,0.392,0.703,74.0,0.039,0.314,0.389,0.016,0.262,0.098,0.164,0.375
2018,div1,Allen County,allencountycommunitycollege,justusburketm2x,Justus Burke,56,204.0,179.0,51.0,63.0,13.0,2.0,8.0,52.0,6.0,0.0,10.0,47.0,104.0,12.0,2.0,1.0,23.0,0.0,17.0,30.0,0.567,0.352,0.417,0.709,1.126,118.0,0.106,0.44,0.558,0.039,0.23,0.049,0.181,0.213
2018,div1,Allen County,allencountycommunitycollege,kennyallredfv5h,Kenny Allred,56,99.0,77.0,22.0,14.0,2.0,0.0,0.0,4.0,12.0,2.0,15.0,27.0,16.0,3.0,4.0,0.0,2.0,0.0,16.0,8.0,2.0,0.182,0.323,0.234,0.557,59.0,0.026,0.28,0.688,0.0,0.273,0.152,0.121,0.556
