season,njcaa_division,team,team_id,player_id,player_name,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2016,div1,ASA New York,asabrooklynavengers,jeancbatista4ds2,Jean C Batista,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,ASA New York,asabrooklynavengers,jhonramirez86js,Jhon Ramirez,65,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2016,div1,ASA New York,asabrooklynavengers,jhoscarlossurielxg32,Jhoscarlos Suriel,65,79.0,70.0,9.0,23.0,2.0,0.0,2.0,15.0,1.0,3.0,6.0,17.0,31.0,2.0,0.0,1.0,4.0,0.0,12.0,15.0,0.8,0.329,0.392,0.5,0.892,94.0,0.029,0.404,0.241,0.025,0.215,0.076,0.139,0.353
2016,div1,ASA New York,asabrooklynavengers,josephalmodovar8yqz,Joseph Almodovar,65,176.0,129.0,45.0,51.0,16.0,3.0,4.0,39.0,10.0,3.0,27.0,34.0,85.0,18.0,0.0,2.0,23.0,1.0,13.0,33.0,0.394,0.395,0.545,0.837,1.382,146.0,0.194,0.505,0.446,0.023,0.193,0.153,0.04,0.794
2016,div1,ASA New York,asabrooklynavengers,leurysdiazdk26,Leurys Diaz,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,ASA New York,asabrooklynavengers,luidinsonhidalgo03bv,Luidinson Hidalgo,65,158.0,127.0,39.0,48.0,11.0,2.0,6.0,47.0,13.0,1.0,22.0,21.0,81.0,5.0,0.0,4.0,19.0,1.0,21.0,36.0,0.583,0.378,0.475,0.787,1.262,134.0,0.134,0.404,0.478,0.038,0.133,0.139,-0.006,1.048
2016,div1,ASA New York,asabrooklynavengers,luisjoseabreu3c6t,Luis Jose Abreu,65,190.0,143.0,57.0,59.0,7.0,1.0,4.0,47.0,18.0,2.0,27.0,23.0,80.0,13.0,2.0,5.0,12.0,1.0,34.0,27.0,1.259,0.413,0.521,0.643,1.164,123.0,0.07,0.455,0.558,0.021,0.121,0.142,-0.021,1.174
2016,div1,ASA New York,asabrooklynavengers,luismachadowukf,Luis Machado,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,ASA New York,asabrooklynavengers,luisrosario2urd,Luis Rosario,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,ASA New York,asabrooklynavengers,manuelmesagwky,Manuel Mesa,65,202.0,174.0,68.0,85.0,14.0,8.0,4.0,31.0,27.0,3.0,17.0,17.0,127.0,4.0,2.0,5.0,26.0,2.0,33.0,38.0,0.868,0.489,0.525,0.879,1.404,149.0,0.218,0.513,0.627,0.02,0.084,0.084,0.0,1.0
2016,div1,ASA New York,asabrooklynavengers,manuelreyes4ual,Manuel Reyes,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,ASA New York,asabrooklynavengers,michaelhidalgomigl,Michael Hidalgo,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,ASA New York,asabrooklynavengers,oliverliranzofpxl,Oliver Liranzo,65,47.0,32.0,16.0,9.0,3.0,0.0,0.0,5.0,7.0,2.0,10.0,9.0,12.0,3.0,0.0,2.0,3.0,0.0,7.0,9.0,0.778,0.281,0.468,0.469,0.937,99.0,0.094,0.36,0.727,0.0,0.191,0.213,-0.022,1.111
2016,div1,ASA New York,asabrooklynavengers,paulgarcia50gf,Paul Garcia,65,135.0,111.0,32.0,45.0,8.0,3.0,4.0,36.0,8.0,0.0,21.0,16.0,71.0,1.0,1.0,1.0,15.0,0.0,21.0,28.0,0.75,0.405,0.496,0.775,1.271,135.0,0.153,0.446,0.444,0.03,0.119,0.156,-0.037,1.312
2016,div1,ASA New York,asabrooklynavengers,rafaelpena4syt,Rafael Pena,65,16.0,14.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,0.833,0.143,0.25,0.286,0.536,57.0,0.071,0.154,0.25,0.0,0.062,0.062,0.0,1.0
2016,div1,ASA New York,asabrooklynavengers,reynaldoguilleny79q,Reynaldo Guillen,65,167.0,145.0,31.0,57.0,10.0,3.0,2.0,41.0,1.0,0.0,15.0,12.0,79.0,1.0,2.0,4.0,15.0,2.0,44.0,36.0,1.222,0.393,0.437,0.648,1.085,115.0,0.131,0.407,0.408,0.012,0.072,0.09,-0.018,1.25
2016,div1,ASA New York,asabrooklynavengers,rickyoterome1n,Ricky Otero,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,ASA New York,asabrooklynavengers,stalindelarosa4tti,Stalin DeLaRosa,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,ASA New York,asabrooklynavengers,williamrodriguezl7l2,William Rodriguez,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,ASA New York,asabrooklynavengers,yohanjoseluisfranco23nz,Yohanjoseluis Franco,65,31.0,29.0,4.0,10.0,1.0,1.0,0.0,7.0,1.0,0.0,2.0,2.0,13.0,0.0,0.0,0.0,2.0,1.0,11.0,6.0,1.833,0.345,0.387,0.517,0.904,96.0,0.138,0.37,0.333,0.0,0.065,0.065,0.0,1.0
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,austinguest68id,Austin Guest,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,blakejackson6sxx,Blake Jackson,57,158.0,130.0,30.0,40.0,10.0,1.0,9.0,40.0,7.0,1.0,24.0,32.0,79.0,3.0,0.0,1.0,20.0,1.0,0.0,0.0,,0.308,0.424,0.762,1.186,126.0,0.1,0.344,0.362,0.057,0.203,0.152,0.051,0.75
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,blakesuggsnsr6,Blake Suggs,57,161.0,138.0,15.0,35.0,6.0,0.0,0.0,16.0,1.0,0.0,19.0,21.0,41.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,,0.254,0.354,0.341,0.695,74.0,0.043,0.299,0.263,0.0,0.13,0.118,0.012,0.905
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandavisav2v,Bran Davis,57,218.0,197.0,38.0,59.0,5.0,0.0,1.0,16.0,14.0,3.0,14.0,37.0,67.0,2.0,3.0,2.0,6.0,7.0,0.0,0.0,,0.299,0.344,0.371,0.715,76.0,0.025,0.36,0.5,0.005,0.17,0.064,0.106,0.378
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandonrobinsonm1ry,Brandon Robinson,57,86.0,70.0,9.0,14.0,0.0,1.0,1.0,10.0,9.0,2.0,13.0,28.0,19.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.2,0.337,0.3,0.637,67.0,0.043,0.317,0.286,0.012,0.326,0.151,0.175,0.464
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,bryceshupeyryl,Bryce Shupe,57,184.0,152.0,30.0,53.0,7.0,1.0,2.0,22.0,14.0,1.0,19.0,28.0,68.0,11.0,1.0,1.0,10.0,2.0,0.0,0.0,,0.349,0.451,0.513,0.964,102.0,0.066,0.415,0.346,0.011,0.152,0.103,0.049,0.679
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,cainpeterson0tbj,Cain Peterson,57,211.0,170.0,41.0,47.0,7.0,1.0,8.0,29.0,12.0,3.0,29.0,43.0,80.0,12.0,0.0,0.0,16.0,2.0,0.0,0.0,,0.276,0.417,0.565,0.982,104.0,0.059,0.328,0.412,0.038,0.204,0.137,0.067,0.674
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,calebslaughterbn95,Caleb Slaughter,57,213.0,189.0,36.0,60.0,7.0,3.0,9.0,41.0,11.0,2.0,21.0,56.0,100.0,3.0,0.0,0.0,19.0,1.0,0.0,0.0,,0.317,0.394,0.63,1.024,108.0,0.085,0.411,0.36,0.042,0.263,0.099,0.164,0.375
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,caseymcgourkgnjh,Casey McGourk,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,chandlerhymanggn1,Chandler Hyman,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,colbymeltonsqcu,Colby Melton,57,41.0,35.0,8.0,7.0,5.0,0.0,0.0,6.0,2.0,0.0,2.0,7.0,12.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.2,0.317,0.486,0.803,85.0,0.143,0.25,0.615,0.0,0.171,0.049,0.122,0.286
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,coopermayhallph5d,Cooper Mayhall,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,dakotasloanwzj8,Dakota Sloan,57,26.0,16.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.125,0.462,0.25,0.712,75.0,0.062,0.25,0.333,0.0,0.308,0.115,0.193,0.375
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,henryhoff73wh,Henry Hoff,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlett52i1,Hunter Bramlett,57,151.0,125.0,27.0,39.0,9.0,2.0,4.0,23.0,10.0,3.0,18.0,32.0,64.0,6.0,0.0,2.0,15.0,1.0,0.0,0.0,,0.312,0.417,0.632,1.049,111.0,0.12,0.385,0.39,0.026,0.212,0.119,0.093,0.562
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,huntercaudelle7ko1,Hunter Caudelle,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,jarredspiveyfvj8,Jarred Spivey,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,jonathanaragon74ld,Jonathan Aragon,57,52.0,49.0,7.0,11.0,4.0,0.0,1.0,7.0,2.0,0.0,1.0,15.0,18.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,,0.224,0.231,0.469,0.7,74.0,0.082,0.286,0.545,0.019,0.288,0.019,0.269,0.067
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,josephwatsongnb7,Joseph Watson,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,joshjackson510w,Josh Jackson,57,167.0,152.0,18.0,46.0,5.0,0.0,3.0,27.0,4.0,2.0,10.0,23.0,60.0,1.0,0.0,4.0,8.0,5.0,0.0,0.0,,0.303,0.341,0.447,0.788,83.0,0.033,0.331,0.278,0.018,0.138,0.06,0.078,0.435
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,juanlander7y6s,Juan Lander,57,6.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.333,0.667,0.333,1.0,106.0,0.0,0.5,1.0,0.0,0.167,0.333,-0.166,2.0
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,judsongeorgepwdk,Judson George,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,koleadamsake2,Kole Adams,57,89.0,77.0,10.0,16.0,2.0,0.0,0.0,11.0,1.0,0.0,11.0,13.0,18.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.208,0.303,0.26,0.563,60.0,0.026,0.25,0.37,0.0,0.146,0.124,0.022,0.846
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,matthewmeeks7gi1,Matthew Meeks,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,nickhigginbotham6j2z,Nick Higginbotham,57,149.0,128.0,22.0,34.0,5.0,1.0,0.0,15.0,9.0,3.0,7.0,12.0,41.0,8.0,5.0,1.0,6.0,2.0,0.0,0.0,,0.266,0.329,0.367,0.696,74.0,0.062,0.291,0.449,0.0,0.081,0.047,0.034,0.583
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,prestonsparkscjwq,Preston Sparks,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,sheridancoyfs8u,Sheridan Coy,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,tristaindaughertyb98o,Tristain Daugherty,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,beauzeihen6jys,Beau Zeihen,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,benasletto83n,Ben Aslett,57,208.0,180.0,41.0,58.0,8.0,2.0,9.0,47.0,6.0,2.0,14.0,26.0,97.0,12.0,0.0,2.0,19.0,2.0,9.0,9.0,1.0,0.322,0.404,0.644,1.048,111.0,0.078,0.333,0.427,0.043,0.125,0.067,0.058,0.538
2016,div1,Allen County,allencountycommunitycollege,brettnicevywj,Brett Nice,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,caedenharris0l9u,Caeden Harris,57,130.0,115.0,22.0,33.0,7.0,4.0,3.0,21.0,3.0,2.0,8.0,27.0,57.0,5.0,1.0,1.0,14.0,0.0,4.0,7.0,0.571,0.287,0.354,0.617,0.971,103.0,0.165,0.349,0.442,0.023,0.208,0.062,0.146,0.296
2016,div1,Allen County,allencountycommunitycollege,calcastlewu95,Cal Castle,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,cameronpoperpyy,Cameron Pope,57,125.0,109.0,32.0,30.0,6.0,0.0,8.0,21.0,1.0,0.0,13.0,34.0,60.0,2.0,0.0,1.0,14.0,1.0,2.0,4.0,0.5,0.275,0.36,0.679,1.039,110.0,0.055,0.324,0.649,0.064,0.272,0.104,0.168,0.382
2016,div1,Allen County,allencountycommunitycollege,carsoncrows8yc,Carson Crow,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,chandlercrow3p9q,Chandler Crow,57,132.0,118.0,17.0,31.0,5.0,0.0,2.0,12.0,2.0,1.0,8.0,16.0,42.0,5.0,0.0,1.0,7.0,1.0,6.0,5.0,1.2,0.263,0.333,0.415,0.748,79.0,0.042,0.287,0.357,0.015,0.121,0.061,0.06,0.5
2016,div1,Allen County,allencountycommunitycollege,chasebehler21hf,Chase Behler,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,chasegoodinggrtc,Chase Gooding,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,codywolfe5fd0,Cody Wolfe,57,22.0,16.0,7.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.125,0.364,0.125,0.489,52.0,0.0,0.2,0.875,0.0,0.273,0.136,0.137,0.5
2016,div1,Allen County,allencountycommunitycollege,danialwilsonihqp,Danial Wilson,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,dereksalleeuklj,Derek Sallee,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,derrickweirppm2,Derrick Weir,57,137.0,117.0,21.0,39.0,4.0,1.0,3.0,28.0,2.0,1.0,13.0,16.0,54.0,3.0,2.0,2.0,8.0,1.0,10.0,4.0,2.5,0.333,0.401,0.53,0.931,99.0,0.06,0.36,0.346,0.022,0.117,0.095,0.022,0.812
2016,div1,Allen County,allencountycommunitycollege,dylanwarnerbzk8,Dylan Warner,57,98.0,80.0,22.0,27.0,6.0,2.0,2.0,18.0,7.0,1.0,7.0,18.0,43.0,9.0,1.0,1.0,10.0,0.0,0.0,0.0,,0.338,0.439,0.662,1.101,117.0,0.15,0.41,0.488,0.02,0.184,0.071,0.113,0.389
2016,div1,Allen County,allencountycommunitycollege,fabiogonzaleze6io,Fabio Gonzalez,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,gabegomeze3s8,Gabe Gomez,57,53.0,45.0,17.0,17.0,1.0,0.0,3.0,6.0,0.0,1.0,5.0,8.0,27.0,3.0,0.0,0.0,4.0,0.0,2.0,3.0,0.667,0.378,0.472,0.689,1.161,123.0,0.022,0.412,0.636,0.057,0.151,0.094,0.057,0.625
2016,div1,Allen County,allencountycommunitycollege,gunardrinnenwvz5,Gunar Drinnen,57,213.0,181.0,44.0,59.0,13.0,1.0,7.0,42.0,6.0,1.0,13.0,24.0,95.0,14.0,4.0,1.0,21.0,0.0,6.0,11.0,0.545,0.326,0.404,0.641,1.045,111.0,0.088,0.344,0.468,0.033,0.113,0.061,0.052,0.542
2016,div1,Allen County,allencountycommunitycollege,jakebutterfield23jc,Jake Butterfield,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,jeffthompsongk82,Jeff Thompson,57,25.0,22.0,5.0,5.0,4.0,0.0,0.0,7.0,0.0,1.0,3.0,8.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.227,0.32,0.591,0.911,97.0,0.182,0.357,0.625,0.0,0.32,0.12,0.2,0.375
2016,div1,Allen County,allencountycommunitycollege,jessekutzkea5wf,Jesse Kutzke,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,jordanmusserpl8b,Jordan Musser,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2016,div1,Allen County,allencountycommunitycollege,kolemckinnon511g,Kole McKinnon,57,107.0,90.0,27.0,32.0,4.0,1.0,2.0,17.0,2.0,0.0,12.0,15.0,44.0,4.0,1.0,0.0,7.0,2.0,3.0,8.0,0.375,0.356,0.449,0.567,1.016,108.0,0.078,0.411,0.543,0.019,0.14,0.112,0.028,0.8
2016,div1,Allen County,allencountycommunitycollege,kuronsummons1g91,Ku'Ron Summons,57,37.0,28.0,10.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.214,0.351,0.214,0.565,60.0,0.0,0.261,0.769,0.0,0.162,0.162,0.0,1.0
2016,div1,Allen County,allencountycommunitycollege,masongifforddcit,Mason Gifford,57,36.0,28.0,11.0,12.0,5.0,0.0,0.0,9.0,0.0,1.0,6.0,4.0,17.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,0.5,0.429,0.556,0.786,1.342,142.0,0.179,0.5,0.55,0.0,0.111,0.167,-0.056,1.5
