season,njcaa_division,team,team_id,player_id,player_name,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2013,div1,ASA New York,asabrooklynavengers,ivanlopezbf3b,Ivan Lopez,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,ASA New York,asabrooklynavengers,jasonperez2357,Jason Perez,45,64.0,50.0,17.0,14.0,4.0,0.0,1.0,14.0,5.0,0.0,11.0,10.0,21.0,2.0,0.0,1.0,5.0,0.0,13.0,11.0,1.182,0.28,0.422,0.52,0.942,111.0,0.08,0.325,0.615,0.016,0.156,0.172,-0.016,1.1
2013,div1,ASA New York,asabrooklynavengers,jasonportuhondom0uk,Jason Portuhondo,45,85.0,64.0,15.0,18.0,4.0,0.0,0.0,9.0,2.0,1.0,12.0,16.0,22.0,8.0,0.0,1.0,4.0,0.0,9.0,19.0,0.474,0.281,0.447,0.406,0.853,101.0,0.062,0.367,0.395,0.0,0.188,0.141,0.047,0.75
2013,div1,ASA New York,asabrooklynavengers,jhongarciayxld,Jhon Garcia,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,ASA New York,asabrooklynavengers,josediazmxwf,Jose Diaz,45,41.0,27.0,11.0,5.0,1.0,0.0,0.0,3.0,3.0,1.0,10.0,7.0,6.0,3.0,0.0,1.0,1.0,0.0,9.0,4.0,2.25,0.185,0.439,0.259,0.698,82.0,0.037,0.238,0.611,0.0,0.171,0.244,-0.073,1.429
2013,div1,ASA New York,asabrooklynavengers,josephfernandezadgk,Joseph Fernandez,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,ASA New York,asabrooklynavengers,juansanchez40y8,Juan Sanchez,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,ASA New York,asabrooklynavengers,julianlanfrancoveoz,Julian Lanfranco,45,146.0,113.0,31.0,32.0,2.0,0.0,0.0,23.0,12.0,4.0,19.0,22.0,34.0,7.0,4.0,3.0,2.0,0.0,26.0,30.0,0.867,0.283,0.397,0.319,0.716,85.0,0.018,0.34,0.534,0.0,0.151,0.13,0.021,0.864
2013,div1,ASA New York,asabrooklynavengers,julioovalles9dlu,Julio Ovalles,45,128.0,99.0,29.0,39.0,1.0,0.0,0.0,19.0,5.0,4.0,16.0,15.0,40.0,4.0,7.0,2.0,1.0,0.0,28.0,20.0,1.4,0.394,0.461,0.414,0.875,103.0,0.01,0.453,0.492,0.0,0.117,0.125,-0.008,1.067
2013,div1,ASA New York,asabrooklynavengers,juniormaldonado1jg1,Junior Maldonado,45,152.0,115.0,33.0,41.0,8.0,1.0,2.0,36.0,11.0,1.0,26.0,11.0,57.0,3.0,5.0,3.0,11.0,0.0,43.0,24.0,1.792,0.357,0.461,0.591,1.052,124.0,0.096,0.371,0.456,0.013,0.072,0.171,-0.099,2.364
2013,div1,ASA New York,asabrooklynavengers,kevinvictoriano2tcm,Kevin Victoriano,45,184.0,151.0,42.0,59.0,12.0,1.0,5.0,48.0,24.0,5.0,21.0,16.0,88.0,2.0,2.0,8.0,18.0,0.0,29.0,50.0,0.58,0.391,0.446,0.702,1.148,136.0,0.099,0.391,0.481,0.027,0.087,0.114,-0.027,1.312
2013,div1,ASA New York,asabrooklynavengers,lewissanchezglhc,Lewis Sanchez,45,31.0,28.0,9.0,13.0,2.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0,15.0,0.0,2.0,0.0,2.0,0.0,8.0,5.0,1.6,0.464,0.452,0.607,1.059,125.0,0.071,0.52,0.643,0.0,0.097,0.032,0.065,0.333
2013,div1,ASA New York,asabrooklynavengers,luislopezihvz,Luis Lopez,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,ASA New York,asabrooklynavengers,luismellau6i3,Luis Mella,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,ASA New York,asabrooklynavengers,luisperez3wbe,Luis Perez,45,87.0,63.0,23.0,13.0,3.0,0.0,2.0,15.0,4.0,3.0,15.0,15.0,22.0,8.0,0.0,1.0,5.0,0.0,12.0,19.0,0.632,0.206,0.414,0.429,0.843,100.0,0.048,0.234,0.618,0.023,0.172,0.172,0.0,1.0
2013,div1,ASA New York,asabrooklynavengers,oscarsaritaovy3,Oscar Sarita,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,ASA New York,asabrooklynavengers,placidotorres05hz,Placido Torres,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,ASA New York,asabrooklynavengers,robertlopezpt03,Robert Lopez,45,33.0,31.0,4.0,9.0,3.0,1.0,1.0,7.0,0.0,0.0,2.0,9.0,17.0,0.0,0.0,0.0,5.0,0.0,8.0,2.0,4.0,0.29,0.333,0.71,1.043,123.0,0.194,0.381,0.3,0.03,0.273,0.061,0.212,0.222
2013,div1,ASA New York,asabrooklynavengers,rolmancandelariohgc2,Rolman Candelario,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,ASA New York,asabrooklynavengers,ryancabrejayr1u,Ryan Cabreja,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,ASA New York,asabrooklynavengers,willienunezwign,Willie Nunez,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,aaronwestbury1mas,Aaron Westbury,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,adamboanjet4,Adam Boan,17,65.0,56.0,8.0,16.0,3.0,0.0,1.0,14.0,0.0,1.0,3.0,8.0,22.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,,0.286,0.338,0.464,0.802,95.0,0.054,0.3,0.333,0.015,0.123,0.046,0.077,0.375
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ajbenefieldwmf0,AJ Benefield,18,64.0,48.0,12.0,14.0,2.0,0.0,0.0,5.0,0.0,0.0,10.0,10.0,16.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.292,0.453,0.375,0.828,98.0,0.042,0.368,0.414,0.0,0.156,0.156,0.0,1.0
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,bradblounta7fr,Brad Blount,20,79.0,61.0,12.0,17.0,3.0,0.0,1.0,11.0,0.0,0.0,16.0,14.0,23.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,,0.279,0.43,0.443,0.873,103.0,0.049,0.34,0.333,0.013,0.177,0.203,-0.026,1.143
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,christianmiller2ps0,Christian Miller,13,45.0,42.0,8.0,13.0,3.0,1.0,1.0,10.0,0.0,0.0,1.0,15.0,21.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.31,0.333,0.619,0.952,112.0,0.143,0.444,0.5,0.022,0.333,0.022,0.311,0.067
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,colejanousekiafb,Cole Janousek,20,88.0,74.0,15.0,30.0,5.0,1.0,0.0,11.0,5.0,2.0,8.0,5.0,37.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,,0.405,0.455,0.581,1.036,122.0,0.108,0.423,0.375,0.0,0.057,0.091,-0.034,1.6
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,craigworleyp07m,Craig Worley,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ethanthorntono247,Ethan Thornton,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,haydenkudelakmlz,Hayden Kudela,17,69.0,64.0,5.0,16.0,2.0,0.0,0.0,12.0,0.0,2.0,4.0,14.0,18.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.25,0.29,0.312,0.602,71.0,0.031,0.32,0.25,0.0,0.203,0.058,0.145,0.286
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,jeremyammonsl3es,Jeremy Ammons,20,70.0,59.0,10.0,13.0,2.0,2.0,0.0,8.0,1.0,0.0,5.0,20.0,19.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,,0.22,0.3,0.39,0.69,81.0,0.136,0.333,0.476,0.0,0.286,0.071,0.215,0.25
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,justinhicksfola,Justin Hicks,13,10.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.167,0.5,0.167,0.667,79.0,0.0,0.333,0.2,0.0,0.3,0.3,0.0,1.0
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,kevinwernerc7x5,Kevin Werner,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,masontyler6qh9,Mason Tyler,6,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.143,0.143,0.143,0.286,34.0,0.0,0.167,0.0,0.0,0.143,0.0,0.143,0.0
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,mattfrymantvvv,Matt Fryman,17,72.0,59.0,15.0,22.0,3.0,2.0,0.0,16.0,3.0,0.0,9.0,10.0,29.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,,0.373,0.444,0.576,1.02,120.0,0.153,0.431,0.469,0.0,0.139,0.125,0.014,0.9
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,mattmosesbdv7,Matt Moses,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,nategayaw8d,Nate Gay,9,23.0,20.0,5.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.2,0.304,0.3,0.604,71.0,0.05,0.286,0.714,0.0,0.261,0.13,0.131,0.5
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,nategreenejtnc,Nate Greene,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,nealgandee9bsw,Neal Gandee,17,73.0,65.0,14.0,18.0,1.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,19.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.277,0.315,0.308,0.623,74.0,0.015,0.295,0.609,0.0,0.055,0.068,-0.013,1.25
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,onealjones9ebq,O'Neal Jones,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,rileysparksgcm7,Riley Sparks,10,10.0,8.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.375,0.4,0.375,0.775,91.0,0.0,0.429,1.0,0.0,0.1,0.1,0.0,1.0
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,robertnelsonshpx,Robert Nelson,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,thadglennm36s,Thad Glenn,9,28.0,27.0,3.0,7.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.259,0.286,0.37,0.656,77.0,0.111,0.318,0.375,0.0,0.179,0.036,0.143,0.2
2013,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,tylerhoag6p4f,Tyler Hoag,9,27.0,24.0,6.0,7.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,5.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.292,0.333,0.375,0.708,84.0,0.042,0.368,0.667,0.0,0.185,0.037,0.148,0.2
2013,div1,Allen County,allencountycommunitycollege,austonweldyolnz,Auston Weldy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,bradenlarsonzfrc,Braden Larson,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,chasecunninghamax0l,Chase Cunningham,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,clintheffernmlng,Clint Heffern,7,23.0,19.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.105,0.217,0.105,0.322,38.0,0.0,0.133,0.4,0.0,0.217,0.13,0.087,0.6
2013,div1,Allen County,allencountycommunitycollege,codyamerineeivb,Cody Amerine,10,37.0,29.0,7.0,7.0,3.0,0.0,0.0,7.0,0.0,0.0,4.0,7.0,10.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.241,0.405,0.448,0.853,101.0,0.103,0.318,0.467,0.0,0.189,0.108,0.081,0.571
2013,div1,Allen County,allencountycommunitycollege,coleslusservsq3,Cole Slusser,7,27.0,23.0,11.0,7.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.304,0.37,0.478,0.848,100.0,0.087,0.35,1.1,0.0,0.111,0.074,0.037,0.667
2013,div1,Allen County,allencountycommunitycollege,conorburns2mbr,Conor Burns,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,drewwaldenn6fq,Drew Walden,8,27.0,27.0,3.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.333,0.333,0.407,0.74,87.0,0.037,0.45,0.333,0.0,0.259,0.0,0.259,0.0
2013,div1,Allen County,allencountycommunitycollege,gagedickerson7iui,Gage Dickerson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,garrettraschdczb,Garrett Rasch,7,23.0,22.0,1.0,7.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.318,0.348,0.409,0.757,89.0,0.045,0.5,0.125,0.0,0.348,0.043,0.305,0.125
2013,div1,Allen County,allencountycommunitycollege,geoffreybourqueypwk,Geoffrey Bourque,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,grantmcmillant89o,Grant McMillan,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,huntermilleriang,Hunter Miller,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,jakejohnsonswhj,Jake Johnson,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,jarredlatta6708,Jarred Latta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,jerriksiggx6h0,Jerrik Sigg,10,40.0,34.0,13.0,15.0,2.0,0.0,0.0,4.0,2.0,1.0,4.0,7.0,17.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.441,0.525,0.559,1.084,128.0,0.059,0.556,0.619,0.0,0.175,0.1,0.075,0.571
2013,div1,Allen County,allencountycommunitycollege,jordanhicksp9gx,Jordan Hicks,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,justinvandertuig5le4,Justin Vander Tuig,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,laytongrayuqro,Layton Gray,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,loganbausch6pt9,Logan Bausch,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,lucaswestervelt29s8,Lucas Westervelt,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,masonkellettdwed,Mason Kellett,52,16.0,13.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.231,0.375,0.462,0.837,99.0,0.231,0.375,0.167,0.0,0.312,0.125,0.187,0.4
2013,div1,Allen County,allencountycommunitycollege,montanasamuels1w2n,Montana Samuels,54,12.0,12.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.167,0.167,0.167,0.334,39.0,0.0,0.222,0.5,0.0,0.25,0.0,0.25,0.0
2013,div1,Allen County,allencountycommunitycollege,natearnoldfrht,Nate Arnold,8,30.0,28.0,5.0,11.0,3.0,0.0,1.0,8.0,2.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.393,0.433,0.75,1.183,140.0,0.107,0.385,0.333,0.033,0.033,0.033,0.0,1.0
2013,div1,Allen County,allencountycommunitycollege,samuelpowellqp4e,Samuel Powell,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,sethjonesfe34,Seth Jones,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,shanepokorneyjl2x,Shane Pokorney,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2013,div1,Allen County,allencountycommunitycollege,tannerleevphm,Tanner Lee,54,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.583,0.0,0.583,0.0
2013,div1,Allen County,allencountycommunitycollege,timlewisvnnx,Tim Lewis,10,40.0,32.0,8.0,10.0,2.0,0.0,0.0,5.0,0.0,0.0,7.0,5.0,12.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.312,0.45,0.438,0.888,105.0,0.062,0.37,0.444,0.0,0.125,0.175,-0.05,1.4
