season,njcaa_division,team,team_id,player_id,player_name,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,macperryc452,Mac Perry,64,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.2,20.0,0.0,,0.0,0.0,0.8,0.2,0.6,0.25
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,masonavant58iz,Mason Avant,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,matthewpoblete8oe1,Matthew Poblete,64,95.0,84.0,14.0,23.0,4.0,0.0,0.0,11.0,3.0,0.0,9.0,17.0,27.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,,0.274,0.347,0.369,0.716,72.0,0.048,0.343,0.424,0.0,0.179,0.095,0.084,0.529
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,pacemercerb8ud,Pace Mercer,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,pjridgeway2rjs,PJ Ridgeway,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,rjdelaneydver,RJ Delaney,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ryansmith1e5e,Ryan Smith,64,148.0,129.0,21.0,38.0,7.0,1.0,2.0,18.0,6.0,2.0,9.0,36.0,53.0,3.0,6.0,1.0,10.0,0.0,3.0,3.0,1.0,0.295,0.338,0.488,0.826,83.0,0.078,0.391,0.396,0.014,0.243,0.061,0.182,0.25
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,sambennettfwbg,Sam Bennett,64,147.0,132.0,28.0,49.0,9.0,1.0,3.0,25.0,5.0,1.0,12.0,22.0,69.0,2.0,0.0,1.0,13.0,0.0,4.0,3.0,1.333,0.371,0.429,0.621,1.05,106.0,0.091,0.426,0.417,0.02,0.15,0.082,0.068,0.545
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,sethparkersi0g,Seth Parker,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,shanestephensonif2n,Shane Stephenson,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,sladetaylorskqq,Slade Taylor,64,123.0,106.0,14.0,29.0,4.0,0.0,1.0,17.0,0.0,1.0,12.0,18.0,36.0,0.0,1.0,4.0,5.0,0.0,5.0,4.0,1.25,0.274,0.333,0.387,0.72,72.0,0.038,0.308,0.325,0.008,0.146,0.098,0.048,0.667
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,trayowens21tb,Tray Owens,64,18.0,16.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,10.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.25,0.333,0.562,0.895,90.0,0.25,0.667,0.333,0.0,0.556,0.056,0.5,0.1
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,tristanbrownf5fz,Tristan Brown,64,11.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.222,0.364,0.222,0.586,59.0,0.0,0.25,0.75,0.0,0.091,0.182,-0.091,2.0
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,tydavis1nqb,Ty Davis,64,65.0,56.0,6.0,15.0,2.0,1.0,1.0,7.0,0.0,0.0,9.0,19.0,22.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.333,0.268,0.369,0.464,0.833,84.0,0.089,0.389,0.217,0.015,0.292,0.138,0.154,0.474
2021,div1,Allen County,allencountycommunitycollege,alecrobertsjx81,Alec Roberts,51,177.0,151.0,40.0,67.0,12.0,2.0,8.0,50.0,7.0,1.0,19.0,28.0,107.0,5.0,0.0,2.0,22.0,4.0,3.0,1.0,3.0,0.444,0.514,0.854,1.368,138.0,0.119,0.504,0.386,0.045,0.158,0.107,0.051,0.679
2021,div1,Allen County,allencountycommunitycollege,alexbelcheyqv,Alex Belch,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,alexdilleyhsij,Alex Dilley,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,andrewshermanefp4,Andrew Sherman,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,beaubrownvcvq,Beau Brown,51,32.0,27.0,3.0,6.0,1.0,0.0,1.0,5.0,1.0,0.0,4.0,11.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.222,0.344,0.444,0.788,79.0,0.037,0.333,0.2,0.031,0.344,0.125,0.219,0.364
2021,div1,Allen County,allencountycommunitycollege,bradywigginu20g,Brady Wiggin,51,17.0,13.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.077,0.235,0.077,0.312,31.0,0.0,0.083,0.5,0.0,0.118,0.118,0.0,1.0
2021,div1,Allen County,allencountycommunitycollege,brandonmajerus3fnq,Brandon Majerus,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,brianbeersehv9,Brian Beers,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,calebeasterling36oo,Caleb Easterling,51,13.0,10.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.231,0.1,0.331,33.0,0.0,0.167,0.667,0.0,0.308,0.0,0.308,0.0
2021,div1,Allen County,allencountycommunitycollege,calebpetersonr49x,Caleb Peterson,51,10.0,9.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.222,0.2,0.444,0.644,65.0,0.111,0.4,0.5,0.0,0.4,0.0,0.4,0.0
2021,div1,Allen County,allencountycommunitycollege,coltonpatterson2o0y,Colton Patterson,51,149.0,122.0,28.0,37.0,12.0,1.0,4.0,36.0,10.0,3.0,19.0,42.0,63.0,7.0,0.0,1.0,17.0,0.0,0.0,0.0,,0.303,0.423,0.656,1.079,109.0,0.123,0.429,0.407,0.027,0.282,0.128,0.154,0.452
2021,div1,Allen County,allencountycommunitycollege,connerclarksf0h,Conner Clark,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,connorclevenger1cp5,Connor Clevenger,51,15.0,10.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,0.467,0.2,0.667,67.0,0.0,0.333,0.429,0.0,0.267,0.267,0.0,1.0
2021,div1,Allen County,allencountycommunitycollege,daetonbassettjat7,Daeton Bassett,51,22.0,19.0,4.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.316,0.409,0.316,0.725,73.0,0.0,0.462,0.444,0.0,0.273,0.045,0.228,0.167
2021,div1,Allen County,allencountycommunitycollege,daltonchristenberry86r3,Dalton Christenberry,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,damonburroughsro9t,Damon Burroughs,51,172.0,137.0,41.0,46.0,14.0,2.0,6.0,39.0,7.0,1.0,27.0,27.0,82.0,7.0,0.0,1.0,22.0,1.0,1.0,3.0,0.333,0.336,0.465,0.759,1.224,123.0,0.146,0.381,0.473,0.035,0.157,0.157,0.0,1.0
2021,div1,Allen County,allencountycommunitycollege,damonsiefere0oe,Damon Siefer,51,3.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.333,0.333,1.333,1.666,168.0,1.0,0.5,1.0,0.0,0.333,0.0,0.333,0.0
2021,div1,Allen County,allencountycommunitycollege,garrettprowellr7mc,Garrett Prowell,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,jacksonblakev74g,Jackson Blake,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,jacobdavenportqi4x,Jacob Davenport,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,johnsatterfield5mj3,John Satterfield,51,38.0,26.0,4.0,7.0,2.0,1.0,0.0,12.0,1.0,0.0,7.0,3.0,11.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,,0.269,0.395,0.538,0.933,94.0,0.192,0.269,0.267,0.0,0.079,0.184,-0.105,2.333
2021,div1,Allen County,allencountycommunitycollege,jonahweisnerxqf3,Jonah Weisner,51,185.0,148.0,44.0,51.0,11.0,1.0,3.0,25.0,13.0,3.0,30.0,15.0,73.0,3.0,1.0,3.0,15.0,2.0,3.0,2.0,1.5,0.345,0.454,0.595,1.049,106.0,0.095,0.361,0.506,0.016,0.081,0.162,-0.081,2.0
2021,div1,Allen County,allencountycommunitycollege,joshfluetavz9,Josh Fluet,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,joshprinner8qkp,Josh Prinner,51,170.0,141.0,47.0,49.0,8.0,1.0,2.0,32.0,11.0,3.0,15.0,23.0,65.0,12.0,0.0,2.0,11.0,2.0,1.0,0.0,,0.348,0.447,0.539,0.986,99.0,0.078,0.398,0.608,0.012,0.135,0.088,0.047,0.652
2021,div1,Allen County,allencountycommunitycollege,khyleradcliffe1v5b,Khyle Radcliffe,51,149.0,113.0,30.0,28.0,8.0,0.0,4.0,17.0,6.0,3.0,32.0,30.0,48.0,3.0,0.0,1.0,12.0,0.0,2.0,4.0,0.5,0.248,0.423,0.531,0.954,96.0,0.071,0.3,0.441,0.027,0.201,0.215,-0.014,1.067
2021,div1,Allen County,allencountycommunitycollege,kurtgolubskiyyv7,Kurt Golubski,51,74.0,52.0,16.0,9.0,1.0,0.0,5.0,14.0,1.0,1.0,14.0,25.0,25.0,6.0,0.0,2.0,6.0,1.0,0.0,0.0,,0.173,0.392,0.596,0.988,99.0,0.019,0.167,0.458,0.068,0.338,0.189,0.149,0.56
2021,div1,Allen County,allencountycommunitycollege,kylecarver57ho,Kyle Carver,51,19.0,15.0,4.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.333,0.474,0.333,0.807,81.0,0.0,0.455,0.444,0.0,0.211,0.211,0.0,1.0
2021,div1,Allen County,allencountycommunitycollege,landondull1rup,Landon Dull,51,13.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.25,0.538,0.25,0.788,79.0,0.0,0.333,0.857,0.0,0.154,0.231,-0.077,1.5
2021,div1,Allen County,allencountycommunitycollege,levibennettoz4b,Levi Bennett,51,160.0,135.0,35.0,53.0,9.0,6.0,5.0,37.0,7.0,1.0,18.0,22.0,89.0,5.0,0.0,2.0,20.0,2.0,5.0,1.0,5.0,0.393,0.475,0.807,1.282,129.0,0.2,0.436,0.423,0.031,0.138,0.112,0.026,0.818
2021,div1,Allen County,allencountycommunitycollege,loganeasterling1dw3,Logan Easterling,51,51.0,36.0,12.0,9.0,2.0,0.0,1.0,6.0,4.0,2.0,7.0,12.0,14.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.25,0.451,0.472,0.923,93.0,0.056,0.333,0.5,0.02,0.235,0.137,0.098,0.583
2021,div1,Allen County,allencountycommunitycollege,lucasmccainqxny,Lucas McCain,51,161.0,142.0,31.0,37.0,10.0,1.0,2.0,31.0,9.0,4.0,12.0,32.0,55.0,2.0,1.0,4.0,13.0,1.0,3.0,2.0,1.5,0.261,0.317,0.479,0.796,80.0,0.092,0.312,0.592,0.012,0.199,0.075,0.124,0.375
2021,div1,Allen County,allencountycommunitycollege,lukasrich265p,Lukas Rich,51,184.0,147.0,38.0,54.0,8.0,0.0,7.0,44.0,3.0,3.0,21.0,26.0,83.0,12.0,0.0,4.0,15.0,3.0,0.0,3.0,0.0,0.367,0.473,0.667,1.14,115.0,0.054,0.398,0.388,0.038,0.141,0.114,0.027,0.808
2021,div1,Allen County,allencountycommunitycollege,lukecarternyss,Luke Carter,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,lukestonehqvx,Luke Stone,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,lukestonexqsr,Luke Stone,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,patrickbabcockkiju,Patrick Babcock,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,paxtonbryan5g05,Paxton Bryan,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,sawyerrolland3cbi,Sawyer Rolland,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,sladerenfrow6uei,Slade Renfrow,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Allen County,allencountycommunitycollege,tannerstricklandy25z,Tanner Strickland,51,12.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.111,0.333,0.111,0.444,45.0,0.0,0.125,0.5,0.0,0.083,0.25,-0.167,3.0
2021,div1,Allen County,allencountycommunitycollege,treyjordanr4i3,Trey Jordan,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Alvin,alvincommunitycollege,abrahamdeleonrptq,Abraham Deleon,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Alvin,alvincommunitycollege,betocervantesc4v9,Beto Cervantes,59,82.0,70.0,10.0,12.0,2.0,0.0,2.0,9.0,2.0,0.0,7.0,20.0,20.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,0.333,0.171,0.268,0.343,0.611,61.0,0.029,0.204,0.4,0.024,0.244,0.085,0.159,0.35
2021,div1,Alvin,alvincommunitycollege,bradleywilcotttlis,Bradley Wilcott,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Alvin,alvincommunitycollege,brycehughesfap8,Bryce Hughes,59,151.0,124.0,23.0,35.0,4.0,1.0,1.0,15.0,8.0,1.0,16.0,37.0,44.0,4.0,7.0,0.0,6.0,1.0,4.0,7.0,0.571,0.282,0.364,0.403,0.767,77.0,0.056,0.395,0.407,0.007,0.245,0.106,0.139,0.432
2021,div1,Alvin,alvincommunitycollege,chrisbenavideszm4e,Chris Benavides,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Alvin,alvincommunitycollege,claygloverb50k,Clay Glover,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Alvin,alvincommunitycollege,courtcoscovbwm,Court Cosco,61,16.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.375,0.3,0.675,68.0,0.3,0.0,0.5,0.0,0.312,0.375,-0.063,1.2
2021,div1,Alvin,alvincommunitycollege,daleancarrawaykuk9,Dalean Carraway,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Alvin,alvincommunitycollege,daltonroblin9qop,Dalton Roblin,59,35.0,31.0,3.0,11.0,1.0,0.0,1.0,13.0,0.0,0.0,3.0,8.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.355,0.4,0.548,0.948,95.0,0.032,0.435,0.154,0.029,0.229,0.086,0.143,0.375
2021,div1,Alvin,alvincommunitycollege,damonfernandezdsfk,Damon Fernandez,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,div1,Alvin,alvincommunitycollege,danielburrowaymvl7,Daniel Burroway,61,30.0,27.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,11.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.148,0.233,0.222,0.455,46.0,0.037,0.25,0.143,0.0,0.367,0.067,0.3,0.182
2021,div1,Alvin,alvincommunitycollege,diegodavila5v3z,Diego Davila,59,193.0,159.0,35.0,54.0,14.0,1.0,6.0,31.0,17.0,0.0,24.0,34.0,88.0,4.0,3.0,3.0,21.0,1.0,5.0,7.0,0.714,0.34,0.425,0.686,1.111,112.0,0.107,0.393,0.382,0.031,0.176,0.124,0.052,0.706
2021,div1,Alvin,alvincommunitycollege,edgarsantiagoi4c1,Edgar Santiago,59,151.0,133.0,32.0,46.0,6.0,1.0,7.0,22.0,13.0,1.0,9.0,31.0,75.0,9.0,0.0,0.0,14.0,3.0,6.0,4.0,1.5,0.346,0.424,0.669,1.093,110.0,0.068,0.411,0.439,0.046,0.205,0.06,0.145,0.29
