date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,away,Roane State,W,7-2,7,7,,,,,,,,,,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 7,home,vs. Roane State,W,6-3,6,6,,,,,,,,,,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 7,home,vs. Roane State,L,6-5,6,6,,,,,,,,,,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 10,home,vs. Cleveland State,L,7-0,7,7,,,,,,,,,,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 11,home,vs. Piedmont College,L,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 18,home,vs. Shorter University JV,W,13-3,13,13,,,,,,,,,,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 20,home,vs. Chattahoochee Valley,W,8-5,8,8,,,,,,,,,,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 21,away,Chattahoochee Valley,L,8-0,8,8,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 23,home,vs. Walters State,W,6-0,6,6,,,,,,,,,,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 23,home,vs. Walters State,W,3-0,3,3,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 27,home,Iowa Central,L,2-1,2,2,,,,,,,,,,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Feb 27,home,vs. Lackawanna,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
Mar 1,home,vs. Sinclair,W,6-4,6,6,,,,,,,,,,,,2015,2014-15,div1,Georgia Highlands,georgiahighlandscollege,mitchburgerbd0j,Mitch Burger
