date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 21,away,Tyler,,,,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Jan 30,home,Dallas College - Eastfield,L,14-10,14,14,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Jan 30,home,Dallas College - Eastfield,L,6-3,6,6,1,0,1,0,1.2,3,1,0,0.00,2,1,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 5,away,TCS Post Grad,W,14-7,14,14,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 6,away,Hill,L,13-12,13,13,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 6,away,Hill,L,8-3,8,8,1,0,1,0,4.0,5,3,3,6.75,2,2,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 10,away,Hinds,L,6-0,6,6,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 10,away,Hinds,W,5-4,5,5,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 13,home,vs. St. Louis,L,8-5,8,8,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 13,away,Baton Rouge,L,7-2,7,7,0,0,0,0,0.2,,,,0.00,,1,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 17,home,Hinds,W,3-2,3,3,1,0,0,0,4.0,3,2,1,2.25,1,5,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 17,home,Hinds,L,13-2,13,13,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 20,home,TCS Post Grad,W,10-2,10,10,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 20,home,TCS Post Grad,W,8-7,8,8,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 25,home,Hill,W,6-4,6,6,1,0,0,0,6.2,5,3,2,2.70,2,5,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 26,home,TCS Post Grad,W,13-0,13,13,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Feb 26,home,TCS Post Grad,W,5-4,5,5,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 1,home,Kellogg,L,7-2,7,7,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 3,home,Panola,W,7-4,7,7,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 5,home,Panola,W,5-1,5,5,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 5,home,Panola,W,8-5,8,8,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 7,away,Centenary College JV,W,7-3,7,7,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 14,home,Paris,L,8-5,8,8,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 14,home,Paris,W,7-6,7,7,1,0,0,0,5.0,11,6,2,3.60,1,2,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 15,away,Paris,W,14-4,14,14,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 17,home,Angelina,W,5-4,5,5,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 19,away,Angelina,L,2-1,2,2,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 19,away,Angelina,L,6-5,6,6,1,0,0,0,5.0,8,3,2,3.60,1,3,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 22,away,Dallas College - Mountain View,W,15-5,15,15,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 24,home,Navarro,L,11-3,11,11,1,0,1,0,1.1,4,7,7,47.25,3,0,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 25,home,Navarro,L,10-5,10,10,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 25,home,Navarro,L,9-7,9,9,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Mar 31,away,Northeast Texas,L,10-9,10,10,1,0,0,0,1.1,5,3,3,20.25,2,3,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Apr 2,away,Northeast Texas,W,5-2,5,5,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
Apr 2,away,Northeast Texas,W,9-5,9,9,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,landonlewis2b82,Landon Lewis
