date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,away,Galveston,W,10-8,10,10,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Jan 27,away,Galveston,L,7-3,7,7,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Jan 28,away,Alvin,L,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Jan 28,away,Alvin,W,9-2,9,9,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 3,away,Blinn,W,9-7,9,9,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 3,home,vs. Frank Phillips,W,7-3,7,7,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 6,home,St. Edwards JV,W,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 6,home,St. Edwards JV,W,8-1,8,8,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 10,away,Angelina,W,6-5,6,6,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 10,home,vs. Western Texas,L,18-14,18,18,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 16,home,Alvin,W,3-1,3,3,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 16,home,Alvin,L,10-1,10,10,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 22,home,Angelina,L,16-1,16,16,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 22,home,Angelina,W,2-1,2,2,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 27,away,Concordia JV,W,9-2,9,9,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Feb 27,away,Concordia JV,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 1,away,St. Edward's JV,W,7-0,7,7,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 8,home,Vernon,L,7-1,7,7,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 8,home,Vernon,W,3-2,3,3,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 11,away,Vernon,W,3-1,3,3,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 11,away,Vernon,W,10-0,10,10,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 13,away,Navarro,L,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 16,home,North Central Texas,W,5-0,5,5,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 16,home,North Central Texas,W,7-6,7,7,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 18,away,North Central Texas,W,11-6,11,11,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 18,away,North Central Texas,W,9-5,9,9,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 21,home,Galveston,W,9-4,9,9,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 21,home,Galveston,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 25,away,LSU Eunice,L,18-14,18,18,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 25,away,LSU Eunice,L,2-1,2,2,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 29,away,Cisco,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 29,away,Cisco,L,5-3,5,5,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 31,home,Cisco,L,5-0,5,5,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Mar 31,home,Cisco,W,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 5,away,Grayson,L,4-1,4,4,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 5,away,Grayson,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 8,home,Grayson,W,6-5,6,6,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 8,home,Grayson,L,2-1,2,2,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 12,away,Ranger,W,6-4,6,6,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 12,away,Ranger,W,7-2,7,7,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 14,home,Ranger,W,4-3,4,4,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 14,home,Ranger,W,9-2,9,9,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 20,home,Hill,L,5-3,5,5,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 20,home,Hill,L,3-2,3,3,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 22,away,Hill,W,16-11,16,16,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 22,away,Hill,W,13-7,13,13,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 26,away,McLennan,L,2-1,2,2,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 26,away,McLennan,L,6-3,6,6,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 28,home,McLennan,L,11-9,11,11,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
Apr 28,home,McLennan,L,13-5,13,13,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
May 1,home,Blinn,W,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
May 3,away,Weatherford,L,10-0,10,10,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
May 3,away,Weatherford,L,16-1,16,16,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
May 6,home,Weatherford,W,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
May 6,home,Weatherford,L,13-3,13,13,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,jakejohnston9zis,Jake Johnston
