date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,vs. Community Christian (CA),W,10-0,10,10,1,1,0,0,2.0,2,0,0,0.00,1,3,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
Feb 1,home,vs. Community Christian (CA),W,16-1,16,16,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
Feb 2,home,vs. Community Christian (CA),W,18-10,18,18,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
Feb 2,home,vs. Community Christian (CA),W,8-7,8,8,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
Feb 3,home,vs. Cochise,W,5-1,5,5,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
Feb 4,home,vs. Cochise,L,5-4,5,5,0,0,0,0,4.2,5,2,2,3.86,1,9,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
Feb 4,home,vs. Cochise,W,9-7,9,9,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
Feb 5,home,vs. Cochise,W,8-5,8,8,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
Feb 18,home,vs. Dawson,W,9-0,9,9,1,1,0,0,6.0,6,0,0,0.00,0,6,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
Feb 18,home,vs. Dawson,L,9-5,9,9,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
Feb 19,home,vs. Dawson,W,11-1,11,11,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,masonolsonuh12,Mason Olson
