date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 7  #,away,Treasure Valley,,,,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Oct 28  #,home,Treasure Valley,,,,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 1,home,vs. Scottsdale,L,14-4,14,14,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 2,home,vs. Scottsdale,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 2,home,vs. Scottsdale,W,6-2,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 3,home,vs. Scottsdale,W,10-6,10,10,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 9,home,vs. Cochise,W,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 9,home,vs. Yavapai,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 10,home,South Mountain,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 11,home,vs. Okanagan,W,11-10,11,11,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 15,home,vs. Northeastern,W,6-3,6,6,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 16,home,vs. Northeastern,W,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
Feb 16,home,vs. Northeastern,W,10-6,10,10,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,colingordonnlao,Colin Gordon
