date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,Panola,L,13-8,13,13,,,,,,,,,,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Jan 30,home,Panola,L,6-1,6,6,,,,,,,,,,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Jan 31,home,Panola,L,21-16,21,21,0,0,0,0,1.1,4,7,5,33.75,1,1,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 5,home,vs. Odessa,L,11-0,11,11,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 6,home,vs. New Mexico,W,11-3,11,11,,,,,,,,,,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 7,home,vs. Howard (TX),W,28-15,28,28,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 7,home,vs. Weatherford,L,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 9,home,Mississippi Gulf Coast,L,11-10,11,11,,,,,,,,,,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 9,home,Mississippi Gulf Coast,L,10-1,10,10,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 13,home,St. Louis,W,10-4,10,10,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 13,home,Bossier Parish,W,7-2,7,7,,,,,,,,,,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 14,home,St. Louis,W,9-7,9,9,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 16,home,East Central (MS),L,19-17,19,19,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 16,home,East Central (MS),W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 17,away,Jones,L,27-5,27,27,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 17,away,Jones,L,14-0,14,14,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 20,away,Wallace State,L,9-5,9,9,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 20,home,vs. Coastal Alabama - Bay Minette,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 25,away,Copiah-Lincoln,W,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 25,away,Copiah-Lincoln,W,6-3,6,6,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 27,home,Hinds,W,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
Feb 27,home,Hinds,W,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Baton Rouge,batonrougecommunitycollege,mckaymoutonmd4j,McKay Mouton
