date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,away,Panola,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Feb 7,away,Panola,W,4-3,4,4,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Feb 8,away,Panola,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Feb 18,home,vs. Cloud County,L,13-1,13,13,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Feb 20,home,vs. Colby,L,15-14,15,15,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Feb 20,home,Cowley,L,9-2,9,9,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Feb 28,home,Metropolitan,W,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Feb 28,home,Metropolitan,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 4,home,Carl Albert State,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 5,home,Carl Albert State,L,6-2,6,6,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 5,home,Carl Albert State,W,9-0,9,9,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 8,away,Evangel College,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 8,away,Evangel College,W,16-4,16,16,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 13,home,Seminole State (OK),W,10-7,10,10,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 13,home,vs. Seminole State (OK),L,11-4,11,11,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 15,home,vs. Metropolitan,L,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 15,home,vs. Metropolitan,W,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 17,home,Connors State,L,13-4,13,13,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 19,away,Connors State,L,8-3,8,8,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 19,away,Connors State,L,6-2,6,6,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 25,home,Eastern Oklahoma State,L,9-3,9,9,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 26,home,Eastern Oklahoma State,L,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 26,home,Eastern Oklahoma State,L,17-11,17,17,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 29,home,Evangel College,W,11-1,11,11,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Mar 29,home,Evangel College,W,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 1,home,Rose State,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 2,home,Rose State,W,9-6,9,9,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 2,home,Rose State,W,11-3,11,11,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 5,away,Oklahoma Wesleyan,W,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 5,away,Oklahoma Wesleyan,L,7-6,7,7,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 12,home,vs. Crowder,L,14-7,14,14,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 15,away,Seminole State (OK),W,9-7,9,9,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 15,away,Seminole State (OK),W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 16,away,Seminole State (OK),W,16-10,16,16,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 20,away,Oklahoma Wesleyan,W,17-3,17,17,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 21,away,Connors State,W,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 23,home,Connors State,L,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 23,home,Connors State,L,12-1,12,12,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 26,home,vs. Crowder,L,12-0,12,12,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
Apr 29,away,Eastern Oklahoma State,L,10-5,10,10,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
May 1,away,Eastern Oklahoma State,L,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
May 1,away,Eastern Oklahoma State,L,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
May 3,home,vs. Seminole State (OK),W,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
May 6,away,Rose State,W,15-8,15,15,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
May 7,away,Rose State,W,11-6,11,11,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
May 7,away,Rose State,L,15-11,15,15,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
May 12,home,vs. Connors State,W,22-19,22,22,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
May 13,home,vs. Eastern Oklahoma State,L,9-3,9,9,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
May 14,home,vs. Connors State,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
May 14,home,vs. Eastern Oklahoma State,L,20-2,20,20,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,zaneknoxsqr6,Zane Knox
