date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,vs. IMG Academy,W,4-3,4,4,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Feb 6,away,Pensacola State,W,5-0,5,5,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Feb 16,home,Pensacola State,W,6-5,6,6,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Feb 19,home,vs. Wallace State,L,9-1,9,9,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Feb 19,away,East Central (MS),W,13-10,13,13,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Feb 20,home,vs. Wallace State,L,5-3,5,5,0,0,1,0,0.2,1,2,2,27.00,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Feb 20,home,vs. Baton Rouge,W,4-3,4,4,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Feb 26,home,Wallace State,L,14-9,14,14,0,0,0,0,1.0,1,,,0.00,1,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Feb 27,home,Wallace State,L,8-6,8,8,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Feb 27,home,Wallace State,L,11-4,11,11,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 3,away,Gulf Coast State,L,10-4,10,10,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 3,away,Gulf Coast State,L,6-3,6,6,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 4,home,Springhill College JV,W,11-1,11,11,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 7,away,University of West Alabama JV,W,3-0,3,3,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 7,away,University of West Alabama JV,W,1-0,1,1,0,0,0,0,0.2,1,,,0.00,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 10,away,Coastal Alabama - Brewton,L,6-4,6,6,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 10,away,Coastal Alabama - Brewton,L,7-6,7,7,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 13,home,Coastal Alabama - Brewton,W,11-5,11,11,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 13,home,Coastal Alabama - Brewton,W,9-5,9,9,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 25,home,Lurleen B. Wallace,L,9-6,9,9,0,0,0,0,0.1,,,,0.00,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 25,home,Lurleen B. Wallace,L,7-3,7,7,0,0,0,0,0.2,1,,,0.00,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 29,away,Lurleen B. Wallace,L,7-2,7,7,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Mar 29,away,Lurleen B. Wallace,L,11-1,11,11,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 2,home,Wallace-Selma,W,8-1,8,8,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 2,home,Wallace-Selma,W,11-4,11,11,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 3,away,Wallace-Selma,L,8-2,8,8,0,0,0,0,2.0,4,2,1,4.50,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 3,away,Wallace-Selma,W,7-3,7,7,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 7,home,Coastal Alabama - Monroeville,L,10-1,10,10,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 7,home,Coastal Alabama - Monroeville,L,6-2,6,6,0,0,0,0,2.0,1,1,,0.00,,1,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 9,away,Coastal Alabama - Monroeville,L,3-1,3,3,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 9,away,Coastal Alabama - Monroeville,W,6-3,6,6,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 16,away,Enterprise State,W,8-4,8,8,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 16,away,Enterprise State,W,9-0,9,9,0,0,0,0,2.0,,,,0.00,,3,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 17,home,Enterprise State,W,10-0,10,10,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 17,home,Enterprise State,W,8-5,8,8,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 19,home,Delgado,W,5-4,5,5,0,1,0,0,1.1,2,,,0.00,1,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 19,home,Delgado,L,8-1,8,8,0,0,0,0,1.0,,,,0.00,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 21,away,Wallace-Dothan,W,5-4,5,5,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 21,away,Wallace-Dothan,L,7-4,7,7,0,0,0,0,1.0,1,1,1,9.00,,2,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 23,home,Wallace-Dothan,W,7-4,7,7,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 23,home,Wallace-Dothan,W,4-3,4,4,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 26,away,Delgado,L,5-4,5,5,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 26,away,Delgado,L,15-5,15,15,0,0,0,0,0.0,1,,,0.00,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 29,home,Bishop State,L,4-1,4,4,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
Apr 29,home,Bishop State,W,10-0,10,10,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,nathanmerrittq48o,Nathan Merritt
