date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 14,away,Copiah-Lincoln,L,4-3,4,4,1,0,1,0,6.0,6,4,4,6.00,2,1,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Feb 14,away,Copiah-Lincoln,W,7-0,7,7,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Feb 15,away,Southwest Mississippi,W,2-0,2,2,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Feb 15,home,Arkansas Baptist,W,12-1,12,12,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Feb 21,home,vs. Coastal Alabama - Bay Minette,W,15-0,15,15,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Feb 21,away,Baton Rouge,W,7-2,7,7,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Feb 28,away,Triton,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Mar 1,home,TBD,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Mar 3,away,McKendree University,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Mar 3,away,McKendree University,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Mar 9,home,Lindenwood University - Belleville,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Mar 9,home,Lindenwood University - Belleville,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Mar 14,away,John A. Logan,W,12-11,12,12,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Mar 14,away,John A. Logan,L,6-3,6,6,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Mar 15,home,John A. Logan,W,5-2,5,5,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Mar 17,home,St. Louis,W,4-1,4,4,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
Mar 17,home,St. Louis,W,13-7,13,13,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,jaredwaldhoffnf3p,Jared Waldhoff
