date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Aug 31  #,home,vs. Pueblo West,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Aug 31  #,away,Cheyenne Mountain,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Sep 7  #,home,Chatfield,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Sep 7  #,home,Evergreen,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Sep 8  #,home,Golden Club,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Sep 13  #,away,University of Colorado- Colorado Springs,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Sep 14  #,home,vs. MAC,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Sep 15  #,home,vs. Albuquerque Baseball Academy,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Sep 20  #,away,Colorado State University- Pueblo,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Sep 27  #,away,Colorado Christian University,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Sep 28  #,away,Colorado School of Mines,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Sep 29  #,home,Pitching Showcase,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Oct 4  #,away,Metropolitan State University,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Oct 9  #,home,Sophomore Showcase,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Oct 15  #,away,Regis University,,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 1,home,Dawson,W,12-0,12,12,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 1,home,Dawson,W,11-5,11,11,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 2,home,Dawson,W,7-6,7,7,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 2,home,Dawson,W,6-2,6,6,0,1,0,0,4.0,6,2,2,4.50,,4,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 5,away,Cochise,W,2-1,2,2,0,1,0,0,1.0,1,,,0.00,,1,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 5,away,Cochise,L,6-5,6,6,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 7,away,Arizona Western,L,17-1,17,17,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 8,away,Arizona Western,L,7-2,7,7,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 8,away,Arizona Western,L,3-0,3,3,0,0,1,0,4.2,7,3,3,5.79,2,5,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 9,away,Arizona Western,W,6-2,6,6,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 14,home,Frank Phillips,L,7-4,7,7,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 15,home,Frank Phillips,W,6-5,6,6,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 15,home,Frank Phillips,L,4-3,4,4,0,0,1,0,5.0,5,4,,0.00,1,3,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 21,home,Otero,W,12-0,12,12,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 22,home,Otero,L,3-2,3,3,0,0,1,0,4.1,6,3,3,6.23,2,2,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 22,home,Otero,W,4-0,4,4,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 29,away,Trinidad State,W,8-7,8,8,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Feb 29,away,Trinidad State,L,6-5,6,6,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Mar 1,away,Trinidad State,W,13-10,13,13,0,1,0,0,3.2,6,3,3,7.36,1,1,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Mar 5,away,Western Nebraska,W,4-3,4,4,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Mar 5,away,Western Nebraska,L,4-3,4,4,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Mar 10,away,Central Arizona,L,10-0,10,10,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
Mar 11,away,GateWay (AZ),,,,,,,,,,,,,,,,2020,2019-20,div1,Northeastern,northeasternjuniorcollege,natedennistonqt0p,Nate Denniston
