date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Dallas College - Eastfield,W,6-3,6,6,0,1,0,0,4.0,1,,,0.00,,6,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 3,home,Dallas College - Cedar Valley,W,14-5,14,14,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 6,home,Bossier Parish,W,13-12,13,13,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 6,home,Bossier Parish,W,8-3,8,8,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 9,away,Murray State,L,15-14,15,15,0,0,0,0,6.2,3,,,0.00,2,7,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 12,away,Paris,L,5-0,5,5,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 12,home,vs. Cowley,L,7-5,7,7,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 16,home,Navarro,W,17-13,17,17,1,0,0,0,3.0,5,4,4,12.00,3,4,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 17,home,Howard Payne,W,11-2,11,11,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 17,home,Howard Payne,W,14-0,14,14,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 19,home,Paris,L,6-1,6,6,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 19,home,Paris,L,10-2,10,10,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
Feb 25,away,Bossier Parish,L,6-4,6,6,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,trevorstephanujku,Trevor Stephan
