date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,away,Polk State,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 3,away,University of Tampa JV,L,14-1,14,14,0,0,0,0,0.0,0,0,0,0.00,0,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 5,home,Pasco-Hernando State,W,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 9,home,South Florida State,W,11-3,11,11,0,0,0,0,0.0,0,0,0,0.00,0,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 10,home,Polk State,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 14,home,vs. Hillsborough,L,11-3,11,11,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 15,away,Rollins College JV,W,9-1,9,9,0,0,0,0,0.0,0,0,0,0.00,0,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 16,home,Broward,W,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 17,away,Webber International University JV,W,3-2,3,3,0,0,0,0,0.0,0,0,0,0.00,0,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 19,home,CCBC Dundalk,W,9-2,9,9,0,0,0,0,0.0,0,0,0,0.00,0,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 19,home,CCBC Dundalk,W,8-0,8,8,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 21,away,St. Petersburg,L,14-6,14,14,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 22,home,St. Petersburg,L,5-1,5,5,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 26,home,Davenport University JV,W,9-2,9,9,0,0,0,0,0.0,0,0,0,0.00,0,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 28,home,Eastern Florida State,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 1,home,University of Tampa JV,W,11-2,11,11,0,0,0,0,0.0,0,0,0,0.00,0,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 2,home,Rollins College JV,W,10-3,10,10,0,0,0,0,0.0,0,0,0,0.00,0,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 3,home,Flagler College JV,W,4-1,4,4,0,0,0,0,0.0,0,0,0,0.00,0,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 5,away,Daytona State,W,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 7,home,Daytona State,L,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 8,away,Daytona State,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 10,home,Santa Fe,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 12,away,Santa Fe,L,14-6,14,14,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 14,home,Santa Fe,L,11-7,11,11,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 15,home,Florida State Jacksonville,L,11-3,11,11,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
