date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,away,Redlands,W,21-3,21,21,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Feb 7,home,Redlands,W,11-10,11,11,0,0,0,0,1.0,1,1,1,9.00,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Feb 13,away,Paris,W,8-6,8,8,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Feb 13,away,Paris,W,8-7,8,8,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Feb 14,away,Paris,W,21-11,21,21,0,0,0,0,1.0,3,3,3,27.00,1,1,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Feb 17,away,Seminole State (OK),W,8-3,8,8,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Feb 20,away,Eastern Oklahoma State,W,10-1,10,10,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Feb 20,away,Eastern Oklahoma State,W,6-3,6,6,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Feb 24,away,Rose State,,,,,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Feb 25,home,Allen County,W,13-3,13,13,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Feb 25,home,Allen County,W,12-1,12,12,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 3,home,Crowder,,,,,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 6,home,Fort Scott,W,7-6,7,7,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 6,home,Fort Scott,W,11-9,11,11,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 8,away,Fort Scott,W,6-2,6,6,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 8,away,Fort Scott,W,4-1,4,4,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 10,away,Allen County,W,14-3,14,14,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 10,away,Allen County,W,14-2,14,14,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 12,away,Kansas City Kansas,W,5-4,5,5,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 12,away,Kansas City Kansas,W,17-7,17,17,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 14,home,Kansas City Kansas,W,10-0,10,10,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 14,home,Kansas City Kansas,W,11-2,11,11,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 17,home,Butler,W,8-2,8,8,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 20,home,Johnson County,W,11-6,11,11,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
Mar 20,home,Johnson County,L,12-9,12,12,,,,,,,,,,,,2015,2014-15,div1,Cowley,cowleycountycommunitycollege,willedwards3j15,Will Edwards
