date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 18,away,Copiah-Lincoln,W,5-3,5,5,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Feb 18,away,Copiah-Lincoln,W,14-8,14,14,0,0,0,0,0.1,3,5,5,135.00,1,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Feb 19,away,Southwest Mississippi,W,8-6,8,8,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Feb 19,away,Southwest Mississippi,W,10-0,10,10,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Feb 25,away,Northeast Mississippi,L,8-5,8,8,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Feb 25,away,Northeast Mississippi,L,8-0,8,8,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 1,away,St. Louis,,,,,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 1,away,St. Louis,,,,,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 3,home,Muskegon,W,13-4,13,13,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 3,home,Muskegon,W,11-5,11,11,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 4,home,Muskegon,W,7-2,7,7,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 4,home,Muskegon,W,4-1,4,4,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 10,home,Frontier,W,10-9,10,10,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 13,away,Frontier,L,6-5,6,6,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 13,away,Frontier,W,6-3,6,6,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 15,home,St. Charles,L,18-3,18,18,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 15,home,St. Charles,L,12-1,12,12,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 17,away,Lincoln Trail,L,7-3,7,7,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 20,home,Lincoln Trail,L,14-3,14,14,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 20,home,Lincoln Trail,W,4-3,4,4,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 22,home,St. Louis,,,,,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 22,home,St. Louis,,,,,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 25,away,John A. Logan,L,12-1,12,12,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 25,away,John A. Logan,L,11-1,11,11,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 26,home,John A. Logan,L,14-3,14,14,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Mar 29,away,Shawnee,W,7-1,7,7,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 1,away,Lake Land,L,8-3,8,8,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 2,home,Lake Land,W,14-4,14,14,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 2,home,Lake Land,L,12-8,12,12,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 7,home,Olney Central,W,11-6,11,11,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 10,away,Olney Central,L,11-4,11,11,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 10,away,Olney Central,W,5-4,5,5,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 12,away,Vincennes,W,13-6,13,13,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 15,home,John Wood,,,,,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 15,home,John Wood,,,,,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 19,home,Wabash Valley,L,12-2,12,12,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 22,home,Rend Lake,W,3-2,3,3,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 23,away,Rend Lake,L,10-0,10,10,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 23,away,Rend Lake,L,4-1,4,4,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 27,away,Wabash Valley,L,11-1,11,11,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 27,away,Wabash Valley,L,8-6,8,8,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 28,away,Southeastern Illinois,W,12-5,12,12,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 28,home,Southeastern Illinois,W,12-1,12,12,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
Apr 30,home,Southeastern Illinois,L,11-8,11,11,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
May 4,away,Southwestern Illinois,W,11-0,11,11,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
May 4,home,Southwestern Illinois,W,7-6,7,7,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
May 7,home,Southwestern Illinois,L,14-9,14,14,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
May 9,home,Shawnee,W,4-1,4,4,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
May 9,home,Shawnee,W,11-1,11,11,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
May 13,away,Wabash Valley,L,4-1,4,4,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
May 14,home,vs. Olney Central,L,5-3,5,5,,,,,,,,,,,,2022,2021-22,div1,Kaskaskia,kaskaskiacollege,jackwestf104,Jack West
