date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,vs. Dallas College - Mountain View,W,6-1,6,6,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Jan 27,home,vs. Dallas College - Mountain View,L,5-4,5,5,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Jan 28,home,vs. Dallas College - Mountain View,L,8-6,8,8,0,0,0,0,4.0,4,2,2,4.50,1,6,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Jan 28,home,vs. Dallas College - Mountain View,W,10-0,10,10,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 4,home,Dallas College - Eastfield,W,7-3,7,7,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 4,home,Dallas College - Eastfield,W,13-3,13,13,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 10,home,TCS Post Grad Academy,W,5-2,5,5,0,0,0,1,1.0,1,,,0.00,,1,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 10,home,TCS Post Grad Academy,W,17-11,17,17,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 16,away,Western Texas,L,10-5,10,10,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 16,away,Western Texas,L,6-0,6,6,1,0,1,0,3.2,5,4,4,9.82,4,2,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 17,home,Northeast Texas,W,7-6,7,7,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 18,home,Northeast Texas,L,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 18,home,Northeast Texas,W,7-5,7,7,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 21,away,Howard (TX),L,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 24,home,Clarendon,W,9-3,9,9,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 24,home,Clarendon,L,10-4,10,10,1,0,1,0,4.1,7,6,6,12.46,2,7,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 25,home,Clarendon,L,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Feb 25,home,Clarendon,L,18-6,18,18,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 1,home,Western Texas,L,7-2,7,7,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 1,home,Western Texas,W,8-4,8,8,1,0,0,0,3.2,3,2,2,4.91,1,4,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 8,home,Hill,L,8-0,8,8,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 8,home,Hill,L,15-3,15,15,1,0,0,0,4.1,5,6,6,12.46,4,5,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 11,away,Hill,W,10-6,10,10,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 11,away,Hill,L,6-2,6,6,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 15,home,McLennan,L,14-3,14,14,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 15,home,McLennan,L,16-0,16,16,1,0,1,0,3.0,4,6,6,18.00,2,5,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 18,away,McLennan,L,1-0,1,1,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 18,away,McLennan,L,4-3,4,4,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 22,home,Weatherford,L,4-1,4,4,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 22,home,Weatherford,L,6-5,6,6,1,0,0,0,3.0,2,1,0,0.00,0,1,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 25,away,Weatherford,L,6-2,6,6,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 25,away,Weatherford,L,7-2,7,7,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 27,away,Dallas College - Eastfield,W,7-6,7,7,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 29,away,Vernon,L,9-4,9,9,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
Mar 29,away,Vernon,L,7-4,7,7,1,0,0,0,4.0,6,3,3,6.75,2,4,2017,2016-17,div1,Ranger,rangercollege,amadoalmanzarq2ik,Amado Almanzar
