date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,vs. Cochise,L,6-5,6,6,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 1,home,vs. Cochise,L,9-5,9,9,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 1,home,vs. Cochise,L,8-7,8,8,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 2,home,vs. Cochise,W,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 5,home,vs. Scottsdale,W,5-4,5,5,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 6,home,vs. Scottsdale,W,7-2,7,7,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 6,home,vs. Scottsdale,L,3-2,3,3,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 7,home,vs. Scottsdale,L,15-8,15,15,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 21,home,University of Calgary,W,5-0,5,5,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 21,home,University of Calgary,W,10-1,10,10,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 22,home,University of Calgary,W,12-0,12,12,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 22,home,University of Calgary,W,13-3,13,13,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 23,home,University of Calgary,W,12-0,12,12,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 27,away,Southern Nevada,L,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 28,away,Southern Nevada,L,4-2,4,4,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 28,away,Southern Nevada,L,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Feb 29,away,Southern Nevada,L,16-8,16,16,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Mar 5,home,Salt Lake,L,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Mar 6,home,Salt Lake,L,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Mar 6,home,Salt Lake,W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Mar 7,home,Salt Lake,L,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Mar 26,home,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Mar 27,home,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Mar 27,home,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Mar 28,home,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Apr 9,away,Salt Lake,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Apr 10,away,Salt Lake,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Apr 10,away,Salt Lake,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Apr 11,away,Salt Lake,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
Apr 30,away,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
May 1,away,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
May 1,away,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
May 2,away,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,griffeylarsenx27m,Griffey Larsen
