date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 14,away,Tyler,,,,,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Jan 30,home,Weatherford,L,9-5,9,9,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Jan 30,home,Weatherford,W,9-6,9,9,0,0,0,0,2.0,3,1,1,4.50,1,2,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 2,away,Weatherford,W,10-1,10,10,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 2,away,Weatherford,L,11-6,11,11,0,0,1,0,0.2,2,2,2,27.00,1,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 10,home,Pratt,W,13-0,13,13,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 11,home,Pratt,L,14-2,14,14,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 11,home,Pratt,W,12-5,12,12,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 12,home,Hutchinson,W,5-3,5,5,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 14,away,Centenary College,,,,,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 17,away,Ranger,L,7-6,7,7,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 18,away,Ranger,W,8-2,8,8,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 18,away,Ranger,L,7-5,7,7,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 22,home,TCS Post Grad,W,22-12,22,22,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 23,away,Arkansas Baptist,W,8-5,8,8,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 23,away,Arkansas Baptist,L,10-2,10,10,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 25,home,Arkansas Baptist,L,10-6,10,10,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
Feb 25,home,Arkansas Baptist,L,7-6,7,7,,,,,,,,,,,,2017,2016-17,div1,Northeast Texas,northeasttexascommunitycollege,garrettacker8k64,Garrett Acker
