date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,vs. Colorado Northwestern,W,16-2,16,16,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Jan 28,home,vs. El Paso,W,8-3,8,8,1,1,0,0,5.0,5,3,3,5.40,2,12,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Jan 29,home,vs. Lamar,W,16-1,16,16,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Jan 29,home,vs. New Mexico,L,7-3,7,7,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 3,home,vs. Southern Idaho,L,5-1,5,5,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 4,home,vs. Southern Idaho,W,5-4,5,5,1,0,0,0,5.0,5,4,3,5.40,5,9,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 4,home,vs. Southern Idaho,L,9-7,9,9,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 5,home,vs. Southern Idaho,L,8-5,8,8,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 11,home,Utah State Eastern,W,3-1,3,3,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 11,home,Utah State Eastern,W,6-1,6,6,1,1,0,0,4.2,4,1,0,0.00,1,6,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 12,home,Utah State Eastern,W,4-1,4,4,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 12,home,Utah State Eastern,W,6-3,6,6,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 15,away,Central Arizona,L,8-4,8,8,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 15,away,Central Arizona,L,11-5,11,11,1,0,1,0,3.0,6,8,5,15.00,3,2,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 19,home,Yavapai,W,3-2,3,3,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 19,home,Yavapai,W,7-4,7,7,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 22,away,Pima,W,6-2,6,6,1,1,0,0,4.0,5,2,2,4.50,7,2,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 22,away,Pima,L,9-7,9,9,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 25,away,Southern Nevada,W,3-2,3,3,1,1,0,0,2.0,1,0,0,0.00,1,4,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 25,away,Southern Nevada,W,5-3,5,5,,,,,,,,,,,,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
