date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 8  #,away,University of Colorado- Colorado Springs,,,,,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Sep 23  #,away,Western Nebraska,,,,,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Oct 5  #,away,Regis University,,,,,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Oct 6  #,home,Slammers,,,,,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Oct 8  #,home,Western Nebraska,,,,,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Oct 20  #,home,Cage Rats,,,,,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Feb 1,home,Garden City,L,14-4,14,14,0,0,1,0,1.2,2,4,3,16.20,3,1,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Feb 1,home,Garden City,L,13-9,13,13,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Feb 2,home,Garden City,L,14-3,14,14,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Feb 2,home,Garden City,W,6-5,6,6,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Feb 15,home,vs. Dawson,W,7-0,7,7,0,1,0,0,4.2,1,,,0.00,,7,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Feb 15,home,vs. Dawson,W,10-3,10,10,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Feb 16,home,vs. Dawson,W,9-0,9,9,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Feb 16,home,vs. Dawson,L,10-5,10,10,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Feb 21,away,Otero,W,11-7,11,11,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
Feb 22,away,Otero,W,10-4,10,10,0,0,0,0,4.0,4,4,4,9.00,4,3,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,jordanchappelle8kb,Jordan Chappell
