date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 10,home,vs. Arkansas Baptist,L,2-0,2,2,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Feb 10,home,vs. Mississippi Delta,L,13-9,13,13,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Feb 11,home,vs. Dyersburg State,L,3-2,3,3,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Feb 11,home,vs. Three Rivers,W,6-4,6,6,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Feb 16,home,vs. Bryant & Stratton (VA),W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Feb 16,home,vs. Bryant & Stratton (VA),W,2-0,2,2,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Feb 17,away,Georgia Highlands,W,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Feb 18,away,Georgia Highlands,L,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Feb 18,away,Georgia Highlands,W,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Feb 23,away,Lindenwood Belleville JV,W,17-0,17,17,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Feb 23,away,Lindenwood Belleville JV,L,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Mar 3,home,vs. Iowa Central,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Mar 4,home,vs. North Iowa Area,L,9-6,9,9,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
