date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 4,away,Florence-Darlington Tech,L,13-12,13,13,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 5,home,vs. Chattahoochee Valley,W,4-3,4,4,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 5,home,vs. St. Johns River State,L,13-2,13,13,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 6,home,vs. Andrew,W,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 17,home,Bryant & Stratton (Albany),W,10-2,10,10,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 17,home,Bryant & Stratton (Albany),W,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 18,home,Bryant & Stratton (Albany),W,10-7,10,10,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 19,home,Pensacola State,W,10-2,10,10,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 20,home,Pensacola State,W,3-0,3,3,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 20,home,Bryant & Stratton (Albany),W,6-2,6,6,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 21,home,Copiah-Lincoln,L,6-2,6,6,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 21,home,Copiah-Lincoln,W,4-0,4,4,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 25,away,Southwest Mississippi,,,,,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Feb 25,away,Southwest Mississippi,,,,,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Mar 4,home,vs. Chipola,L,4-3,4,4,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Mar 4,home,vs. Pensacola State,W,5-0,5,5,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Mar 5,home,vs. Pensacola State,L,1-0,1,1,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Mar 5,home,vs. Bishop State,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Mar 9,away,Copiah-Lincoln,W,7-1,7,7,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Mar 9,away,Copiah-Lincoln,W,8-1,8,8,,,,,,,,,,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
Mar 12,home,Coastal Alabama - Monroeville,W,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Delgado,delgadocommunitycollege,maverickmcclure6bck,Maverick McClure
