date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 12,home,vs. Holmes,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 6,home,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 6,home,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 8,away,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 8,away,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 9,home,Coastal Alabama - Monroeville,W,8-7,8,8,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 9,home,Coastal Alabama - Monroeville,L,3-2,3,3,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 11,home,Motlow State,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 15,home,Columbia State,L,5-4,5,5,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 15,home,Columbia State,W,5-1,5,5,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 16,home,Columbia State,W,6-4,6,6,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 16,home,Columbia State,W,16-10,16,16,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 18,away,Stillman College JV,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 18,away,Stillman College JV,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 21,home,vs. Bishop State,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 21,home,vs. Bishop State,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 22,home,Rend Lake,W,8-3,8,8,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 22,home,vs. East Mississippi,W,3-2,3,3,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 27,home,Lurleen B. Wallace,W,10-0,10,10,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 27,home,Lurleen B. Wallace,W,7-2,7,7,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 29,away,Lurleen B. Wallace,W,4-1,4,4,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Feb 29,away,Lurleen B. Wallace,W,3-2,3,3,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 6,home,Bevill State,W,2-0,2,2,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 6,home,Bevill State,W,15-0,15,15,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 7,away,Bevill State,W,4-1,4,4,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 7,away,Bevill State,W,7-3,7,7,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 9,home,Chattahoochee Valley,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 12,home,Southern Union State,W,4-2,4,4,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 12,home,Southern Union State,L,4-2,4,4,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 14,away,Southern Union State,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 14,away,Southern Union State,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 19,away,Central Alabama,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 19,away,Central Alabama,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 21,home,Central Alabama,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 21,home,Central Alabama,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 26,away,Shelton State,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 26,away,Shelton State,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 28,home,Shelton State,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Mar 28,home,Shelton State,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Apr 2,away,Marion Military,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Apr 2,away,Marion Military,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Apr 4,home,Marion Military,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Apr 4,home,Marion Military,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Apr 7,away,Motlow State,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Apr 9,home,Stillman College JV,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Apr 9,home,Stillman College JV,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Apr 16,home,Calhoun,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Apr 16,home,Calhoun,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
Apr 18,away,Calhoun,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,christiancassity13cp,Christian Cassity
