date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 9  #,away,Colorado Christian University,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Sep 10  #,home,Colorado State University- Club,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Sep 15  #,home,vs. TBA,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Sep 16  #,home,vs. TBA,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Sep 17  #,home,vs. TBA,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Sep 23  #,away,Bellevue University,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Sep 29  #,away,CSU-Pueblo,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Oct 8  #,home,Colorado State University Club,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Oct 13  #,home,TBA,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Oct 14  #,home,TBA,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Oct 15  #,home,TBA,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 8,away,Seward County,L,9-0,9,9,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 8,away,Seward County,W,10-9,10,10,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 15,home,vs. Southern Idaho,L,6-3,6,6,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 16,home,vs. Southern Idaho,L,5-2,5,5,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 16,home,vs. Southern Idaho,L,10-6,10,10,1,0,1,0,5.0,4,5,5,9.00,4,5,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 17,home,vs. Southern Idaho,L,8-7,8,8,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 23,home,Western Nebraska,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 26,home,Williston State,W,8-7,8,8,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 26,home,Williston State,W,11-1,11,11,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 27,home,Williston State,W,11-2,11,11,0,1,0,0,5.0,5,2,2,3.60,1,2,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Feb 27,home,Williston State,W,6-0,6,6,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 3,home,Otero,W,3-2,3,3,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 3,home,Otero,W,10-5,10,10,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 4,home,Otero,W,10-5,10,10,0,0,0,0,6.0,4,3,3,4.50,1,3,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 7,away,Western Nebraska,L,3-2,3,3,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 10,away,Trinidad State,L,5-4,5,5,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 10,away,Trinidad State,L,13-3,13,13,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 11,away,Trinidad State,L,13-1,13,13,0,0,0,0,2.0,6,9,9,40.50,3,1,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 14,away,Central Arizona,L,7-0,7,7,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 15,home,vs. Chandler-Gilbert,L,13-3,13,13,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 16,away,South Mountain,W,3-2,3,3,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 16,away,South Mountain,L,3-1,3,3,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 17,away,Paradise Valley,L,4-2,4,4,0,0,1,0,6.0,7,4,4,6.00,2,5,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 17,away,Paradise Valley,L,2-1,2,2,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 23,away,Lamar,L,16-14,16,16,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 24,away,Lamar,W,7-3,7,7,0,1,0,0,6.0,5,3,1,1.50,2,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 24,away,Lamar,L,10-4,10,10,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 30,away,Otero,L,7-4,7,7,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 30,away,Otero,L,5-1,5,5,0,0,1,0,6.0,6,5,5,7.50,1,4,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Mar 31,away,Otero,L,10-8,10,10,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 7,home,Miles,W,5-0,5,5,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 7,home,Miles,W,5-3,5,5,0,1,0,0,7.0,7,3,3,3.86,1,3,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 8,home,Miles,W,25-2,25,25,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 8,home,Miles,W,6-3,6,6,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 9,home,Miles,W,11-1,11,11,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 9,home,Miles,W,9-4,9,9,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 15,home,McCook,W,12-2,12,12,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 15,home,McCook,W,6-2,6,6,0,1,0,0,7.0,8,2,2,2.57,,2,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 16,home,McCook,W,9-4,9,9,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 19,home,Western Nebraska,W,10-0,10,10,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 19,home,Western Nebraska,W,3-2,3,3,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 22,home,Lamar,W,11-2,11,11,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 22,home,Lamar,L,6-4,6,6,0,0,0,0,4.0,7,4,3,6.75,1,1,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 23,home,Lamar,L,3-0,3,3,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 25,away,Western Nebraska,L,4-3,4,4,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 25,away,Western Nebraska,L,12-0,12,12,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 27,away,McCook,W,15-1,15,15,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
Apr 30,home,Western Nebraska,L,6-4,6,6,0,0,0,0,5.0,8,3,2,3.60,2,3,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
May 2,away,McCook,W,6-2,6,6,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
May 2,away,McCook,L,8-4,8,8,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
May 5,home,Trinidad State,W,6-5,6,6,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
May 5,home,Trinidad State,L,4-2,4,4,0,0,1,0,6.0,5,4,3,4.50,3,2,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
May 6,home,Trinidad State,W,5-0,5,5,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
May 10,home,vs. Lamar,W,7-2,7,7,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
May 11,away,Trinidad State,L,9-3,9,9,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
May 11,home,vs. Lamar,L,10-0,10,10,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,grahamcahill2f4y,Graham Cahill
