date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,Central Florida,W,3-1,3,3,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Jan 31,home,Seminole State (FL),W,5-4,5,5,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Jan 31,home,Seminole State (FL),W,7-1,7,7,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 2,home,Northwood JV,W,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 3,home,St. Johns River State,L,2-0,2,2,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 7,away,Central Florida,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 7,away,Central Florida,W,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 8,away,Pasco-Hernando State,W,5-0,5,5,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 11,home,Eastern Florida State,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 13,away,Polk State,L,4-3,4,4,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 14,away,St. Johns River State,L,8-4,8,8,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 15,home,vs. Gulf Coast State,W,4-0,4,4,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 15,home,vs. St. Petersburg,W,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 17,home,Miami Dade,W,13-6,13,13,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 20,home,Polk State,W,4-0,4,4,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 21,home,Hillsborough,L,7-1,7,7,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 22,home,Hillsborough,W,3-1,3,3,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 23,home,Northwood JV,W,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 25,away,Broward,W,9-5,9,9,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 27,away,Rollins College JV,W,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 28,away,Florida State Jacksonville,W,2-0,2,2,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Feb 28,away,Florida State Jacksonville,W,4-0,4,4,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 3,away,Broward,L,5-3,5,5,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 4,home,Broward,W,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 6,home,Indian River State,W,3-0,3,3,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 7,away,Indian River State,W,4-3,4,4,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 8,away,Indian River State,W,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 10,away,Eastern Florida State,L,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 11,home,Eastern Florida State,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 12,home,ASA Miami,W,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 16,home,St. Thomas JV,W,7-0,7,7,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 17,away,Miami Dade,L,14-13,14,14,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 18,home,Miami Dade,W,7-0,7,7,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 20,home,Broward,L,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 21,away,Broward,W,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 24,away,Indian River State,W,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 25,home,Indian River State,L,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 26,home,ASA Miami,W,15-8,15,15,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 30,away,Northwood JV,W,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Mar 31,away,Eastern Florida State,W,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 1,home,Eastern Florida State,W,6-3,6,6,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 3,home,Miami Dade,W,11-2,11,11,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 4,away,Miami Dade,L,2-1,2,2,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 7,away,Broward,W,4-0,4,4,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 8,home,Broward,L,5-1,5,5,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 10,home,Indian River State,W,10-0,10,10,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 11,away,Indian River State,W,9-5,9,9,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 14,home,Miami Dade,L,5-1,5,5,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 15,away,Miami Dade,L,4-0,4,4,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 16,home,ASA Miami,W,16-1,16,16,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 18,home,IMG Academy,W,5-0,5,5,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 21,away,Eastern Florida State,L,7-1,7,7,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
Apr 22,home,Eastern Florida State,W,3-2,3,3,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
May 9,home,vs. Gulf Coast State,L,14-2,14,14,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
May 10,home,vs. Santa Fe,W,8-7,8,8,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
May 11,home,vs. Chipola,W,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
May 12,home,vs. State College of Florida,W,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,raulcortesz6jo,Raul Cortes
