date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,vs. North Central Texas,L,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 1,home,vs. North Central Texas,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 8,home,Barton,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 8,home,Barton,W,3-0,3,3,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 9,home,Butler,W,10-4,10,10,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 9,home,Butler,L,8-7,8,8,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 15,away,Cisco,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 15,away,Cisco,L,2-0,2,2,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 19,away,Ranger,W,2-1,2,2,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 19,away,Ranger,L,9-7,9,9,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 22,home,Ranger,L,6-3,6,6,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 22,home,Ranger,L,8-1,8,8,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 28,home,Odessa,W,2-0,2,2,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Feb 28,home,Odessa,L,15-13,15,15,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Mar 1,away,Odessa,L,14-4,14,14,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Mar 1,away,Odessa,L,13-5,13,13,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Mar 6,home,Howard (TX),W,1-0,1,1,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Mar 6,home,Howard (TX),W,4-3,4,4,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Mar 7,away,Howard (TX),L,4-1,4,4,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Mar 7,away,Howard (TX),L,13-12,13,13,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
Mar 19,away,Midland,L,8-4,8,8,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Western Texas,westerntexascollege,cameronsmiths4l6,Cameron Smith
