date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,vs. State College of Florida,W,6-4,6,6,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Jan 28,away,Florida SouthWestern State,W,7-3,7,7,0,1,0,0,4.0,1,,,0.00,,6,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Jan 29,home,vs. Broward,W,9-1,9,9,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 3,home,Walters State,W,6-5,6,6,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 3,home,San Jacinto,L,6-0,6,6,0,0,1,0,3.0,2,4,3,9.00,3,4,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 4,home,San Jacinto,W,8-0,8,8,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 10,home,vs. Florence-Darlington Tech,W,7-2,7,7,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 11,home,vs. Miami Dade,W,11-1,11,11,1,1,0,0,5.0,1,1,0,0.00,2,4,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 11,home,vs. Miami Dade,L,7-2,7,7,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 12,away,St. Johns River State,L,2-1,2,2,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 16,home,Gordon State,W,14-7,14,14,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 17,home,Gordon State,W,4-3,4,4,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 18,home,Columbia State,W,6-1,6,6,1,1,0,0,6.0,1,0,0,0.00,1,6,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 18,home,Columbia State,W,13-3,13,13,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 19,home,Columbia State,W,9-3,9,9,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 24,home,Shelton State,W,7-1,7,7,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 24,home,State College of Florida,W,7-3,7,7,1,1,0,0,7.0,6,3,2,2.57,0,6,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 25,home,St. Johns River State,W,12-5,12,12,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Feb 26,home,Shelton State,W,13-3,13,13,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 3,home,Grand Rapids,W,10-0,10,10,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 4,home,LSU Eunice,L,9-2,9,9,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 5,home,LSU Eunice,W,3-0,3,3,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 5,home,Grand Rapids,W,19-1,19,19,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 7,away,Tallahassee,W,16-5,16,16,1,1,0,0,5.0,5,3,3,5.40,2,8,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 9,away,Tallahassee,W,9-1,9,9,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 11,home,Tallahassee,W,16-1,16,16,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 11,home,Tallahassee,W,9-7,9,9,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 14,home,Pensacola State,W,8-0,8,8,1,1,0,0,6.0,1,0,0,0.00,1,6,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 16,home,Pensacola State,W,10-0,10,10,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 18,away,Pensacola State,W,6-4,6,6,0,0,0,1,0.2,,,,0.00,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 18,away,Pensacola State,W,5-4,5,5,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 21,home,Northwest Florida State,W,5-1,5,5,1,1,0,0,9.0,7,1,0,0.00,2,5,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 23,home,Northwest Florida State,W,13-6,13,13,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 24,away,Northwest Florida State,L,11-10,11,11,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 24,away,Northwest Florida State,L,10-6,10,10,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 28,away,Gulf Coast State,L,9-5,9,9,1,0,1,0,5.0,9,6,2,3.60,1,4,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Mar 31,away,Gulf Coast State,W,15-5,15,15,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Apr 1,home,Gulf Coast State,W,11-8,11,11,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Apr 1,home,Gulf Coast State,W,10-3,10,10,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Apr 4,home,Wallace-Dothan,W,7-0,7,7,1,1,0,0,4.0,1,0,0,0.00,1,4,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Apr 10,away,Tallahassee,W,16-6,16,16,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
Apr 12,home,Tallahassee,W,11-0,11,11,1,1,0,0,4.0,1,0,0,0.00,0,3,2017,2016-17,div1,Chipola,chipolacollege,bowdenfrancisuyki,Bowden Francis
