season,njcaa_season,team,team_id,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2022,2021-22,CC of Allegheny County,ccofalleghenycounty,840,5.0,16.0,8.0,1.0,0.96,189.0,149.0,126.0,0.846,146.0,131.0
2022,2021-22,CCBC Catonsville,ccbccatonsville,1775,53.0,28.0,25.0,7.0,0.883,462.0,349.0,317.0,0.908,211.0,303.0
2022,2021-22,CCBC Dundalk,ccbcdundalk,1995,32.0,10.0,21.0,1.0,0.969,294.0,307.0,220.0,0.717,183.0,176.0
2022,2021-22,CCBC Essex,ccbcessex,2240,40.0,23.0,17.0,7.0,0.851,282.0,203.0,169.0,0.833,169.0,275.0
2022,2021-22,Caldwell Tech,caldwellcommunitycollegetechnicali,2210,57.0,47.0,7.0,10.0,0.844,317.0,203.0,152.0,0.749,154.0,446.0
2022,2021-22,Calhoun,calhouncommunitycollege,1767,50.0,15.0,24.0,10.0,0.796,373.0,387.0,268.0,0.693,260.0,364.0
2022,2021-22,Camden County,camdencountycollege,1008,37.0,18.0,10.0,0.0,1.0,302.0,253.0,187.0,0.739,143.0,175.0
2022,2021-22,Camp,campcommunitycollege,2360,49.0,21.0,29.0,6.0,0.893,491.0,362.0,282.0,0.779,224.0,402.0
2022,2021-22,Carl Albert State,carlalbertstatecollege,2664,1.0,23.0,35.0,3.0,0.951,493.0,413.0,329.0,0.797,264.0,416.0
2022,2021-22,Carl Sandburg,carlsandburgcollege,1891,33.0,26.0,23.0,7.0,0.875,406.0,331.0,241.0,0.728,183.0,330.0
2022,2021-22,Catawba Valley,catawbavalleycommunitycollege,3234,62.0,35.0,25.0,9.0,0.87,435.0,349.0,229.0,0.656,246.0,610.0
2022,2021-22,Cayuga,cayugacommunitycollege,1107,35.0,18.0,9.0,3.0,0.9,249.0,178.0,151.0,0.848,122.0,224.0
2022,2021-22,Cecil,cecilcollege,1456,36.0,14.0,31.0,3.0,0.938,442.0,398.0,331.0,0.832,209.0,289.0
2022,2021-22,Central Alabama,centralalabamacommunitycollege,2400,55.0,22.0,29.0,4.0,0.927,410.0,345.0,273.0,0.791,268.0,360.0
2022,2021-22,Central Arizona,centralarizonacollege,2232,71.0,59.0,13.0,10.0,0.878,494.0,263.0,217.0,0.825,210.0,770.0
2022,2021-22,Central Florida,collegeofcentralflorida,1690,64.0,47.0,17.0,14.0,0.821,477.0,353.0,275.0,0.779,299.0,618.0
2022,2021-22,Central Lakes,centrallakescollegebrainerd,1440,43.0,28.0,15.0,5.0,0.896,282.0,160.0,118.0,0.738,100.0,259.0
2022,2021-22,Century,centurycollege,1785,46.0,30.0,16.0,4.0,0.92,368.0,243.0,180.0,0.741,130.0,310.0
2022,2021-22,Chandler-Gilbert,chandlergilbertcommunitycollege,2046,60.0,28.0,31.0,5.0,0.922,516.0,365.0,275.0,0.753,256.0,502.0
2022,2021-22,Chattahoochee Valley,chattahoocheevalleycommunitycollege,1458,18.0,22.0,14.0,6.0,0.857,360.0,270.0,231.0,0.856,216.0,317.0
2022,2021-22,Chattanooga State,chattanoogastatecommunitycollege,1856,24.0,38.0,14.0,7.0,0.881,380.0,261.0,218.0,0.835,207.0,394.0
2022,2021-22,Chesapeake,chesapeakecollege,1349,41.0,25.0,15.0,5.0,0.889,323.0,262.0,212.0,0.809,142.0,237.0
2022,2021-22,Chipola,chipolacollege,1508,56.0,41.0,14.0,8.0,0.873,372.0,250.0,177.0,0.708,221.0,507.0
2022,2021-22,Cisco,ciscocollege,2565,56.0,27.0,16.0,5.0,0.896,461.0,330.0,272.0,0.824,205.0,442.0
2022,2021-22,Clarendon,clarendoncollege,2240,56.0,12.0,43.0,1.0,0.982,595.0,595.0,471.0,0.792,307.0,450.0
2022,2021-22,Clark State,clarkstatecollege,1894,10.0,29.0,13.0,8.0,0.84,317.0,229.0,156.0,0.681,157.0,297.0
2022,2021-22,Cleveland,clevelandcommunitycollege,2360,52.0,14.0,15.0,4.0,0.879,390.0,325.0,272.0,0.837,280.0,500.0
2022,2021-22,Cleveland State,clevelandstatecommunitycollege,2494,53.0,29.0,24.0,11.0,0.828,372.0,290.0,243.0,0.838,214.0,407.0
2022,2021-22,Cloud County,cloudcountycommunitycollege,2808,60.0,42.0,18.0,13.0,0.822,404.0,303.0,242.0,0.799,219.0,570.0
2022,2021-22,Coahoma,coahomacommunitycollege,1102,37.0,7.0,31.0,3.0,0.927,367.0,370.0,270.0,0.73,185.0,234.0
2022,2021-22,Coastal Alabama - Bay Minette,coastalalabamasouth,1534,54.0,28.0,19.0,9.0,0.839,429.0,319.0,213.0,0.668,195.0,333.0
2022,2021-22,Coastal Alabama - Brewton,coastalalabamaeast,1650,52.0,16.0,35.0,2.0,0.962,458.0,403.0,314.0,0.779,201.0,214.0
2022,2021-22,Coastal Alabama - Monroeville,coastalalabamanorth,1586,53.0,33.0,19.0,10.0,0.839,361.0,306.0,254.0,0.83,248.0,301.0
2022,2021-22,Coastal Bend,coastalbendcollege,1700,46.0,20.0,30.0,8.0,0.862,445.0,346.0,268.0,0.775,226.0,317.0
2022,2021-22,Cochise,cochisecollege,826,61.0,44.0,18.0,22.0,0.738,447.0,270.0,199.0,0.737,186.0,602.0
2022,2021-22,Coffeyville,coffeyvillecommunitycollege,3120,55.0,28.0,23.0,9.0,0.85,396.0,310.0,245.0,0.79,247.0,411.0
2022,2021-22,Colby,colbycommunitycollege,1980,56.0,37.0,21.0,10.0,0.853,455.0,364.0,271.0,0.745,230.0,488.0
2022,2021-22,Colorado Northwestern,coloradonorthwesterncommunitycollege,1860,50.0,18.0,39.0,3.0,0.95,493.0,432.0,349.0,0.808,279.0,385.0
2022,2021-22,Columbia State,columbiastatecommunitycollege,1782,48.0,32.0,19.0,9.0,0.85,382.0,281.0,203.0,0.722,176.0,467.0
2022,2021-22,Columbia-Greene,columbiagreenecommunitycollege,384,21.0,0.0,26.0,0.0,1.0,275.0,345.0,242.0,0.701,163.0,113.0
2022,2021-22,Community Christian (CA),communitychristiancollege,1820,30.0,2.0,25.0,0.0,1.0,333.0,311.0,253.0,0.814,179.0,190.0
2022,2021-22,Connors State,connorsstatecollege,2900,58.0,43.0,15.0,12.0,0.829,436.0,286.0,208.0,0.727,204.0,508.0
2022,2021-22,Copiah-Lincoln,copiahlincolncommunitycollege,1320,42.0,12.0,29.0,3.0,0.932,368.0,344.0,273.0,0.794,209.0,251.0
2022,2021-22,Cowley,cowleycountycommunitycollege,2244,65.0,54.0,11.0,15.0,0.812,446.0,281.0,249.0,0.886,202.0,569.0
2022,2021-22,Crowder,crowdercollege,2412,67.0,54.0,13.0,10.0,0.87,478.0,299.0,260.0,0.87,222.0,600.0
2022,2021-22,Dakota,dakotacollegeatbottineau,1296,0.0,2.0,1.0,1.0,0.75,37.0,38.0,26.0,0.684,17.0,14.0
2022,2021-22,Dakota County Tech,dakotacountytechnicalcollege,820,8.0,11.0,14.0,0.0,1.0,226.0,185.0,126.0,0.681,97.0,176.0
2022,2021-22,Dallas College - Brookhaven,brookhavencollege,2128,43.0,18.0,12.0,2.0,0.938,373.0,302.0,215.0,0.712,174.0,257.0
2022,2021-22,Dallas College - Cedar Valley,dallascollegecedarvalley,1800,53.0,29.0,25.0,6.0,0.9,491.0,425.0,329.0,0.774,249.0,381.0
2022,2021-22,Dallas College - Eastfield,dallascollegeeastfield,2145,60.0,47.0,12.0,8.0,0.881,453.0,287.0,226.0,0.787,239.0,517.0
2022,2021-22,Dallas College - Mountain View,dallascollegemountainview,1683,2.0,0.0,2.0,0.0,1.0,413.0,456.0,349.0,0.765,283.0,317.0
2022,2021-22,Dallas College - North Lake,dallascollegenorthlake,1450,0.0,26.0,19.0,7.0,0.865,455.0,356.0,280.0,0.787,270.0,376.0
2022,2021-22,Dallas College - Richland,richlandcollege,2278,60.0,37.0,14.0,16.0,0.761,471.0,352.0,282.0,0.801,274.0,529.0
2022,2021-22,Danville Area,danvilleareacommunitycollege,1196,40.0,20.0,25.0,7.0,0.865,416.0,309.0,226.0,0.731,136.0,324.0
2022,2021-22,Dawson,dawsoncommunitycollege,2773,0.0,16.0,15.0,1.0,0.969,240.0,222.0,152.0,0.685,159.0,234.0
2022,2021-22,Daytona State,daytonastatecollege,1674,44.0,19.0,25.0,2.0,0.957,418.0,319.0,272.0,0.853,203.0,347.0
2022,2021-22,Delaware County,delawarecountycommunitycollege,208,3.0,0.0,4.0,0.0,1.0,90.0,112.0,80.0,0.714,47.0,26.0
2022,2021-22,Delaware Tech,delawaretechnicalcommunitycollege,1824,39.0,32.0,9.0,5.0,0.891,273.0,177.0,145.0,0.819,142.0,255.0
2022,2021-22,Delgado,delgadocommunitycollege,2090,4.0,31.0,16.0,5.0,0.904,389.0,235.0,187.0,0.796,144.0,316.0
2022,2021-22,Delta,deltacollege,1222,44.0,17.0,23.0,6.0,0.87,352.0,273.0,195.0,0.714,143.0,206.0
2022,2021-22,Des Moines Area,desmoinesareacommunitycollege,3172,58.0,35.0,22.0,12.0,0.826,432.0,344.0,275.0,0.799,250.0,454.0
2022,2021-22,Dodge City,dodgecitycommunitycollege,2109,55.0,28.0,27.0,7.0,0.887,480.0,429.0,364.0,0.848,245.0,454.0
2022,2021-22,DuPage,collegeofdupage,2223,43.0,27.0,16.0,3.0,0.935,342.0,251.0,185.0,0.737,186.0,260.0
2022,2021-22,Dutchess,dutchesscommunitycollege,375,23.0,2.0,21.0,0.0,1.0,228.0,275.0,195.0,0.709,129.0,84.0
2022,2021-22,Dyersburg State,dyersburgstatecommunitycollege,1430,50.0,37.0,12.0,15.0,0.766,319.0,201.0,183.0,0.91,169.0,515.0
2022,2021-22,East Central (MO),eastcentralcollege,1980,47.0,21.0,26.0,9.0,0.839,390.0,347.0,269.0,0.775,229.0,314.0
2022,2021-22,East Central (MS),eastcentralcommunitycollege,1760,27.0,29.0,15.0,3.0,0.936,380.0,309.0,227.0,0.735,178.0,318.0
2022,2021-22,East Georgia State,eastgeorgiacollege,2296,56.0,29.0,27.0,3.0,0.949,434.0,370.0,282.0,0.762,290.0,459.0
2022,2021-22,East Mississippi,eastmississippicommunitycollege,1645,47.0,28.0,19.0,10.0,0.825,369.0,264.0,222.0,0.841,189.0,290.0
2022,2021-22,Eastern Arizona,easternarizonacollege,1674,54.0,22.0,32.0,4.0,0.931,393.0,321.0,260.0,0.81,231.0,412.0
2022,2021-22,Eastern Florida State,easternfloridastatecollege,2288,50.0,25.0,23.0,9.0,0.842,405.0,262.0,162.0,0.618,143.0,406.0
2022,2021-22,Eastern Oklahoma State,easternoklahomastatecollege,2952,56.0,51.0,5.0,15.0,0.789,358.0,233.0,173.0,0.742,188.0,512.0
2022,2021-22,Edison State,edisoncommunitycollege,1623,45.0,26.0,16.0,1.0,0.977,299.0,252.0,203.0,0.806,164.0,306.0
2022,2021-22,El Paso,elpasocommunitycollege,1960,54.0,24.0,28.0,6.0,0.897,540.0,374.0,323.0,0.864,185.0,447.0
2022,2021-22,Elgin,elgincommunitycollege,1953,44.0,23.0,21.0,6.0,0.88,358.0,289.0,237.0,0.82,196.0,300.0
2022,2021-22,Ellsworth,ellsworthcommunitycollege,2320,50.0,11.0,35.0,5.0,0.902,505.0,519.0,438.0,0.844,292.0,274.0
2022,2021-22,Enterprise State,enterprisestatecommunitycollege,1472,0.0,20.0,24.0,3.0,0.936,352.0,282.0,198.0,0.702,150.0,254.0
2022,2021-22,Erie,eriecommunitycollege,1914,54.0,41.0,12.0,5.0,0.914,363.0,228.0,184.0,0.807,147.0,306.0
2022,2021-22,Fayetteville Tech,fayettevilletechnicalcommunitycollege,2494,54.0,20.0,30.0,5.0,0.909,539.0,443.0,352.0,0.795,279.0,365.0
2022,2021-22,Finger Lakes,fingerlakescommunitycollege,1947,57.0,36.0,19.0,12.0,0.821,326.0,218.0,131.0,0.601,161.0,375.0
2022,2021-22,Florence-Darlington Tech,florencedarlingtontechnicalcollege,2310,62.0,48.0,13.0,13.0,0.824,399.0,270.0,205.0,0.759,197.0,491.0
2022,2021-22,Florida SouthWestern State,floridasouthwesternstatecollege,1508,57.0,44.0,13.0,19.0,0.75,405.0,220.0,169.0,0.768,196.0,602.0
2022,2021-22,Florida State Jacksonville,floridastatecollegeatjacksonville,1824,54.0,33.0,21.0,12.0,0.818,409.0,259.0,221.0,0.853,204.0,335.0
2022,2021-22,Fort Scott,fortscottcommunitycollege,2736,22.0,32.0,26.0,10.0,0.853,450.0,379.0,299.0,0.789,265.0,419.0
2022,2021-22,Frank Phillips,frankphillipscollege,3380,5.0,19.0,31.0,8.0,0.862,531.0,410.0,348.0,0.849,262.0,402.0
2022,2021-22,Frederick,frederickcommunitycollege,2280,49.0,42.0,7.0,9.0,0.845,325.0,178.0,152.0,0.854,162.0,331.0
2022,2021-22,Frontier,frontiercommunitycollege,2430,0.0,22.0,30.0,9.0,0.852,417.0,311.0,230.0,0.74,185.0,383.0
2022,2021-22,Galveston,galvestoncollege,1728,53.0,19.0,30.0,6.0,0.891,446.0,350.0,263.0,0.751,209.0,326.0
2022,2021-22,Garden City,gardencitycommunitycollege,2016,53.0,15.0,37.0,0.0,1.0,552.0,477.0,410.0,0.86,284.0,405.0
2022,2021-22,Garrett,garrettcollege,2176,47.0,18.0,29.0,5.0,0.904,379.0,357.0,292.0,0.818,245.0,239.0
2022,2021-22,Gaston College,gastoncollege,1802,50.0,40.0,6.0,7.0,0.868,342.0,219.0,183.0,0.836,174.0,475.0
2022,2021-22,GateWay (AZ),gatewaycommunitycollegeaz,2646,54.0,21.0,33.0,9.0,0.857,535.0,414.0,320.0,0.773,275.0,424.0
2022,2021-22,Genesee,geneseecommunitycollege,1230,17.0,14.0,13.0,0.0,1.0,235.0,210.0,146.0,0.695,165.0,271.0
2022,2021-22,Georgia Highlands,georgiahighlandscollege,2394,56.0,45.0,11.0,12.0,0.824,406.0,269.0,206.0,0.766,188.0,415.0
2022,2021-22,Glen Oaks,glenoakscommunitycollege,1380,9.0,4.0,31.0,0.0,1.0,319.0,307.0,276.0,0.899,140.0,187.0
2022,2021-22,Glendale,glendalecommunitycollege,1566,57.0,26.0,30.0,12.0,0.824,508.0,358.0,260.0,0.726,203.0,415.0
2022,2021-22,Gordon State,gordonstatecollege,2132,4.0,8.0,9.0,0.0,1.0,366.0,364.0,275.0,0.755,299.0,374.0
2022,2021-22,Grand Rapids,grandrapidscommunitycollege,1728,46.0,31.0,21.0,12.0,0.812,382.0,245.0,193.0,0.788,161.0,332.0
2022,2021-22,Grayson,graysoncollege,2296,1.0,36.0,16.0,9.0,0.852,341.0,241.0,181.0,0.751,212.0,493.0
2022,2021-22,Guilford Tech,guilfordtechnicalcommunitycollege,1632,43.0,12.0,23.0,0.0,1.0,382.0,339.0,255.0,0.752,184.0,273.0
2022,2021-22,Gulf Coast State,gulfcoaststatecollege,1050,49.0,29.0,18.0,11.0,0.81,319.0,255.0,197.0,0.773,250.0,403.0
2022,2021-22,Hagerstown,hagerstowncommunitycollege,1512,52.0,33.0,19.0,6.0,0.897,350.0,227.0,173.0,0.762,178.0,338.0
2022,2021-22,Harford,harfordcommunitycollege,2613,57.0,48.0,9.0,9.0,0.864,384.0,287.0,233.0,0.812,262.0,487.0
2022,2021-22,Harper,harpercollege,2128,50.0,13.0,35.0,2.0,0.96,383.0,323.0,248.0,0.768,175.0,199.0
2022,2021-22,Heartland,heartlandcommunitycollege,2183,58.0,49.0,10.0,12.0,0.831,360.0,242.0,181.0,0.748,193.0,504.0
2022,2021-22,Henry Ford,henryfordcollege,943,9.0,23.0,17.0,6.0,0.87,249.0,173.0,131.0,0.757,166.0,267.0
2022,2021-22,Herkimer,herkimercollege,1500,44.0,40.0,7.0,4.0,0.922,218.0,160.0,111.0,0.694,154.0,489.0
2022,2021-22,Hesston,hesstoncollege,2028,7.0,18.0,28.0,0.0,1.0,358.0,349.0,250.0,0.716,230.0,252.0
2022,2021-22,Highland (IL),highlandcommunitycollegeillinois,1350,3.0,2.0,1.0,1.0,0.75,189.0,200.0,151.0,0.755,122.0,157.0
2022,2021-22,Highland (KS),highlandcommunitycollegekansas,2226,46.0,6.0,43.0,2.0,0.961,554.0,580.0,462.0,0.797,278.0,285.0
2022,2021-22,Hill,hillcollege,2120,0.0,25.0,27.0,2.0,0.963,463.0,323.0,296.0,0.916,152.0,383.0
2022,2021-22,Hillsborough,hillsboroughcommunitycollege,2170,5.0,17.0,30.0,7.0,0.87,446.0,340.0,291.0,0.856,233.0,371.0
2022,2021-22,Hinds,hindscommunitycollege,1470,32.0,27.0,16.0,8.0,0.843,394.0,272.0,203.0,0.746,195.0,369.0
2022,2021-22,Hocking,hocking,704,23.0,5.0,13.0,1.0,0.947,250.0,244.0,182.0,0.746,128.0,134.0
2022,2021-22,Holmes,holmescommunitycollege,1386,40.0,11.0,29.0,3.0,0.93,389.0,298.0,239.0,0.802,146.0,218.0
2022,2021-22,Holyoke,holyokecommunitycollege,272,6.0,2.0,9.0,0.0,1.0,163.0,172.0,52.0,0.302,76.0,70.0
2022,2021-22,Howard (TX),howardcollege,2079,35.0,14.0,12.0,3.0,0.897,482.0,458.0,373.0,0.814,252.0,416.0
2022,2021-22,Hudson Valley,hudsonvalleycommunitycollege,1560,28.0,14.0,13.0,3.0,0.9,220.0,192.0,156.0,0.812,140.0,280.0
2022,2021-22,Hutchinson,hutchinsoncommunitycollege,2680,61.0,38.0,22.0,10.0,0.857,497.0,400.0,338.0,0.845,263.0,451.0
2022,2021-22,Illinois Central,illinoiscentralcollege,1392,48.0,20.0,28.0,7.0,0.873,478.0,372.0,311.0,0.836,211.0,327.0
2022,2021-22,Illinois Valley,illinoisvalleycommunitycollege,720,6.0,0.0,0.0,0.0,,171.0,189.0,140.0,0.741,114.0,128.0
2022,2021-22,Indian Hills,indianhillscommunitycollege,2183,54.0,37.0,17.0,11.0,0.831,424.0,260.0,207.0,0.796,167.0,440.0
2022,2021-22,Indian River State,indianriverstatecollege,1482,17.0,32.0,18.0,8.0,0.862,372.0,255.0,203.0,0.796,227.0,465.0
2022,2021-22,Iowa Central,iowacentralcommunitycollege,4095,58.0,38.0,20.0,9.0,0.866,405.0,318.0,238.0,0.748,255.0,534.0
2022,2021-22,Iowa Lakes,iowalakescommunitycollege,2080,49.0,11.0,30.0,1.0,0.976,495.0,575.0,417.0,0.725,252.0,295.0
2022,2021-22,Iowa Western,iowawesterncommunitycollege,3618,62.0,49.0,14.0,9.0,0.875,417.0,239.0,173.0,0.724,164.0,618.0
2022,2021-22,Itawamba,itawambacommunitycollege,1550,6.0,19.0,20.0,4.0,0.907,325.0,263.0,210.0,0.798,177.0,225.0
2022,2021-22,Ivy Tech Fort Wayne,ivytechcommunitycollegenortheast,1435,1.0,8.0,12.0,2.0,0.909,225.0,199.0,118.0,0.593,118.0,212.0
2022,2021-22,Jackson,jacksoncollege,1700,47.0,31.0,18.0,7.0,0.875,296.0,211.0,153.0,0.725,199.0,369.0
2022,2021-22,Jackson State,jacksonstatecommunitycollege,1326,39.0,16.0,26.0,4.0,0.913,370.0,306.0,241.0,0.788,174.0,345.0
2022,2021-22,Jamestown,jamestowncommunitycollege,1050,16.0,11.0,22.0,2.0,0.943,291.0,309.0,200.0,0.647,156.0,159.0
2022,2021-22,Jefferson (MO),jeffersoncollege,2480,22.0,26.0,18.0,5.0,0.898,401.0,339.0,270.0,0.796,255.0,441.0
2022,2021-22,Jefferson (NY),jeffersoncommunitycollege,1118,8.0,4.0,8.0,0.0,1.0,263.0,316.0,250.0,0.791,167.0,109.0
2022,2021-22,John A. Logan,johnalogancollege,2100,58.0,41.0,17.0,10.0,0.853,430.0,288.0,238.0,0.826,209.0,529.0
2022,2021-22,John Wood,johnwoodcommunitycollege,2090,51.0,16.0,31.0,3.0,0.94,393.0,373.0,303.0,0.812,238.0,321.0
2022,2021-22,Johnson County,johnsoncountycommunitycollege,2680,63.0,46.0,17.0,4.0,0.94,408.0,300.0,229.0,0.763,246.0,558.0
2022,2021-22,Joliet,jolietjuniorcollege,2360,58.0,36.0,22.0,5.0,0.921,437.0,324.0,236.0,0.728,225.0,431.0
2022,2021-22,Jones,jonescollege,1568,49.0,32.0,17.0,5.0,0.907,367.0,234.0,203.0,0.868,173.0,356.0
2022,2021-22,Kalamazoo Valley,kalamazoovalleycommunitycollege,736,32.0,7.0,19.0,1.0,0.963,252.0,210.0,174.0,0.829,137.0,157.0
2022,2021-22,Kankakee,kankakeecommunitycollege,1943,60.0,43.0,17.0,5.0,0.923,438.0,289.0,212.0,0.734,202.0,526.0
2022,2021-22,Kansas City Kansas,kansascitykansascommunitycollege,2886,62.0,49.0,12.0,13.0,0.824,440.0,282.0,247.0,0.876,227.0,445.0
2022,2021-22,Kaskaskia,kaskaskiacollege,2091,44.0,23.0,21.0,8.0,0.846,370.0,292.0,226.0,0.774,183.0,290.0
2022,2021-22,Kellogg,kelloggcommunitycollege,1632,50.0,38.0,13.0,9.0,0.85,349.0,226.0,156.0,0.69,166.0,393.0
2022,2021-22,Kingsborough,kingsboroughcommunitycollege,608,7.0,9.0,3.0,2.0,0.857,209.0,196.0,151.0,0.77,119.0,179.0
2022,2021-22,Kirkwood,kirkwoodcommunitycollege,2800,61.0,43.0,18.0,14.0,0.813,504.0,369.0,282.0,0.764,270.0,446.0
2022,2021-22,Kishwaukee,kishwaukeecollege,936,2.0,1.0,1.0,0.0,1.0,27.0,26.0,25.0,0.962,6.0,8.0
2022,2021-22,LSU Eunice,louisianastateuniversityeunice,1938,57.0,39.0,14.0,9.0,0.855,435.0,249.0,193.0,0.775,187.0,478.0
2022,2021-22,Labette,labettecommunitycollege,1908,49.0,17.0,32.0,3.0,0.942,473.0,426.0,357.0,0.838,250.0,312.0
2022,2021-22,Lackawanna,lackawannacollege,2379,42.0,24.0,17.0,2.0,0.953,340.0,262.0,227.0,0.866,189.0,340.0
2022,2021-22,Lake County,collegeoflakecounty,2135,52.0,32.0,18.0,1.0,0.98,381.0,267.0,180.0,0.674,179.0,372.0
2022,2021-22,Lake Land,lakelandcollege,2537,56.0,25.0,29.0,9.0,0.857,453.0,402.0,295.0,0.734,236.0,430.0
2022,2021-22,Lake Michigan,lakemichigancollege,1300,14.0,11.0,12.0,3.0,0.885,330.0,263.0,196.0,0.745,170.0,247.0
2022,2021-22,Lake Region State,lakeregionstatecollegend,1056,28.0,7.0,19.0,2.0,0.929,270.0,240.0,180.0,0.75,126.0,176.0
2022,2021-22,Lake-Sumter State,lakesumterstatecollege,1352,51.0,18.0,33.0,7.0,0.879,515.0,384.0,308.0,0.802,251.0,375.0
2022,2021-22,Lakeland,lakelandcommunitycollege,2516,8.0,10.0,12.0,2.0,0.917,188.0,157.0,121.0,0.771,90.0,163.0
2022,2021-22,Lamar,lamarcommunitycollege,2196,7.0,19.0,37.0,2.0,0.966,609.0,592.0,452.0,0.764,284.0,445.0
2022,2021-22,Lansing,lansingcommunitycollege,1650,53.0,44.0,10.0,8.0,0.871,366.0,217.0,168.0,0.774,143.0,370.0
2022,2021-22,Lawson State,lawsonstatecommunitycollege,1938,8.0,29.0,24.0,7.0,0.883,425.0,301.0,260.0,0.864,222.0,317.0
2022,2021-22,Lehigh Carbon,lehighcarboncommunitycollege,374,16.0,3.0,13.0,0.0,1.0,238.0,262.0,201.0,0.767,97.0,94.0
