season,njcaa_season,team,team_id,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2020,2019-20,Frontier,frontiercommunitycollege,2262,2.0,13.0,9.0,6.0,0.786,130.0,137.0,83.0,0.606,100.0,192.0
2020,2019-20,Fulton-Montgomery,fultonmontgomerycommunitycollege,300,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Galveston,galvestoncollege,1682,23.0,10.0,15.0,4.0,0.862,179.0,141.0,107.0,0.759,131.0,233.0
2020,2019-20,Garden City,gardencitycommunitycollege,1881,23.0,12.0,11.0,2.0,0.92,186.0,143.0,116.0,0.811,80.0,196.0
2020,2019-20,Garrett,garrettcollege,2079,13.0,8.0,5.0,4.0,0.765,98.0,78.0,56.0,0.718,55.0,93.0
2020,2019-20,GateWay (AZ),gatewaycommunitycollegeaz,1760,25.0,10.0,15.0,3.0,0.893,227.0,186.0,158.0,0.849,142.0,160.0
2020,2019-20,Genesee,geneseecommunitycollege,740,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Georgia Highlands,georgiahighlandscollege,1512,25.0,21.0,4.0,6.0,0.806,143.0,70.0,47.0,0.671,44.0,214.0
2020,2019-20,Glendale,glendalecommunitycollege,2016,27.0,11.0,15.0,4.0,0.867,206.0,132.0,88.0,0.667,101.0,179.0
2020,2019-20,Gordon State,gordonstatecollege,2240,21.0,16.0,5.0,1.0,0.955,137.0,77.0,55.0,0.714,75.0,190.0
2020,2019-20,Grand Rapids,grandrapidscommunitycollege,1998,5.0,2.0,3.0,0.0,1.0,28.0,21.0,17.0,0.81,19.0,17.0
2020,2019-20,Grayson,graysoncollege,1768,3.0,16.0,3.0,5.0,0.792,118.0,68.0,54.0,0.794,68.0,187.0
2020,2019-20,Guilford Tech,guilfordtechnicalcommunitycollege,1598,12.0,9.0,3.0,0.0,1.0,90.0,61.0,47.0,0.77,58.0,99.0
2020,2019-20,Gulf Coast State,gulfcoaststatecollege,383,25.0,18.0,7.0,6.0,0.806,165.0,89.0,62.0,0.697,63.0,214.0
2020,2019-20,Hagerstown,hagerstowncommunitycollege,1458,14.0,10.0,4.0,4.0,0.778,81.0,63.0,55.0,0.873,56.0,114.0
2020,2019-20,Harford,harfordcommunitycollege,2065,13.0,9.0,4.0,2.0,0.867,84.0,58.0,44.0,0.759,58.0,122.0
2020,2019-20,Harper,harpercollege,846,1.0,0.0,1.0,0.0,1.0,12.0,11.0,10.0,0.909,7.0,9.0
2020,2019-20,Harry S. Truman,harrystrumancollege,777,1.0,0.0,1.0,0.0,1.0,11.0,8.0,7.0,0.875,3.0,10.0
2020,2019-20,Heartland,heartlandcommunitycollege,1833,8.0,6.0,2.0,1.0,0.889,34.0,33.0,26.0,0.788,42.0,70.0
2020,2019-20,Henry Ford,henryfordcollege,920,6.0,7.0,2.0,4.0,0.692,58.0,39.0,30.0,0.769,36.0,70.0
2020,2019-20,Herkimer,herkimercollege,544,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Hesston,hesstoncollege,1632,15.0,8.0,11.0,1.0,0.95,147.0,143.0,117.0,0.818,95.0,129.0
2020,2019-20,Highland (IL),highlandcommunitycollegeillinois,1296,8.0,1.0,7.0,1.0,0.889,60.0,55.0,35.0,0.636,36.0,38.0
2020,2019-20,Highland (KS),highlandcommunitycollegekansas,1870,21.0,8.0,11.0,4.0,0.826,186.0,168.0,140.0,0.833,105.0,131.0
2020,2019-20,Hill,hillcollege,2301,6.0,14.0,7.0,3.0,0.875,149.0,101.0,94.0,0.931,90.0,157.0
2020,2019-20,Hillsborough,hillsboroughcommunitycollege,2482,28.0,15.0,13.0,4.0,0.875,202.0,168.0,107.0,0.637,149.0,215.0
2020,2019-20,Hinds,hindscommunitycollege,1320,14.0,12.0,2.0,4.0,0.778,70.0,44.0,23.0,0.523,52.0,113.0
2020,2019-20,Holmes,holmescommunitycollege,1225,0.0,8.0,5.0,0.0,1.0,72.0,68.0,44.0,0.647,62.0,80.0
2020,2019-20,Howard (TX),howardcollege,2109,0.0,11.0,6.0,3.0,0.85,111.0,89.0,69.0,0.775,99.0,180.0
2020,2019-20,Hudson Valley,hudsonvalleycommunitycollege,552,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Hutchinson,hutchinsoncommunitycollege,1947,19.0,12.0,7.0,4.0,0.826,141.0,119.0,86.0,0.723,87.0,191.0
2020,2019-20,Illinois Central,illinoiscentralcollege,1798,15.0,3.0,12.0,1.0,0.938,106.0,100.0,90.0,0.9,70.0,92.0
2020,2019-20,Illinois Valley,illinoisvalleycommunitycollege,703,0.0,4.0,1.0,1.0,0.833,32.0,30.0,29.0,0.967,36.0,29.0
2020,2019-20,Indian Hills,indianhillscommunitycollege,1750,15.0,4.0,11.0,1.0,0.938,162.0,127.0,106.0,0.835,69.0,80.0
2020,2019-20,Indian River State,indianriverstatecollege,1008,3.0,12.0,8.0,3.0,0.87,161.0,107.0,82.0,0.766,93.0,164.0
2020,2019-20,Iowa Central,iowacentralcommunitycollege,2256,9.0,7.0,1.0,1.0,0.889,57.0,32.0,26.0,0.812,32.0,82.0
2020,2019-20,Iowa Lakes,iowalakescommunitycollege,2040,15.0,3.0,13.0,2.0,0.889,118.0,108.0,82.0,0.759,57.0,127.0
2020,2019-20,Iowa Western,iowawesterncommunitycollege,2744,24.0,20.0,4.0,6.0,0.8,143.0,88.0,77.0,0.875,77.0,196.0
2020,2019-20,Itawamba,itawambacommunitycollege,1344,0.0,11.0,5.0,0.0,1.0,88.0,57.0,47.0,0.825,52.0,104.0
2020,2019-20,Ivy Tech Fort Wayne,ivytechcommunitycollegenortheast,2145,11.0,6.0,5.0,2.0,0.846,77.0,53.0,35.0,0.66,22.0,67.0
2020,2019-20,Jackson,jacksoncollege,1652,4.0,4.0,7.0,2.0,0.846,68.0,58.0,37.0,0.638,69.0,75.0
2020,2019-20,Jackson State,jacksonstatecommunitycollege,1300,18.0,3.0,14.0,2.0,0.895,154.0,146.0,131.0,0.897,72.0,88.0
2020,2019-20,Jamestown,jamestowncommunitycollege,777,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,2.0,10.0
2020,2019-20,Jefferson (MO),jeffersoncollege,1734,25.0,16.0,9.0,7.0,0.781,155.0,108.0,82.0,0.759,106.0,225.0
2020,2019-20,Jefferson (NY),jeffersoncommunitycollege,665,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,John A. Logan,johnalogancollege,1995,21.0,20.0,1.0,10.0,0.677,111.0,76.0,56.0,0.737,66.0,224.0
2020,2019-20,John Wood,johnwoodcommunitycollege,1271,14.0,9.0,4.0,3.0,0.812,96.0,79.0,61.0,0.772,60.0,93.0
2020,2019-20,Johnson County,johnsoncountycommunitycollege,2184,23.0,20.0,3.0,6.0,0.793,111.0,83.0,65.0,0.783,108.0,260.0
2020,2019-20,Joliet,jolietjuniorcollege,1856,13.0,6.0,4.0,2.0,0.833,94.0,73.0,54.0,0.74,46.0,93.0
2020,2019-20,Jones,jonescollege,1260,17.0,6.0,11.0,3.0,0.85,181.0,136.0,111.0,0.816,65.0,85.0
2020,2019-20,Kalamazoo Valley,kalamazoovalleycommunitycollege,1890,7.0,2.0,4.0,1.0,0.857,84.0,68.0,60.0,0.882,18.0,30.0
2020,2019-20,Kankakee,kankakeecommunitycollege,1680,8.0,5.0,3.0,3.0,0.727,68.0,44.0,38.0,0.864,31.0,57.0
2020,2019-20,Kansas City Kansas,kansascitykansascommunitycollege,1848,20.0,14.0,6.0,0.0,1.0,174.0,115.0,87.0,0.757,64.0,115.0
2020,2019-20,Kaskaskia,kaskaskiacollege,1175,13.0,5.0,8.0,1.0,0.929,103.0,78.0,60.0,0.769,55.0,109.0
2020,2019-20,Kellogg,kelloggcommunitycollege,1377,0.0,3.0,8.0,1.0,0.917,130.0,128.0,84.0,0.656,49.0,57.0
2020,2019-20,Kennedy-King,kennedykingcollege,253,1.0,0.0,1.0,0.0,1.0,10.0,8.0,7.0,0.875,8.0,11.0
2020,2019-20,Kingsborough,kingsboroughcommunitycollege,475,1.0,0.0,3.0,0.0,1.0,21.0,35.0,33.0,0.943,34.0,20.0
2020,2019-20,Kirkwood,kirkwoodcommunitycollege,2496,10.0,6.0,4.0,0.0,1.0,64.0,54.0,38.0,0.704,46.0,78.0
2020,2019-20,Kishwaukee,kishwaukeecollege,1650,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Labette,labettecommunitycollege,1650,3.0,1.0,9.0,0.0,1.0,154.0,164.0,110.0,0.671,64.0,121.0
2020,2019-20,Lackawanna,lackawannacollege,1944,17.0,9.0,8.0,0.0,1.0,100.0,90.0,70.0,0.778,78.0,142.0
2020,2019-20,Lake County,collegeoflakecounty,1540,7.0,5.0,2.0,1.0,0.875,67.0,53.0,33.0,0.623,28.0,33.0
2020,2019-20,Lake Land,lakelandcollege,1848,16.0,2.0,15.0,1.0,0.944,152.0,144.0,112.0,0.778,75.0,114.0
2020,2019-20,Lake Michigan,lakemichigancollege,1827,11.0,7.0,4.0,0.0,1.0,66.0,61.0,42.0,0.689,44.0,85.0
2020,2019-20,Lake Region State,lakeregionstatecollegend,902,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Lake-Sumter State,lakesumterstatecollege,1326,28.0,16.0,12.0,4.0,0.875,239.0,153.0,134.0,0.876,117.0,212.0
2020,2019-20,Lakeland,lakelandcommunitycollege,1680,7.0,0.0,5.0,0.0,1.0,85.0,85.0,64.0,0.753,34.0,33.0
2020,2019-20,Lamar,lamarcommunitycollege,1938,14.0,7.0,11.0,1.0,0.947,137.0,164.0,132.0,0.805,145.0,183.0
2020,2019-20,Lansing,lansingcommunitycollege,1995,2.0,8.0,2.0,1.0,0.909,46.0,33.0,24.0,0.727,25.0,90.0
2020,2019-20,Laredo,laredocollege,1612,6.0,6.0,12.0,1.0,0.947,141.0,134.0,107.0,0.799,98.0,140.0
2020,2019-20,Lawson State,lawsonstatecommunitycollege,580,6.0,10.0,3.0,4.0,0.765,113.0,47.0,42.0,0.894,37.0,119.0
2020,2019-20,Lehigh Carbon,lehighcarboncommunitycollege,800,6.0,4.0,2.0,2.0,0.75,47.0,41.0,36.0,0.878,29.0,32.0
2020,2019-20,Lenoir,lenoircommunitycollege,1872,17.0,8.0,9.0,1.0,0.944,117.0,81.0,56.0,0.691,56.0,128.0
2020,2019-20,Lewis & Clark,lewisclarkcommunitycollege,1428,5.0,1.0,5.0,0.0,1.0,73.0,89.0,51.0,0.573,25.0,51.0
2020,2019-20,Lincoln Land,lincolnlandcommunitycollege,1595,3.0,5.0,3.0,1.0,0.889,69.0,50.0,45.0,0.9,34.0,61.0
