season,njcaa_season,team,team_id,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2015,2014-15,Brunswick,brunswickcommunitycollege,1620,33.0,28.0,18.0,6.0,0.885,326.0,236.0,161.0,0.682,184.0,256.0
2015,2014-15,Bucks County,buckscountycommunitycollege,390,2.0,2.0,9.0,0.0,1.0,193.0,262.0,156.0,0.595,96.0,42.0
2015,2014-15,Bunker Hill,bunkerhillcommunitycollege,396,10.0,9.0,7.0,0.0,1.0,118.0,87.0,64.0,0.736,77.0,78.0
2015,2014-15,Butler,butlercommunitycollegeks,2079,60.0,28.0,28.0,3.0,0.949,452.0,294.0,245.0,0.833,246.0,338.0
2015,2014-15,CCBC Catonsville,ccbccatonsville,1600,47.0,21.0,26.0,7.0,0.87,406.0,320.0,249.0,0.778,168.0,248.0
2015,2014-15,CCBC Dundalk,ccbcdundalk,1827,13.0,9.0,26.0,2.0,0.946,310.0,278.0,202.0,0.727,160.0,168.0
2015,2014-15,CCBC Essex,ccbcessex,1512,43.0,24.0,19.0,7.0,0.86,329.0,233.0,197.0,0.845,171.0,253.0
2015,2014-15,Calhoun,calhouncommunitycollege,1470,39.0,14.0,24.0,3.0,0.927,307.0,202.0,174.0,0.861,139.0,185.0
2015,2014-15,Camden County,camdencountycollege,936,1.0,15.0,15.0,2.0,0.938,275.0,173.0,126.0,0.728,116.0,161.0
2015,2014-15,Carl Albert State,carlalbertstatecollege,1508,0.0,24.0,22.0,10.0,0.821,407.0,300.0,250.0,0.833,191.0,266.0
2015,2014-15,Carl Sandburg,carlsandburgcollege,1568,7.0,15.0,8.0,6.0,0.793,208.0,118.0,98.0,0.831,67.0,163.0
2015,2014-15,Catawba Valley,catawbavalleycommunitycollege,2244,54.0,38.0,19.0,11.0,0.838,424.0,246.0,162.0,0.659,156.0,367.0
2015,2014-15,Cecil,cecilcollege,1674,52.0,28.0,17.0,4.0,0.918,396.0,316.0,222.0,0.703,196.0,349.0
2015,2014-15,Central Alabama,centralalabamacommunitycollege,1300,49.0,18.0,25.0,5.0,0.896,416.0,266.0,192.0,0.722,152.0,229.0
2015,2014-15,Central Arizona,centralarizonacollege,1792,55.0,36.0,19.0,11.0,0.833,419.0,235.0,181.0,0.77,172.0,387.0
2015,2014-15,Central Florida,collegeofcentralflorida,1275,40.0,28.0,21.0,9.0,0.845,416.0,207.0,181.0,0.874,145.0,295.0
2015,2014-15,Central Lakes,centrallakescollegebrainerd,544,5.0,4.0,5.0,1.0,0.9,94.0,66.0,53.0,0.803,40.0,57.0
2015,2014-15,Century,centurycollege,1512,4.0,39.0,9.0,6.0,0.889,331.0,223.0,165.0,0.74,155.0,280.0
2015,2014-15,Chandler-Gilbert,chandlergilbertcommunitycollege,2006,0.0,13.0,22.0,2.0,0.946,525.0,388.0,273.0,0.704,251.0,311.0
2015,2014-15,Chattahoochee Valley,chattahoocheevalleycommunitycollege,1984,60.0,43.0,17.0,9.0,0.87,382.0,220.0,149.0,0.677,226.0,364.0
2015,2014-15,Chattanooga State,chattanoogastatecommunitycollege,1176,20.0,31.0,14.0,6.0,0.882,338.0,212.0,179.0,0.844,145.0,274.0
2015,2014-15,Chesapeake,chesapeakecollege,1456,41.0,15.0,26.0,1.0,0.976,351.0,250.0,209.0,0.836,147.0,164.0
2015,2014-15,Chipola,chipolacollege,1300,51.0,38.0,13.0,9.0,0.85,384.0,200.0,141.0,0.705,160.0,406.0
2015,2014-15,Cisco,ciscocollege,2016,0.0,32.0,14.0,1.0,0.979,420.0,279.0,208.0,0.746,187.0,375.0
2015,2014-15,Clarendon,clarendoncollege,1624,43.0,7.0,3.0,2.0,0.833,522.0,387.0,306.0,0.791,186.0,384.0
2015,2014-15,Cleveland State,clevelandstatecommunitycollege,1472,46.0,24.0,22.0,4.0,0.92,336.0,272.0,215.0,0.79,233.0,328.0
2015,2014-15,Clinton (NY),clintoncommunitycollege,468,23.0,0.0,13.0,0.0,1.0,298.0,325.0,230.0,0.708,136.0,59.0
2015,2014-15,Cloud County,cloudcountycommunitycollege,1500,0.0,16.0,34.0,3.0,0.943,477.0,357.0,266.0,0.745,199.0,334.0
2015,2014-15,Coahoma,coahomacommunitycollege,1296,39.0,7.0,33.0,2.0,0.952,400.0,336.0,260.0,0.774,193.0,187.0
2015,2014-15,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,1925,51.0,29.0,22.0,10.0,0.836,406.0,282.0,209.0,0.741,193.0,169.0
2015,2014-15,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,1326,0.0,20.0,31.0,8.0,0.864,467.0,280.0,218.0,0.779,156.0,274.0
2015,2014-15,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,1425,50.0,23.0,27.0,1.0,0.98,411.0,289.0,195.0,0.675,175.0,278.0
2015,2014-15,Coastal Bend,coastalbendcollege,1488,42.0,15.0,26.0,2.0,0.953,299.0,224.0,156.0,0.696,157.0,239.0
2015,2014-15,Cochise,cochisecollege,1220,60.0,43.0,16.0,12.0,0.831,435.0,223.0,169.0,0.758,165.0,375.0
2015,2014-15,Coffeyville,coffeyvillecommunitycollege,2170,61.0,29.0,32.0,11.0,0.847,564.0,419.0,315.0,0.752,261.0,362.0
2015,2014-15,Colby,colbycommunitycollege,1881,4.0,22.0,26.0,7.0,0.873,417.0,264.0,198.0,0.75,153.0,277.0
2015,2014-15,Colorado Northwestern,coloradonorthwesterncommunitycollege,1316,46.0,13.0,30.0,3.0,0.935,410.0,296.0,202.0,0.682,189.0,218.0
2015,2014-15,Columbia State,columbiastatecommunitycollege,2090,42.0,30.0,17.0,1.0,0.979,347.0,220.0,167.0,0.759,189.0,375.0
2015,2014-15,Columbia-Greene,columbiagreenecommunitycollege,748,14.0,8.0,16.0,1.0,0.96,236.0,205.0,130.0,0.634,96.0,102.0
2015,2014-15,Connors State,connorsstatecollege,1960,52.0,41.0,11.0,9.0,0.852,355.0,233.0,168.0,0.721,183.0,367.0
2015,2014-15,Copiah-Lincoln,copiahlincolncommunitycollege,1176,6.0,15.0,27.0,4.0,0.913,447.0,347.0,245.0,0.706,125.0,173.0
2015,2014-15,Corning,corningcommunitycollege,1248,2.0,12.0,21.0,0.0,1.0,221.0,191.0,137.0,0.717,106.0,143.0
2015,2014-15,Cowley,cowleycountycommunitycollege,1952,59.0,52.0,4.0,10.0,0.848,421.0,264.0,214.0,0.811,152.0,360.0
2015,2014-15,Crowder,crowdercollege,1664,47.0,28.0,19.0,10.0,0.825,424.0,284.0,206.0,0.725,194.0,314.0
2015,2014-15,Cuyahoga,cuyahogacommunitycollege,1680,54.0,36.0,20.0,11.0,0.836,383.0,289.0,222.0,0.768,231.0,251.0
2015,2014-15,Dakota,dakotacollegeatbottineau,608,31.0,4.0,26.0,0.0,1.0,341.0,301.0,267.0,0.887,116.0,112.0
2015,2014-15,Dakota County Tech,dakotacountytechnicalcollege,1040,40.0,20.0,18.0,3.0,0.927,323.0,254.0,177.0,0.697,164.0,273.0
2015,2014-15,Dallas College - Brookhaven,brookhavencollege,1350,47.0,32.0,15.0,6.0,0.887,327.0,190.0,131.0,0.689,142.0,342.0
2015,2014-15,Dallas College - Cedar Valley,cedarvalleycollege,1325,45.0,15.0,30.0,4.0,0.918,432.0,285.0,223.0,0.782,159.0,220.0
2015,2014-15,Dallas College - Eastfield,eastfieldcollege,1696,0.0,34.0,10.0,6.0,0.88,358.0,214.0,162.0,0.757,139.0,346.0
2015,2014-15,Dallas College - Mountain View,mountainviewcollege,1118,10.0,8.0,33.0,3.0,0.932,424.0,396.0,324.0,0.818,212.0,224.0
2015,2014-15,Dallas College - North Lake,northlakecollege,1092,1.0,22.0,13.0,6.0,0.854,298.0,197.0,143.0,0.726,126.0,279.0
2015,2014-15,Dallas College - Richland,richlandcollege,1508,38.0,23.0,26.0,8.0,0.86,441.0,285.0,226.0,0.793,163.0,336.0
2015,2014-15,Danville,danvillecommunitycollege,1254,2.0,17.0,23.0,3.0,0.93,316.0,217.0,171.0,0.788,142.0,173.0
2015,2014-15,Danville Area,danvilleareacommunitycollege,1122,51.0,28.0,23.0,12.0,0.81,389.0,235.0,191.0,0.813,171.0,244.0
2015,2014-15,Darton State,dartonstatecollege,1500,58.0,39.0,19.0,11.0,0.841,490.0,256.0,199.0,0.777,128.0,235.0
2015,2014-15,Dawson,dawsoncommunitycollege,738,39.0,14.0,25.0,2.0,0.951,382.0,365.0,271.0,0.742,185.0,185.0
2015,2014-15,Daytona State,daytonastatecollege,1222,41.0,24.0,17.0,6.0,0.872,311.0,153.0,108.0,0.706,108.0,305.0
2015,2014-15,Dean,deancollege,598,0.0,13.0,10.0,5.0,0.821,171.0,132.0,81.0,0.614,98.0,101.0
2015,2014-15,Delaware County,delawarecountycommunitycollege,510,1.0,0.0,1.0,0.0,1.0,14.0,27.0,26.0,0.963,16.0,1.0
2015,2014-15,Delaware Tech-Owens,delawaretechnicalcommunitycollegeowe,920,2.0,14.0,12.0,2.0,0.929,242.0,134.0,100.0,0.746,75.0,175.0
2015,2014-15,Delgado,delgadocommunitycollege,2067,14.0,31.0,16.0,8.0,0.855,324.0,206.0,179.0,0.869,173.0,323.0
2015,2014-15,Delta,deltacollege,1458,53.0,30.0,22.0,12.0,0.812,382.0,277.0,202.0,0.729,246.0,293.0
2015,2014-15,Des Moines Area,desmoinesareacommunitycollege,1680,56.0,26.0,30.0,10.0,0.848,489.0,391.0,293.0,0.749,242.0,400.0
2015,2014-15,Dodge City,dodgecitycommunitycollege,2108,62.0,42.0,20.0,9.0,0.873,477.0,269.0,215.0,0.799,175.0,441.0
2015,2014-15,DuPage,collegeofdupage,2345,5.0,39.0,20.0,10.0,0.855,430.0,255.0,189.0,0.741,183.0,299.0
2015,2014-15,Dutchess,dutchesscommunitycollege,609,22.0,3.0,8.0,3.0,0.786,210.0,181.0,123.0,0.68,107.0,95.0
2015,2014-15,Dyersburg State,dyersburgstatecommunitycollege,1504,43.0,26.0,18.0,3.0,0.936,391.0,246.0,203.0,0.825,168.0,273.0
2015,2014-15,East Central (MS),eastcentralcommunitycollege,1232,44.0,26.0,18.0,1.0,0.978,322.0,224.0,173.0,0.772,168.0,286.0
2015,2014-15,East Georgia State,eastgeorgiacollege,1363,45.0,16.0,28.0,8.0,0.846,338.0,242.0,163.0,0.674,219.0,250.0
2015,2014-15,East Mississippi,eastmississippicommunitycollege,1410,47.0,29.0,18.0,9.0,0.839,368.0,233.0,191.0,0.82,183.0,269.0
2015,2014-15,Eastern Arizona,easternarizonacollege,1624,51.0,20.0,30.0,3.0,0.943,415.0,274.0,209.0,0.763,132.0,295.0
2015,2014-15,Eastern Florida State,easternfloridastatecollege,1378,50.0,30.0,21.0,10.0,0.836,413.0,244.0,159.0,0.652,133.0,348.0
2015,2014-15,Eastern Oklahoma State,easternoklahomastatecollege,2142,53.0,31.0,22.0,11.0,0.828,372.0,257.0,168.0,0.654,178.0,348.0
2015,2014-15,El Paso,elpasocommunitycollege,1624,55.0,23.0,32.0,11.0,0.833,564.0,432.0,341.0,0.789,178.0,304.0
2015,2014-15,Elgin,elgincommunitycollege,1792,1.0,40.0,13.0,7.0,0.883,331.0,157.0,117.0,0.745,119.0,329.0
2015,2014-15,Ellsworth,ellsworthcommunitycollege,1888,34.0,18.0,40.0,5.0,0.921,576.0,538.0,362.0,0.673,307.0,312.0
2015,2014-15,Enterprise State,enterprisestatecommunitycollege,1036,1.0,4.0,18.0,1.0,0.957,367.0,258.0,205.0,0.795,136.0,121.0
2015,2014-15,Erie,eriecommunitycollege,1650,55.0,38.0,17.0,13.0,0.809,385.0,256.0,201.0,0.785,200.0,295.0
2015,2014-15,Finger Lakes,fingerlakescommunitycollege,1792,46.0,20.0,25.0,5.0,0.9,404.0,318.0,216.0,0.679,174.0,235.0
2015,2014-15,Florence-Darlington Tech,florencedarlingtontechnicalcollege,2016,50.0,36.0,14.0,6.0,0.893,270.0,165.0,116.0,0.703,198.0,320.0
2015,2014-15,Florida State Jacksonville,floridastatecollegeatjacksonville,1248,2.0,12.0,31.0,5.0,0.896,426.0,266.0,200.0,0.752,172.0,219.0
2015,2014-15,Fort Scott,fortscottcommunitycollege,1586,60.0,31.0,29.0,4.0,0.938,519.0,327.0,247.0,0.755,188.0,360.0
2015,2014-15,Frank Phillips,frankphillipscollege,1537,53.0,14.0,22.0,4.0,0.9,523.0,370.0,359.0,0.97,233.0,289.0
2015,2014-15,Frederick,frederickcommunitycollege,1534,59.0,50.0,9.0,16.0,0.787,373.0,209.0,164.0,0.785,175.0,354.0
2015,2014-15,Fulton-Montgomery,fultonmontgomerycommunitycollege,1113,29.0,7.0,22.0,0.0,1.0,258.0,240.0,212.0,0.883,126.0,148.0
2015,2014-15,Galveston,galvestoncollege,1540,7.0,32.0,19.0,11.0,0.823,391.0,219.0,160.0,0.731,178.0,325.0
2015,2014-15,Garden City,gardencitycommunitycollege,1848,55.0,28.0,27.0,8.0,0.873,511.0,366.0,264.0,0.721,184.0,403.0
2015,2014-15,Garrett,garrettcollege,1708,46.0,30.0,19.0,7.0,0.875,384.0,281.0,165.0,0.587,229.0,257.0
2015,2014-15,GateWay (AZ),gatewaycommunitycollegeaz,1740,56.0,28.0,28.0,12.0,0.824,474.0,287.0,239.0,0.833,215.0,367.0
2015,2014-15,Genesee,geneseecommunitycollege,738,11.0,9.0,17.0,4.0,0.867,265.0,235.0,172.0,0.732,152.0,177.0
2015,2014-15,Georgia Highlands,georgiahighlandscollege,1508,52.0,19.0,19.0,8.0,0.826,371.0,240.0,161.0,0.671,220.0,359.0
2015,2014-15,Georgia Perimeter,georgiaperimetercollege,2280,57.0,33.0,24.0,11.0,0.838,351.0,236.0,156.0,0.661,216.0,426.0
2015,2014-15,Glen Oaks,glenoakscommunitycollege,780,30.0,1.0,6.0,0.0,1.0,40.0,24.0,16.0,0.667,11.0,13.0
2015,2014-15,Glendale,glendalecommunitycollege,1643,1.0,13.0,23.0,3.0,0.923,457.0,329.0,220.0,0.669,186.0,282.0
2015,2014-15,Gordon State,gordonstatecollege,1568,51.0,20.0,30.0,5.0,0.909,459.0,287.0,224.0,0.78,192.0,267.0
2015,2014-15,Grand Rapids,grandrapidscommunitycollege,1377,51.0,13.0,28.0,1.0,0.976,486.0,408.0,284.0,0.696,208.0,217.0
2015,2014-15,Grayson,graysoncountycollege,1710,0.0,35.0,14.0,0.0,1.0,479.0,293.0,249.0,0.85,185.0,360.0
2015,2014-15,Guilford Tech,guilfordtechnicalcommunitycollege,1170,31.0,10.0,20.0,3.0,0.909,209.0,149.0,116.0,0.779,118.0,187.0
2015,2014-15,Gulf Coast State,gulfcoaststatecollege,1254,54.0,34.0,20.0,7.0,0.885,386.0,205.0,152.0,0.741,141.0,375.0
2015,2014-15,Hagerstown,hagerstowncommunitycollege,1512,4.0,33.0,20.0,5.0,0.914,442.0,294.0,232.0,0.789,166.0,278.0
2015,2014-15,Harford,harfordcommunitycollege,2204,58.0,43.0,15.0,3.0,0.951,399.0,262.0,196.0,0.748,184.0,323.0
2015,2014-15,Harper,harpercollege,1440,45.0,12.0,32.0,5.0,0.898,430.0,316.0,232.0,0.734,157.0,158.0
2015,2014-15,Heartland,heartlandcommunitycollege,2142,59.0,46.0,13.0,12.0,0.831,385.0,216.0,139.0,0.644,201.0,383.0
2015,2014-15,Henry Ford,henryfordcollege,1271,33.0,22.0,17.0,6.0,0.867,252.0,195.0,132.0,0.677,173.0,237.0
2015,2014-15,Herkimer,herkimercollege,1566,44.0,48.0,6.0,9.0,0.857,310.0,168.0,136.0,0.81,116.0,364.0
2015,2014-15,Hesston,hesstoncollege,1222,1.0,18.0,25.0,3.0,0.935,368.0,283.0,192.0,0.678,144.0,223.0
2015,2014-15,Highland (IL),highlandcommunitycollegeillinois,738,29.0,6.0,7.0,0.0,1.0,320.0,259.0,183.0,0.707,98.0,111.0
2015,2014-15,Highland (KS),highlandcommunitycollegekansas,1590,49.0,15.0,38.0,5.0,0.914,553.0,527.0,437.0,0.829,310.0,212.0
2015,2014-15,Hill,hillcollege,1872,50.0,22.0,21.0,1.0,0.977,430.0,352.0,285.0,0.81,186.0,326.0
2015,2014-15,Hillsborough,hillsboroughcommunitycollege,1352,1.0,22.0,28.0,7.0,0.877,395.0,230.0,157.0,0.683,143.0,354.0
2015,2014-15,Hinds,hindscommunitycollege,1500,7.0,43.0,7.0,14.0,0.781,348.0,175.0,150.0,0.857,112.0,323.0
2015,2014-15,Holmes,holmescommunitycollege,968,2.0,22.0,20.0,5.0,0.894,349.0,249.0,173.0,0.695,160.0,250.0
2015,2014-15,Holyoke,holyokecommunitycollege,408,20.0,11.0,10.0,0.0,1.0,150.0,115.0,100.0,0.87,86.0,77.0
2015,2014-15,Howard (TX),howardcollege,1593,58.0,42.0,15.0,12.0,0.826,497.0,352.0,281.0,0.798,207.0,409.0
2015,2014-15,Hudson Valley,hudsonvalleycommunitycollege,992,8.0,20.0,12.0,3.0,0.914,221.0,147.0,104.0,0.707,126.0,165.0
2015,2014-15,Hutchinson,hutchinsoncommunitycollege,2135,53.0,32.0,21.0,7.0,0.883,483.0,297.0,230.0,0.774,201.0,424.0
2015,2014-15,Illinois Central,illinoiscentralcollege,2065,51.0,31.0,20.0,15.0,0.773,366.0,248.0,193.0,0.778,159.0,280.0
2015,2014-15,Illinois Valley,illinoisvalleycommunitycollege,1092,2.0,4.0,2.0,0.0,1.0,245.0,159.0,114.0,0.717,116.0,172.0
2015,2014-15,Independence,independencecommunitycollege,1590,52.0,19.0,33.0,6.0,0.897,510.0,388.0,271.0,0.698,155.0,206.0
2015,2014-15,Indian Hills,indianhillscommunitycollege,2183,59.0,30.0,26.0,8.0,0.875,464.0,330.0,258.0,0.782,191.0,388.0
2015,2014-15,Indian River State,indianriverstatecollege,1100,0.0,11.0,17.0,1.0,0.966,392.0,248.0,189.0,0.762,139.0,288.0
2015,2014-15,Iowa Central,iowacentralcommunitycollege,1995,57.0,36.0,20.0,11.0,0.836,497.0,309.0,221.0,0.715,216.0,409.0
2015,2014-15,Iowa Lakes,iowalakescommunitycollege,1820,52.0,29.0,23.0,8.0,0.867,474.0,309.0,212.0,0.686,137.0,347.0
2015,2014-15,Iowa Western,iowawesterncommunitycollege,2294,5.0,53.0,7.0,9.0,0.87,344.0,150.0,124.0,0.827,128.0,435.0
2015,2014-15,Itawamba,itawambacommunitycollege,1102,4.0,19.0,17.0,1.0,0.973,289.0,197.0,144.0,0.731,139.0,212.0
2015,2014-15,Jackson,jacksoncollege,1530,5.0,23.0,22.0,4.0,0.918,400.0,348.0,283.0,0.813,215.0,321.0
2015,2014-15,Jackson State,jacksonstatecommunitycollege,1323,38.0,27.0,15.0,1.0,0.977,399.0,314.0,255.0,0.812,163.0,252.0
2015,2014-15,Jamestown,jamestowncommunitycollege,714,5.0,13.0,22.0,1.0,0.972,339.0,293.0,175.0,0.597,157.0,92.0
2015,2014-15,Jefferson (MO),jeffersoncollege,1767,53.0,32.0,21.0,6.0,0.898,402.0,271.0,185.0,0.683,212.0,366.0
2015,2014-15,Jefferson (NY),jeffersoncommunitycollege,1550,6.0,14.0,24.0,0.0,1.0,350.0,303.0,216.0,0.713,152.0,190.0
2015,2014-15,John A. Logan,johnalogancollege,1740,43.0,27.0,16.0,1.0,0.977,303.0,151.0,111.0,0.735,130.0,346.0
2015,2014-15,John Wood,johnwoodcommunitycollege,1620,15.0,38.0,22.0,12.0,0.833,455.0,309.0,220.0,0.712,196.0,305.0
2015,2014-15,Johnson County,johnsoncountycommunitycollege,2220,60.0,49.0,11.0,11.0,0.845,458.0,294.0,213.0,0.724,180.0,437.0
2015,2014-15,Joliet,jolietjuniorcollege,1575,63.0,38.0,25.0,5.0,0.926,453.0,293.0,202.0,0.689,263.0,273.0
2015,2014-15,Jones,jonescollege,1426,46.0,29.0,16.0,6.0,0.882,394.0,234.0,165.0,0.705,132.0,279.0
2015,2014-15,Kalamazoo Valley,kalamazoovalleycommunitycollege,1320,44.0,24.0,19.0,3.0,0.935,328.0,214.0,140.0,0.654,107.0,219.0
2015,2014-15,Kankakee,kankakeecommunitycollege,1652,2.0,35.0,24.0,2.0,0.967,510.0,316.0,239.0,0.756,192.0,253.0
2015,2014-15,Kansas City Kansas,kansascitykansascommunitycollege,1740,58.0,33.0,24.0,8.0,0.877,555.0,364.0,305.0,0.838,173.0,257.0
2015,2014-15,Kaskaskia,kaskaskiacollege,1537,47.0,33.0,14.0,12.0,0.797,319.0,168.0,124.0,0.738,148.0,230.0
2015,2014-15,Kellogg,kelloggcommunitycollege,1482,4.0,38.0,16.0,7.0,0.885,331.0,228.0,159.0,0.697,166.0,332.0
2015,2014-15,Kingsborough,kingsboroughcommunitycollege,576,0.0,7.0,14.0,0.0,1.0,184.0,160.0,101.0,0.631,101.0,106.0
2015,2014-15,Kirkwood,kirkwoodcommunitycollege,1836,54.0,32.0,22.0,7.0,0.885,447.0,286.0,201.0,0.703,152.0,353.0
2015,2014-15,Kishwaukee,kishwaukeecollege,1770,3.0,33.0,19.0,4.0,0.929,334.0,229.0,169.0,0.738,196.0,258.0
2015,2014-15,LSU Eunice,louisianastateuniversityeunice,1950,59.0,49.0,10.0,6.0,0.908,419.0,211.0,167.0,0.791,164.0,532.0
2015,2014-15,Labette,labettecommunitycollege,1700,44.0,21.0,23.0,3.0,0.936,437.0,337.0,274.0,0.813,160.0,236.0
2015,2014-15,Lackawanna,lackawannacollege,2940,53.0,31.0,21.0,9.0,0.852,343.0,231.0,160.0,0.693,192.0,418.0
2015,2014-15,Lake County,collegeoflakecounty,1344,40.0,18.0,21.0,5.0,0.886,286.0,187.0,131.0,0.701,123.0,212.0
2015,2014-15,Lake Land,lakelandcollege,1066,41.0,21.0,20.0,8.0,0.837,352.0,211.0,144.0,0.682,99.0,216.0
2015,2014-15,Lake Michigan,lakemichigancollege,851,0.0,3.0,15.0,1.0,0.947,172.0,194.0,129.0,0.665,111.0,59.0
2015,2014-15,Lake Region State,lakeregionstatecollegend,646,36.0,8.0,28.0,3.0,0.923,371.0,372.0,261.0,0.702,206.0,200.0
2015,2014-15,Lake-Sumter State,lakesumterstatecollege,1272,47.0,21.0,26.0,7.0,0.87,401.0,214.0,165.0,0.771,145.0,288.0
2015,2014-15,Lakeland,lakelandcommunitycollege,1150,46.0,16.0,30.0,2.0,0.958,359.0,304.0,185.0,0.609,152.0,167.0
2015,2014-15,Lamar,lamarcommunitycollege,1770,58.0,43.0,15.0,10.0,0.853,346.0,173.0,146.0,0.844,149.0,375.0
2015,2014-15,Lansing,lansingcommunitycollege,1175,47.0,22.0,25.0,4.0,0.922,409.0,325.0,186.0,0.572,138.0,294.0
2015,2014-15,Laredo,laredocommunitycollege,1144,10.0,6.0,34.0,2.0,0.952,431.0,337.0,244.0,0.724,149.0,169.0
2015,2014-15,Lawson State,lawsonstatecommunitycollege,1475,56.0,25.0,31.0,13.0,0.812,448.0,279.0,203.0,0.728,209.0,256.0
2015,2014-15,Lehigh Carbon,lehighcarboncommunitycollege,684,0.0,15.0,14.0,0.0,1.0,280.0,203.0,131.0,0.645,74.0,153.0
2015,2014-15,Lenoir,lenoircommunitycollege,1692,38.0,23.0,18.0,4.0,0.911,333.0,214.0,147.0,0.687,132.0,178.0
2015,2014-15,Lewis & Clark,lewisclarkcommunitycollege,1890,1.0,10.0,23.0,1.0,0.971,320.0,231.0,179.0,0.775,126.0,147.0
2015,2014-15,Lincoln,lincolncollege,1104,43.0,9.0,30.0,1.0,0.975,432.0,337.0,236.0,0.7,160.0,148.0
2015,2014-15,Lincoln Land,lincolnlandcommunitycollege,1904,58.0,42.0,16.0,11.0,0.841,421.0,268.0,189.0,0.705,164.0,324.0
