No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
0,Anthony Martinez,UTL,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/anthonymartinez119y,anthonymartinez119y,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
1,Haven Hunter,OF/RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/havenhuntermdjz,havenhuntermdjz,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
2,Reed Webb,OF,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/reedwebblhqe,reedwebblhqe,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
3,Reed Shepherd,INF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/reedshepherde0j3,reedshepherde0j3,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
4,Chance Parker,OF/C,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/chanceparkertuqo,chanceparkertuqo,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
5,Deon Sanchez,INF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/deonsanchezt3rk,deonsanchezt3rk,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
8,Ryan Kouba,INF/RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/ryankoubatqm1,ryankoubatqm1,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
9,Cade Tucker,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/cadetuckerb12j,cadetuckerb12j,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
10,Kam Whitmore,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/kamwhitmorepisc,kamwhitmorepisc,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
11,Cody Muncy,1B,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/codymuncyt8uw,codymuncyt8uw,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
12,Kade Cronkhite,INF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/kadecronkhite10o6,kadecronkhite10o6,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
13,Austin Warfel,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/austinwarfeldjyo,austinwarfeldjyo,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
15,Cameron Highfill,RHP,,https://www.njcaa.org//sports/bsb/2017-18/div1/players/cameronhighfillgmxx,cameronhighfillgmxx,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
16,Brent Stephens,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/brentstephensd33x,brentstephensd33x,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
17,Jake Patterson,LHP,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/jakepattersonqvq7,jakepattersonqvq7,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
18,Noe Alaniz,C,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/noealanizscb4,noealanizscb4,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
20,Nick Butler,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/nickbutlerk8xh,nickbutlerk8xh,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
21,David Vilches,INF/RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/davidvilchesywlg,davidvilchesywlg,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
22,Tyler Lindley,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/tylerlindley6r51,tylerlindley6r51,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
23,Mike Anderson,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/mikeandersongazi,mikeandersongazi,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
24,Josh Eiler,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/josheilern8dr,josheilern8dr,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
25,Devin Crawford,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/devincrawford2a0v,devincrawford2a0v,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
26,Chris Herb,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/chrisherberrs,chrisherberrs,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
27,Philip Scott,INF,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/philipscottav7a,philipscottav7a,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
28,Brent Southerland,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/brentsoutherlandpwb7,brentsoutherlandpwb7,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
30,Kyle Allen,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/kyleallen4ahr,kyleallen4ahr,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
31,Chance Long,1B,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/chancelong8l96,chancelong8l96,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
32,Tyler Frank,RHP/INF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/tylerfrank7ekt,tylerfrank7ekt,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
34,Jacob Womack,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/jacobwomackgxrq,jacobwomackgxrq,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
36,Brady Smith,LHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/bradysmitheqxi,bradysmitheqxi,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
37,Davin Gummere,OF,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/davingummerezdbo,davingummerezdbo,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
40,Jeremy Goodwin,INF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/jeremygoodwino6yc,jeremygoodwino6yc,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
41,Eli Davis,1B,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/elidavissc5g,elidavissc5g,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
42,Kolby Reck,UTL,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/kolbyreck315n,kolbyreck315n,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
45,Lanson Simmons,INF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/lansonsimmonsstiw,lansonsimmonsstiw,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
55,Robby Broseus,UTL,Fr,https://www.njcaa.org//sports/bsb/2017-18/div1/players/robbybroseus056d,robbybroseus056d,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
58,Jonathan Ward,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div1/players/jonathanward0c5w,jonathanward0c5w,Eastern Oklahoma State,2017-18,div1,easternoklahomastatecollege,2018
