No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Haziel Cruz,OF,SO,https://www.njcaa.org/sports/bsb/2022-23/div1/players/hazielcruzovc6,hazielcruzovc6,Panola,2022-23,div1,panolacollege,2023
2,Austin Morgan,OF,SO,https://www.njcaa.org/sports/bsb/2022-23/div1/players/austinmorganpd9l,austinmorganpd9l,Panola,2022-23,div1,panolacollege,2023
3,Raydley Legito,IF,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/raydleylegitoku5m,raydleylegitoku5m,Panola,2022-23,div1,panolacollege,2023
4,Luca Pastor,C,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/lucapastoryvx9,lucapastoryvx9,Panola,2022-23,div1,panolacollege,2023
5,Luis Beato,OF,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/luisbeatoe61m,luisbeatoe61m,Panola,2022-23,div1,panolacollege,2023
6,Connor Cassano,OF,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/connorcassanodtf0,connorcassanodtf0,Panola,2022-23,div1,panolacollege,2023
7,Raphael Smeenk,IF,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/raphaelsmeenkn3qh,raphaelsmeenkn3qh,Panola,2022-23,div1,panolacollege,2023
8,Peter Werth,IF,SO,https://www.njcaa.org/sports/bsb/2022-23/div1/players/peterwertht02r,peterwertht02r,Panola,2022-23,div1,panolacollege,2023
9,Braden Ballenger,OF,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/bradenballengery7kb,bradenballengery7kb,Panola,2022-23,div1,panolacollege,2023
10,Sean Monsour,IF,RS. SO,https://www.njcaa.org/sports/bsb/2022-23/div1/players/seanmonsourpl8i,seanmonsourpl8i,Panola,2022-23,div1,panolacollege,2023
11,Sawyer Smith,IF,SO,https://www.njcaa.org/sports/bsb/2022-23/div1/players/sawyersmithsjfq,sawyersmithsjfq,Panola,2022-23,div1,panolacollege,2023
12,Easton Ballard,LHP,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/eastonballardshv3,eastonballardshv3,Panola,2022-23,div1,panolacollege,2023
13,Edgardo Martinez,,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/edgardomartinez39wq,edgardomartinez39wq,Panola,2022-23,div1,panolacollege,2023
14,Brock Lambert,IF,SO,https://www.njcaa.org/sports/bsb/2022-23/div1/players/brocklambert3q65,brocklambert3q65,Panola,2022-23,div1,panolacollege,2023
15,Caleb Chacon,,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/calebchaconqi0g,calebchaconqi0g,Panola,2022-23,div1,panolacollege,2023
16,Thomas Reinholt,RHP,RS. FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/thomasreinholtdtpe,thomasreinholtdtpe,Panola,2022-23,div1,panolacollege,2023
17,Giovanni Febus,IF,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/giovannifebus4t7j,giovannifebus4t7j,Panola,2022-23,div1,panolacollege,2023
18,Nathan Love,RHP,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/nathanloveeyj3,nathanloveeyj3,Panola,2022-23,div1,panolacollege,2023
19,Tai Phetluangsy,RHP,SO,https://www.njcaa.org/sports/bsb/2022-23/div1/players/taiphetluangsytoel,taiphetluangsytoel,Panola,2022-23,div1,panolacollege,2023
20,Dominic Archila,C,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/dominicarchila1pf6,dominicarchila1pf6,Panola,2022-23,div1,panolacollege,2023
21,Alex Font,OF,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/alexfontve93,alexfontve93,Panola,2022-23,div1,panolacollege,2023
22,Sam Hall,RHP,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/samhallfzap,samhallfzap,Panola,2022-23,div1,panolacollege,2023
23,Tyler Seek,LHP,SO,https://www.njcaa.org/sports/bsb/2022-23/div1/players/tylerseek7j00,tylerseek7j00,Panola,2022-23,div1,panolacollege,2023
25,Colt Rouquette,RHP,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/coltrouquetteqo2l,coltrouquetteqo2l,Panola,2022-23,div1,panolacollege,2023
28,Preston White,IF,RS. SO,https://www.njcaa.org/sports/bsb/2022-23/div1/players/prestonwhiten56h,prestonwhiten56h,Panola,2022-23,div1,panolacollege,2023
31,Kyle Collins,RHP,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/kylecollinsilez,kylecollinsilez,Panola,2022-23,div1,panolacollege,2023
32,JP Killough,RHP,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/jpkilloughiiyu,jpkilloughiiyu,Panola,2022-23,div1,panolacollege,2023
33,Koen VanTKlooster,RHP,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/koenvantkloosterzi48,koenvantkloosterzi48,Panola,2022-23,div1,panolacollege,2023
34,Killian McLaughlin,RHP,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/killianmclaughlinwae4,killianmclaughlinwae4,Panola,2022-23,div1,panolacollege,2023
36,Sam Simmons,RHP,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/samsimmonsvln4,samsimmonsvln4,Panola,2022-23,div1,panolacollege,2023
37,Aidan Anthony,RHP,FR,https://www.njcaa.org/sports/bsb/2022-23/div1/players/aidananthonywfw6,aidananthonywfw6,Panola,2022-23,div1,panolacollege,2023
