No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Dalton Daniels,INF,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/daltondanielsj1a7,daltondanielsj1a7,Connors State,2012-13,div1,connorsstatecollege,2013
2,Yariel Gonzalez,INF,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/yarielgonzalezzgvo,yarielgonzalezzgvo,Connors State,2012-13,div1,connorsstatecollege,2013
3,Eli Roundtree,OF/P,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/eliroundtree1676,eliroundtree1676,Connors State,2012-13,div1,connorsstatecollege,2013
4,Jacob Borrego,INF,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/jacobborrego220z,jacobborrego220z,Connors State,2012-13,div1,connorsstatecollege,2013
5,Korey Keith,INF-DH,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/koreykeithhaoh,koreykeithhaoh,Connors State,2012-13,div1,connorsstatecollege,2013
6,Tyson Tackett,OF,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/tysontackett1b6p,tysontackett1b6p,Connors State,2012-13,div1,connorsstatecollege,2013
8,Caleb Banks,INF/P,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/calebbanksjigq,calebbanksjigq,Connors State,2012-13,div1,connorsstatecollege,2013
9,Zayne Dougan,P,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/zaynedougan0iao,zaynedougan0iao,Connors State,2012-13,div1,connorsstatecollege,2013
11,Chance Sugg,OF,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/chancesugg6sme,chancesugg6sme,Connors State,2012-13,div1,connorsstatecollege,2013
12,Christian Perez,INF/OF,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/christianperez9xol,christianperez9xol,Connors State,2012-13,div1,connorsstatecollege,2013
13,Victor Claudio,INF,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/victorclaudiowval,victorclaudiowval,Connors State,2012-13,div1,connorsstatecollege,2013
14,Daniel Concepcion,P,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/danielconcepcions2wd,danielconcepcions2wd,Connors State,2012-13,div1,connorsstatecollege,2013
15,Hunter Simpson,C,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/huntersimpsonnv4s,huntersimpsonnv4s,Connors State,2012-13,div1,connorsstatecollege,2013
16,Colton Strother,P,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/coltonstrotheraor0,coltonstrotheraor0,Connors State,2012-13,div1,connorsstatecollege,2013
17,Jiro Morales,C,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/jiromoralesgio6,jiromoralesgio6,Connors State,2012-13,div1,connorsstatecollege,2013
18,Kelvin Rivas,P,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/kelvinrivaswseo,kelvinrivaswseo,Connors State,2012-13,div1,connorsstatecollege,2013
19,Josh Hammill,P,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/joshhammill4lco,joshhammill4lco,Connors State,2012-13,div1,connorsstatecollege,2013
20,Sawyer Barnard,P,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/sawyerbarnardg8da,sawyerbarnardg8da,Connors State,2012-13,div1,connorsstatecollege,2013
21,Colin Scarsdale,P,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/colinscarsdale3izi,colinscarsdale3izi,Connors State,2012-13,div1,connorsstatecollege,2013
22,Landon Bradley,P,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/landonbradleyp739,landonbradleyp739,Connors State,2012-13,div1,connorsstatecollege,2013
