date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,home,Yavapai,W,4-2,4,4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Jan 30,home,Arizona Western,W,7-2,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Jan 30,home,San Jacinto,L,11-5,11,11,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Jan 31,home,GateWay (AZ),L,7-6,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 5,away,GateWay (AZ),L,7-2,7,7,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 5,away,GateWay (AZ),L,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 6,away,South Mountain,L,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 6,away,South Mountain,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 10,home,Okanagan College,W,13-0,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 11,home,Okanagan College,W,13-3,13,13,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 12,home,Okanagan College,W,14-5,14,14,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 13,home,Yavapai,W,7-2,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 14,home,Prairie Baseball Academy,W,16-5,16,16,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 16,home,Prairie Baseball Academy,W,13-0,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Feb 17,home,Prairie Baseball Academy,W,18-10,18,18,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 4,home,Colorado Northwestern,W,8-4,8,8,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 4,home,Colorado Northwestern,W,13-1,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 5,home,Colorado Northwestern,W,11-5,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 5,home,Colorado Northwestern,W,15-5,15,15,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 11,away,Utah State Eastern,L,11-5,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 11,away,Utah State Eastern,W,9-1,9,9,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 12,away,Utah State Eastern,W,11-4,11,11,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 12,away,Utah State Eastern,W,16-3,16,16,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 18,home,Salt Lake,W,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 18,home,Salt Lake,W,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 19,home,Salt Lake,L,2-1,2,2,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 19,home,Salt Lake,W,9-7,9,9,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 25,away,Southern Idaho,W,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 25,away,Southern Idaho,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 26,away,Southern Idaho,W,12-0,12,12,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Mar 26,away,Southern Idaho,W,12-2,12,12,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 1,home,Western Nevada,W,9-6,9,9,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 1,home,Western Nevada,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 2,home,Western Nevada,W,10-0,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 2,home,Western Nevada,L,5-0,5,5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 8,away,Colorado Northwestern,L,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 8,away,Colorado Northwestern,W,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 9,away,Colorado Northwestern,W,7-3,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 9,away,Colorado Northwestern,W,13-2,13,13,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 15,home,Utah State Eastern,W,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 15,home,Utah State Eastern,W,10-0,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 16,home,Utah State Eastern,W,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 16,home,Utah State Eastern,W,5-3,5,5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 22,away,Salt Lake,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 22,away,Salt Lake,L,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 23,away,Salt Lake,L,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 23,away,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 29,home,Southern Idaho,W,10-9,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 29,home,Southern Idaho,W,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 30,home,Southern Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 30,home,Southern Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 30,home,Southern Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
Apr 30,home,Southern Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
May 6,away,Western Nevada,L,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
May 6,away,Western Nevada,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
May 6,away,Western Nevada,L,2-1,2,2,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
May 12,home,vs. Colorado Northwestern,W,10-9,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
May 13,home,vs. Western Nevada,L,9-7,9,9,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
May 13,home,vs. Salt Lake,W,10-9,10,10,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
May 14,home,vs. Western Nevada,L,11-9,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,tylerhalleadrubu,Tyler Hallead
