date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,away,Jackson State,L,7-6,7,7,4,0,0,,,,0,,3,,,,,,0,0,,,,,4,2021,2020-21,div1,Motlow State,motlowstatecommunitycollege,jackconnellyj1dd,Jack Connelly
Feb 6,away,Volunteer State,W,8-3,8,8,2,1,0,,,,0,2,1,,,,,,0,0,,,1,,4,2021,2020-21,div1,Motlow State,motlowstatecommunitycollege,jackconnellyj1dd,Jack Connelly
Feb 6,away,Volunteer State,W,8-5,8,8,2,2,1,,,1,1,2,,,,,,,4,1,,,1,,4,2021,2020-21,div1,Motlow State,motlowstatecommunitycollege,jackconnellyj1dd,Jack Connelly
Feb 10,home,Jackson State,W,15-5,15,15,1,2,0,,,,0,3,1,,,,,,0,0,,,,,4,2021,2020-21,div1,Motlow State,motlowstatecommunitycollege,jackconnellyj1dd,Jack Connelly
Feb 10,home,Jackson State,W,11-0,11,11,3,3,2,,,2,5,,,,,,,,8,2,,,,,3,2021,2020-21,div1,Motlow State,motlowstatecommunitycollege,jackconnellyj1dd,Jack Connelly
Feb 13,home,Volunteer State,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Motlow State,motlowstatecommunitycollege,jackconnellyj1dd,Jack Connelly
Feb 13,home,Volunteer State,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Motlow State,motlowstatecommunitycollege,jackconnellyj1dd,Jack Connelly
Feb 13,home,Volunteer State,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Motlow State,motlowstatecommunitycollege,jackconnellyj1dd,Jack Connelly
Feb 13,home,Volunteer State,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Motlow State,motlowstatecommunitycollege,jackconnellyj1dd,Jack Connelly
Feb 17,home,Roane State,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Motlow State,motlowstatecommunitycollege,jackconnellyj1dd,Jack Connelly
