date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,home,vs. Darton State,W,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Jan 29,home,vs. Chattahoochee Valley,W,8-5,8,8,1,1,0,,,,0,2,,,,1,,,0,0,,,,,4,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Jan 30,home,vs. Chattahoochee Valley,W,5-0,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Jan 30,home,vs. Darton State,W,8-5,8,8,3,1,0,,,,0,,2,,,1,,,0,0,,,,,4,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Feb 2,away,Florida State Jacksonville,W,12-1,12,12,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Feb 4,home,Abraham Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Feb 5,home,Abraham Baldwin,W,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Feb 5,home,Abraham Baldwin,W,8-6,8,8,1,1,0,,,,0,2,,,,1,,,0,0,,,,,4,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Feb 6,home,East Georgia State,W,1-0,1,1,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Feb 6,home,East Georgia State,W,4-3,4,4,4,0,2,1,,,4,,,,,,,,3,1,,,,,4,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Feb 8,away,Santa Fe,L,8-7,8,8,5,2,3,1,,,1,,1,,,,,,4,1,,,,,5,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Feb 10,home,Santa Fe,W,3-1,3,3,4,0,2,,,,0,,2,,,,,,2,0,,,,,4,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
Feb 12,home,Shelton State,W,7-6,7,7,4,1,0,,,,0,,2,,,1,,,0,0,,,,,5,2016,2015-16,div1,Tallahassee,tallahasseecommunitycollege,kyletaddeonp84,Kyle Taddeo
