date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 15,home,vs. Holmes,L,12-7,12,12,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Feb 15,home,Southeastern,L,8-0,8,8,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Feb 16,home,vs. Southeastern,L,5-2,5,5,1,0,0,,,,0,,1,,1,1,,1,0,0,,,,,3,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Feb 16,away,Southwest Tennessee,L,8-3,8,8,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Feb 21,away,Northwest Mississippi,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Feb 21,away,Northwest Mississippi,L,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Feb 22,away,Itawamba,L,12-4,12,12,2,0,1,,,,0,,1,,,,,,1,0,,,,,2,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Feb 22,away,Itawamba,L,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Feb 23,away,Northeast Mississippi,L,11-10,11,11,1,0,0,,,,0,,,,,,,1,0,0,,,,,2,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Feb 23,away,Northeast Mississippi,L,15-14,15,15,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 1,away,Vincennes,W,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 1,home,vs. Triton,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 4,away,Heartland,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 4,away,Heartland,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 4,away,Heartland,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 4,away,Heartland,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 9,home,Southwestern Illinois,W,8-5,8,8,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 10,away,Southwestern Illinois,W,13-3,13,13,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 10,away,Southwestern Illinois,W,2-1,2,2,1,0,0,,,,0,,,,,1,,2,0,0,,,1,,4,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 11,away,Rose Hulman,W,5-0,5,5,0,0,0,,,,0,,,,,,,1,0,0,,,,,1,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 12,home,Robert Morris,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 12,home,Robert Morris,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 12,home,Robert Morris,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 12,home,Robert Morris,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 14,home,Kaskaskia,W,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 15,away,Kaskaskia,L,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 15,away,Kaskaskia,L,17-4,17,17,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 20,home,Olney Central,L,12-10,12,12,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 22,away,Olney Central,L,10-4,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 22,away,Olney Central,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 26,away,Lincoln Trail,L,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 28,away,Wabash Valley,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 31,home,Wabash Valley,L,18-6,18,18,1,2,0,,,,0,2,1,,,,,,0,0,,,,,3,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Mar 31,home,Wabash Valley,L,11-1,11,11,2,1,1,,,1,1,,,,,,,,4,1,,,,,2,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 3,away,Rend Lake,W,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 6,home,Rend Lake,L,7-5,7,7,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 6,home,Rend Lake,L,7-2,7,7,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 9,home,Lincoln Trail,W,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 9,home,Lincoln Trail,W,10-0,10,10,3,1,1,1,,,0,,,,,,,,2,1,,,,,3,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 10,home,Southeastern Illinois,W,17-7,17,17,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 12,away,Southeastern Illinois,L,23-18,23,23,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 12,away,Southeastern Illinois,W,10-7,10,10,4,1,1,1,,,0,,1,,,,,,2,1,,,,,4,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 15,away,Kankakee,W,10-9,10,10,2,0,1,,,,1,,,,,,1,,1,0,,,,,3,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 17,away,John A. Logan,L,10-4,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 18,home,John A. Logan,W,6-5,6,6,3,0,1,,,,2,1,,,,,,,1,0,,,,,4,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 18,home,John A. Logan,L,4-0,4,4,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 22,home,St. Louis,L,16-2,16,16,1,0,0,,,,1,,1,,,,1,,0,0,,,,,2,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 24,home,Shawnee,W,10-7,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 26,away,Shawnee,W,10-3,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 26,away,Shawnee,W,10-1,10,10,4,1,1,1,,,1,,,,,,,,2,1,,,,,4,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
Apr 30,home,Parkland,W,10-7,10,10,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2014,2013-14,div1,Lake Land,lakelandcollege,codybrushgbrl,Cody Brush
