date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 14,home,vs. Southeastern,L,10-3,10,10,3,0,0,,,,0,,3,,,,,,0,0,,,,,3,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Feb 14,home,vs. Connors State,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Feb 27,away,Marion Military,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Feb 27,away,Marion Military,L,10-5,10,10,3,0,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Feb 28,away,Marion Military,W,7-6,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Feb 28,away,Marion Military,L,2-1,2,2,3,0,1,,,,1,,,,,,,,1,0,,,2,,3,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Mar 11,home,vs. Southeastern,W,7-5,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Mar 11,home,vs. Southeastern,L,6-4,6,6,2,1,2,,,,0,1,,,,,,,2,0,,,,,3,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Mar 16,home,vs. Olney Central,W,9-2,9,9,4,0,1,1,,,1,,2,,,,,,2,1,,1,,,4,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Mar 16,home,vs. Olney Central,W,5-3,5,5,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Mar 18,away,Heartland,L,7-5,7,7,5,0,0,,,,0,,1,,,,,,0,0,,1,2,0.50,5,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
Mar 20,away,Kaskaskia,L,9-8,9,9,4,1,1,,,,0,,2,,,,,1,1,0,,,1,,5,2015,2014-15,div1,Lake Land,lakelandcollege,marvincamposdsos,Marvin Campos
