date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,away,Northern Oklahoma Enid,L,8-7,8,8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,,,5,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Feb 18,home,vs. Vernon,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Feb 19,home,vs. Northeastern Oklahoma A&M,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Feb 24,home,Tabor College JV,W,13-3,13,13,0,2,0,,,,0,1,,,,2,,,0,0,,,,,3,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Feb 24,home,Tabor College JV,W,10-0,10,10,0,0,0,,,,0,1,,,1,,,,0,0,,,,,1,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Feb 27,home,Cowley,L,14-13,14,14,3,2,1,,,,1,1,1,,,,,,1,0,,1,,,4,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Feb 27,home,Cowley,L,15-2,15,15,2,1,0,,,,0,,1,,,,,,0,0,,,,,2,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 4,away,Coffeyville,W,12-3,12,12,3,1,1,,,,0,1,,1,,,,,1,0,,1,1,1.00,4,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 4,away,Coffeyville,W,10-8,10,10,5,2,3,,1,,0,,,1,,,,,5,1,,2,,,5,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 6,home,Coffeyville,L,10-8,10,10,2,0,1,1,,,1,1,1,,,,,,2,1,,,,,3,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 6,home,Coffeyville,L,22-7,22,22,3,0,1,,,,2,,1,1,,,,,1,0,,,1,,3,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 9,away,State Fair,W,20-13,20,20,3,1,0,,,,0,2,,,1,,,1,0,0,,4,,,6,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 11,home,Barton,L,10-4,10,10,1,0,0,,,,0,2,1,,,,,,0,0,,,,,3,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 11,home,Barton,W,6-5,6,6,3,0,2,,,,0,,,,,,,2,2,0,,3,,,5,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 13,away,Barton,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 14,away,Barton,W,20-4,20,20,2,3,0,,,,0,1,,,,,,2,0,0,,,1,,5,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 14,away,Barton,W,14-13,14,14,6,2,2,,,,2,,1,1,,,,,2,0,,3,,,6,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 19,away,Seward County,W,3-2,3,3,4,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,,0,,,4,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 19,away,Seward County,W,8-2,8,8,4,1,1,0,0,1,2,0,0,0,0,0,0,1,4,1,,0,,,5,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 20,home,Seward County,L,11-7,11,11,4,1,2,,,1,3,,,,,,,,5,1,1,2,,,4,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 20,home,Seward County,W,7-6,7,7,4,2,1,,,,0,2,,1,,,,,1,0,,1,1,1.00,6,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 23,away,Redlands,W,24-6,24,24,3,2,1,,,1,1,,1,,,1,,,4,1,,,1,,4,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 23,away,Redlands,L,15-10,15,15,4,1,1,,,1,3,1,,,,,,,4,1,,1,2,0.50,5,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
Mar 25,home,Butler,W,6-5,6,6,3,2,2,,,,0,,1,1,,,,,2,0,,,,,3,2021,2020-21,div1,Hutchinson,hutchinsoncommunitycollege,masonlowe7lgi,Mason Lowe
