date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,home,Yavapai,W,4-2,4,4,4,0,1,1,,,1,,1,,,,,,2,1,,1,,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Jan 30,home,Arizona Western,W,7-2,7,7,2,0,0,,,,0,,,,,,,,0,0,2,2,,,2,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Jan 30,home,San Jacinto,L,11-5,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Jan 31,home,GateWay (AZ),L,7-6,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 5,away,GateWay (AZ),L,7-2,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 5,away,GateWay (AZ),L,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 6,away,South Mountain,L,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 6,away,South Mountain,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 10,home,Okanagan College,W,13-0,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 11,home,Okanagan College,W,13-3,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 12,home,Okanagan College,W,14-5,14,14,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 13,home,Yavapai,W,7-2,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 14,home,Prairie Baseball Academy,W,16-5,16,16,4,1,1,,,,2,,,,,,,,1,0,,2,1,2.00,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 16,home,Prairie Baseball Academy,W,13-0,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Feb 17,home,Prairie Baseball Academy,W,18-10,18,18,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 4,home,Colorado Northwestern,W,8-4,8,8,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 4,home,Colorado Northwestern,W,13-1,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 5,home,Colorado Northwestern,W,11-5,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 5,home,Colorado Northwestern,W,15-5,15,15,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 11,away,Utah State Eastern,L,11-5,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 11,away,Utah State Eastern,W,9-1,9,9,3,0,0,,,,0,,1,,,1,,,0,0,,1,1,1.00,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 12,away,Utah State Eastern,W,11-4,11,11,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 12,away,Utah State Eastern,W,16-3,16,16,4,3,3,,,1,2,,,,,,,,6,1,,1,,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 18,home,Salt Lake,W,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 18,home,Salt Lake,W,9-2,9,9,2,0,0,,,,0,2,,,,,,,0,0,,,2,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 19,home,Salt Lake,L,2-1,2,2,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 19,home,Salt Lake,W,9-7,9,9,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 25,away,Southern Idaho,W,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 25,away,Southern Idaho,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 26,away,Southern Idaho,W,12-0,12,12,2,0,2,1,,,0,,,,,,,,3,1,,,,,2,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Mar 26,away,Southern Idaho,W,12-2,12,12,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Apr 1,home,Western Nevada,W,9-6,9,9,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Apr 1,home,Western Nevada,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Apr 2,home,Western Nevada,W,10-0,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Apr 2,home,Western Nevada,L,5-0,5,5,2,0,0,,,,0,1,,,,,,,0,0,,1,1,1.00,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Apr 8,away,Colorado Northwestern,L,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Apr 8,away,Colorado Northwestern,W,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Apr 9,away,Colorado Northwestern,W,7-3,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Apr 9,away,Colorado Northwestern,W,13-2,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
Apr 15,home,Utah State Eastern,W,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,joseverdugoigwc,Jose Verdugo
