date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25,home,St. Johns River State,L,1-0,1,1,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Jan 25,home,St. Johns River State,L,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Jan 26,away,St. Johns River State,L,9-0,9,9,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Jan 26,away,St. Johns River State,L,5-1,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 2,away,Tallahassee,L,10-6,10,10,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 3,home,Tallahassee,L,16-3,16,16,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 9,home,Wallace-Dothan,W,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 9,home,Wallace-Dothan,W,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 16,away,Chattahoochee Valley,L,11-3,11,11,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 16,away,Chattahoochee Valley,L,12-11,12,12,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 20,home,Thomas University JV,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 20,home,Thomas University JV,W,4-2,4,4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 21,away,Wallace-Dothan,L,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 21,away,Wallace-Dothan,W,9-3,9,9,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 24,away,Thomas University JV,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 24,away,Thomas University JV,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 24,away,Thomas University JV,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Feb 24,away,Thomas University JV,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 2,away,Florida State Jacksonville,W,9-7,9,9,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 2,away,Florida State Jacksonville,L,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 5,away,East Georgia State,L,5-3,5,5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 8,home,East Georgia State,W,16-5,16,16,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 9,home,East Georgia State,L,2-1,2,2,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 9,home,East Georgia State,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 12,home,Georgia Perimeter,L,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 15,away,Georgia Perimeter,L,13-1,13,13,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 16,away,Georgia Perimeter,L,14-11,14,14,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 16,away,Georgia Perimeter,L,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 19,home,Andrew,W,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 21,away,Andrew,L,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 22,away,Andrew,L,9-5,9,9,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 22,away,Andrew,L,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 26,home,South Georgia State,L,11-2,11,11,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 28,away,South Georgia State,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
Mar 30,away,South Georgia State,W,14-2,14,14,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,ojhoganwqw7,OJ Hogan
