date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Wilkes Community College,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 2,home,Wilkes Community College,W,17-0,17,17,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 9,away,East Georgia State,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 10,away,East Georgia State,L,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 10,away,East Georgia State,W,1-0,1,1,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 14,home,Limestone College JV,W,1-0,1,1,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 14,home,Limestone College JV,W,10-0,10,10,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 16,home,Florida State Jacksonville,W,9-0,9,9,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 17,home,Florida State Jacksonville,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 17,home,Florida State Jacksonville,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 24,home,vs. Cecil,W,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Feb 24,home,vs. Potomac State,W,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 2,home,Mercyhurst North East,L,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 2,home,Mercyhurst North East,W,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 3,home,Mercyhurst North East,W,2-1,2,2,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 9,away,Louisburg,L,5-1,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 9,away,Louisburg,L,10-6,10,10,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 10,away,Louisburg,W,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 10,away,Louisburg,L,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 12,away,Newberry College JV,L,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 12,away,Newberry College JV,W,2-1,2,2,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 13,away,Surry,W,7-2,7,7,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 16,home,USC Salkehatchie,W,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 16,home,USC Salkehatchie,W,10-1,10,10,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 17,home,USC Salkehatchie,L,2-1,2,2,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
Mar 17,home,USC Salkehatchie,L,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,hamiltonheatlyuf7o,Hamilton Heatly
