date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 2,home,Western Texas,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Oct 30  #,home,vs. Western Texas,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Jan 29,home,vs. Grayson,L,17-3,17,17,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,0,,,3,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Jan 29,away,San Jacinto,W,10-7,10,10,5,0,3,,,,3,1,1,,,,,,3,0,,,,,6,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Jan 30,home,vs. McLennan,L,18-10,18,18,4,1,1,1,,,2,,1,,,1,,,2,1,,,,,5,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Jan 30,home,vs. Navarro,L,21-11,21,21,2,1,0,,,,0,2,,,,,,,0,0,1,,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 4,away,Wayland Baptist University,W,13-0,13,13,4,2,1,1,,,1,1,2,1,,,,,2,1,,,,,5,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 4,away,Wayland Baptist University,W,17-5,17,17,2,3,2,,,,2,2,,2,,,,,2,0,,,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 6,home,Wayland Baptist University,W,14-4,14,14,4,2,2,,1,1,3,,,,,,,,7,2,,,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 6,home,Wayland Baptist University,W,14-4,14,14,4,2,2,,1,1,3,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 6,home,Wayland Baptist University,W,14-4,14,14,,,,,,,,,,,,,,,7,2,,,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 6,home,Wayland Baptist University,W,14-4,14,14,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 12,away,Blinn,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 12,away,Blinn,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 12,away,Blinn,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 12,away,Blinn,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 13,away,Blinn,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 13,away,Blinn,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 13,away,Blinn,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 13,away,Blinn,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 21,home,vs. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 22,away,Weatherford,L,14-6,14,14,3,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,,0,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 26,home,Ranger,W,11-4,11,11,2,1,1,,,,1,1,,,,1,,,1,0,,,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 26,home,Ranger,W,15-2,15,15,3,1,2,,,,2,1,,1,,,,,2,0,,,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 27,away,Ranger,W,17-5,17,17,3,1,1,,,,1,1,2,,,,,,1,0,,,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Feb 27,away,Ranger,W,14-0,14,14,4,3,3,,,,2,,,,,,,,3,0,,,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Mar 5,home,vs. Baton Rouge,W,7-5,7,7,3,1,0,,,,0,1,,,,,,,0,0,,,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Mar 5,home,vs. Baton Rouge,W,4-2,4,4,3,1,1,,,,0,,,1,,1,,,1,0,,,,,4,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Mar 6,home,vs. Baton Rouge,W,16-15,16,16,5,1,2,1,,,0,,1,,,,,,3,1,,,,,5,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Mar 6,home,vs. Baton Rouge,W,13-3,13,13,3,1,1,,,,0,2,1,,,,,,1,0,,,,,5,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
Mar 10,away,Midland,L,12-8,12,12,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2021,2020-21,div1,Howard (TX),howardcollege,huntersimmons0i2u,Hunter Simmons
