date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 13,away,Williams Baptist College JV,W,14-2,14,14,5,1,2,,,1,3,,1,,,,,,5,1,,,,,5,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 13,away,Williams Baptist College JV,W,14-2,14,14,5,1,2,,,1,3,,1,,,,,,5,2,,,,,5,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 13,away,Williams Baptist College JV,W,14-2,14,14,5,3,3,2,,,0,,,,,,,,5,1,,,,,5,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 13,away,Williams Baptist College JV,W,14-2,14,14,5,3,3,2,,,0,,,,,,,,5,2,,,,,5,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 17,away,Lawson State,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 18,away,Lawson State,W,3-2,3,3,3,1,2,,,,1,,,,,1,,,2,0,,,,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 18,away,Lawson State,W,9-6,9,9,3,2,0,,,,0,1,2,1,,,,,0,0,,,,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 19,away,Bevill State,W,5-1,5,5,2,1,2,,,,2,,,1,,,1,,2,0,,,,,3,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 19,away,Bevill State,T,2-2,2,2,5,0,1,,,,0,,,,,,,,1,0,,,,,5,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 20,away,Bevill State,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 21,home,Greenville College JV,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 25,away,Columbia State,L,9-6,9,9,2,1,1,,,,0,1,,,,1,,,1,0,,,1,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 26,away,Columbia State,L,3-2,3,3,3,0,1,,,,1,,,1,,,,,1,0,,2,,,3,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 26,away,Columbia State,L,8-1,8,8,3,1,1,,1,,0,,1,,,,,,3,1,,1,,,3,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 28,home,Williams Baptist College JV,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 28,home,Williams Baptist College JV,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 28,home,Williams Baptist College JV,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Feb 28,home,Williams Baptist College JV,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 3,home,Morton,W,5-4,5,5,4,1,1,1,,,1,,,,,1,,,2,1,,,,,5,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 3,home,Morton,W,9-6,9,9,1,2,0,,,,1,2,,,,,1,,0,0,,,,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 6,away,St. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 6,away,St. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 6,away,St. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 6,away,St. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 9,home,Olney Central,L,7-3,7,7,3,0,0,,,,0,,1,,,1,,,0,0,,,,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 10,away,Olney Central,L,2-0,2,2,4,0,2,1,,,0,,,,,,,,3,1,,,,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 10,away,Olney Central,L,10-2,10,10,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 12,home,Illinois Central,L,6-4,6,6,3,1,3,2,,,3,,,1,,,,,5,2,,,,,3,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 12,home,Illinois Central,W,15-14,15,15,4,1,1,,,,0,1,,,,1,,,1,0,,,,,6,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 14,away,Rend Lake,L,15-5,15,15,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 15,home,Rend Lake,W,11-7,11,11,5,2,4,2,,,1,,,,,,,,6,2,,,,,5,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 15,home,Rend Lake,L,6-3,6,6,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 19,away,Spoon River,L,5-0,5,5,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 22,home,Southeastern Illinois,W,7-3,7,7,4,1,1,,,,0,,,,,,,,1,0,,,,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 24,away,Southeastern Illinois,W,14-6,14,14,6,0,1,,1,,0,,2,,,,,,3,1,,,,,6,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
Mar 24,away,Southeastern Illinois,L,4-2,4,4,4,1,3,1,1,,1,,1,,,,,,6,2,,,,,4,2018,2017-18,div1,Frontier,frontiercommunitycollege,treywoosleyrwa0,Trey Woosley
