date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 5,home,vs. St. Johns River State,L,15-4,15,15,3,0,0,,,,0,,,,,,,,0,0,1,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 6,away,Gulf Coast State,L,9-2,9,9,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 6,home,vs. Lurleen B. Wallace,W,9-8,9,9,2,0,0,,,,0,,,,,,,1,0,0,,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 10,home,Chipola,L,13-12,13,13,2,1,2,1,,,1,1,,,,,,1,3,1,,,,,4,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 12,home,Cleveland State,L,11-10,11,11,3,0,0,,,,1,,2,,,,,1,0,0,,1,1,1.00,4,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 13,home,Cleveland State,W,7-6,7,7,2,0,0,,,,0,,,1,,1,,,0,0,,1,1,1.00,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 13,home,Cleveland State,L,6-2,6,6,3,0,0,,,,0,,,1,,,,,0,0,,1,2,0.50,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 17,home,Piedmont JV,W,6-4,6,6,1,0,0,,,,1,1,,,,,,1,0,0,,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 17,home,Piedmont JV,W,11-2,11,11,4,2,3,,,,1,,1,,,,,,3,0,,,,,4,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 19,away,Chipola,L,15-5,15,15,3,1,0,,,,0,,1,,,1,,,0,0,,,,,4,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 20,away,Chipola,L,8-3,8,8,2,0,0,,,,0,,,,,,,1,0,0,,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 20,home,vs. Columbia State,L,10-9,10,10,2,0,1,,,,2,1,,,,1,,,1,0,,,,,4,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 26,away,Northwest Florida State,L,10-5,10,10,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 26,home,vs. Wabash Valley,W,13-1,13,13,2,0,1,,,,1,,,,,,1,,1,0,,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 27,home,vs. Wabash Valley,L,4-3,4,4,3,1,1,1,,,1,,1,,,,,,2,1,,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Feb 27,home,vs. East Central (MS),W,9-8,9,9,2,0,0,,,,0,2,2,,,,,,0,0,,,,,4,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 2,away,Cleveland State,W,6-4,6,6,4,0,0,,,,0,,2,,,,,,0,0,,1,1,1.00,4,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 4,home,Northwest Florida State,L,12-2,12,12,3,0,1,,,,1,,2,,,,,,1,0,,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 5,home,Northwest Florida State,L,8-2,8,8,3,0,1,,,,0,,,,,,,,1,0,,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 5,home,Northwest Florida State,L,5-1,5,5,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 8,home,Lake Michigan,W,5-4,5,5,3,0,1,1,,,1,,,,,,,,2,1,,,,,3,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 8,home,Lake Michigan,W,12-2,12,12,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 9,home,Lake Michigan,W,5-1,5,5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 9,home,Lake Michigan,W,5-2,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 15,home,West Georgia Tech,W,13-3,13,13,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 17,away,West Georgia Tech,W,16-11,16,16,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
Mar 17,away,West Georgia Tech,W,19-11,19,19,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,Gordon State,gordonstatecollege,ryanrossuqjo,Ryan Ross
