date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 20,away,Vincennes,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Feb 21,away,Vincennes,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Feb 25,home,vs. Southeastern Illinois,L,2-1,2,2,2,0,0,,,,0,2,1,,,,,,0,0,,,,,4,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Feb 25,home,vs. Southeastern Illinois,W,9-1,9,9,4,1,1,,,,1,1,,1,,,,,1,0,,,3,,5,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Feb 26,home,vs. John A. Logan,L,15-2,15,15,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Feb 26,home,vs. Illinois Central,L,7-0,7,7,2,0,0,,,,0,1,1,,,,,,0,0,,,1,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Feb 27,home,vs. Illinois Central,W,14-7,14,14,3,1,0,,,,0,2,1,,,,,,0,0,,,1,,5,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Mar 5,home,vs. Rend Lake,W,7-6,7,7,5,0,0,,,,0,,3,,,,,,0,0,,,2,,5,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Mar 6,away,Vincennes,L,11-0,11,11,2,0,0,,,,0,,,,,,,,0,0,1,2,,,2,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Mar 6,home,vs. Olney Central,L,10-8,10,10,2,2,1,1,,,1,2,1,,,,,,2,1,,,,,4,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Mar 7,away,Southeastern Illinois,W,13-7,13,13,5,1,3,1,,,2,1,,,,,,,4,1,,2,,,6,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Mar 8,home,vs. Carl Sandburg,W,7-6,7,7,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Mar 9,home,vs. Lake Land,L,13-11,13,13,6,3,3,1,,,1,,,,,,,,4,1,,,2,,6,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Mar 10,home,vs. Lincoln Trail,W,12-7,12,12,5,2,3,,,1,4,1,,,,,,,6,1,,,1,,6,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
Mar 13,home,Lake County,W,9-6,9,9,3,2,2,,,1,2,,,,,,,,5,1,,,1,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,tommywindtcj4z,Tommy Windt
