date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 26  #,home,ASA Miami,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Jan 29,home,Palm Beach State,L,7-5,7,7,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 1,home,vs. ASA Miami,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 1,home,Chipola,L,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 1,home,vs. State College of Florida,L,6-2,6,6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 5,away,Florida SouthWestern State,L,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 7,home,Hillsborough,W,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 8,home,Hillsborough,L,5-4,5,5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 12,home,Florida SouthWestern State,L,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 13,away,State College of Florida,L,12-2,12,12,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 16,home,Lake-Sumter State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 18,home,State College of Florida,W,10-2,10,10,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 19,away,Indian River State,L,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 21,home,Indian River State,W,4-2,4,4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 22,away,Indian River State,W,10-8,10,10,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 26,away,Palm Beach State,W,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 28,home,Palm Beach State,W,7-2,7,7,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Feb 29,away,Palm Beach State,L,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Mar 4,home,Miami Dade,L,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Mar 6,away,Miami Dade,W,4-2,4,4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Mar 7,home,vs. Miami Dade,W,10-9,10,10,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Mar 8,home,ASA Miami,L,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
Mar 13,home,ASA Miami,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Broward,browardcollege,tracemooreisq2,Trace Moore
