date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,away,Seward County,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Feb 10,away,Garden City,L,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Feb 13,away,Labette,L,6-4,6,6,3,0,0,,,,0,,,,,,,,0,0,,1,2,0.50,3,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Feb 13,away,Labette,L,9-5,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Feb 14,away,Labette,L,7-6,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Feb 18,away,Oklahoma Panhandle State University JV,,,,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Feb 20,away,Otero,L,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Feb 20,away,Otero,L,6-3,6,6,1,0,0,,,,0,,,,,,,,0,0,1,,,,1,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Feb 25,home,Hastings College JV,W,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Feb 25,home,Hastings College JV,W,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Feb 28,away,Trinidad State,,,,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 1,away,Otero,,,,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 5,home,Colby,W,10-9,10,10,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 7,home,Lamar,W,5-2,5,5,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 7,home,Lamar,L,11-0,11,11,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 8,home,Lamar,L,5-1,5,5,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 8,home,Lamar,L,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 14,home,Trinidad State,W,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 14,home,Trinidad State,L,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 15,home,Trinidad State,L,9-5,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 15,home,Trinidad State,L,14-10,14,14,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 19,home,Colby,W,5-4,5,5,2,0,0,,,,0,,,,1,,,,0,0,,1,,,2,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
Mar 21,away,Lamar,L,6-0,6,6,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,mannymartinezt4br,Manny Martinez
