date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,vs. Lamar,L,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 9,home,vs. Lamar,L,10-5,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 15,away,New Mexico Military,W,9-7,9,9,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 15,away,New Mexico Military,L,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 16,away,New Mexico Military,W,10-2,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 16,away,New Mexico Military,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 17,home,Western Nebraska,W,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 22,home,Trinidad State,W,2-0,2,2,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 22,home,Trinidad State,L,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 23,away,Trinidad State,L,12-2,12,12,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 23,away,Trinidad State,L,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 28,home,Lamar,L,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Feb 28,home,Lamar,W,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 1,away,Lamar,L,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 1,away,Lamar,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 9,home,Northeastern,L,5-0,5,5,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 9,home,Northeastern,W,9-4,9,9,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 10,home,Northeastern,W,7-1,7,7,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 10,home,Northeastern,W,10-0,10,10,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 12,away,Garden City,W,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 12,away,Garden City,W,8-6,8,8,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 15,away,McCook,L,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 15,away,McCook,L,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 16,away,McCook,L,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 16,away,McCook,W,2-0,2,2,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
Mar 20,away,Lamar,L,14-0,14,14,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,joshkarlindksx,Josh Karlin
