date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,away,Polk State,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 3,away,University of Tampa JV,L,14-1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 5,home,Pasco-Hernando State,W,10-0,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 9,home,South Florida State,W,11-3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 10,home,Polk State,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 14,home,vs. Hillsborough,L,11-3,11,11,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 15,away,Rollins College JV,W,9-1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 16,home,Broward,W,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 17,away,Webber International University JV,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 19,home,CCBC Dundalk,W,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 19,home,CCBC Dundalk,W,8-0,8,8,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 21,away,St. Petersburg,L,14-6,14,14,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 22,home,St. Petersburg,L,5-1,5,5,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 26,home,Davenport University JV,W,9-2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Feb 28,home,Eastern Florida State,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Mar 1,home,University of Tampa JV,W,11-2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Mar 2,home,Rollins College JV,W,10-3,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
Mar 3,home,Flagler College JV,W,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,shanecrousev6ls,Shane Crouse
