date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Dallas College - Eastfield,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 3,home,Dallas College - Cedar Valley,W,14-5,14,14,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 6,home,Bossier Parish,W,13-12,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 6,home,Bossier Parish,W,8-3,8,8,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 9,away,Murray State,L,15-14,15,15,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 12,away,Paris,L,5-0,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 12,home,vs. Cowley,L,7-5,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 16,home,Navarro,W,17-13,17,17,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 17,home,Howard Payne,W,11-2,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 17,home,Howard Payne,W,14-0,14,14,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 19,home,Paris,L,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 19,home,Paris,L,10-2,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 25,away,Bossier Parish,L,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 26,away,Northeast Texas,W,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 29,away,Concordia University,W,8-4,8,8,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Feb 29,away,Concordia University,L,2-0,2,2,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 3,home,Indian Hills,W,11-2,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 3,home,Indian Hills,W,23-10,23,23,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 9,home,Cisco,L,8-7,8,8,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 9,home,Cisco,L,16-11,16,16,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 12,away,Cisco,L,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 12,away,Cisco,W,10-6,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 17,away,Grayson,L,10-0,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 17,away,Grayson,L,7-5,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 19,home,Grayson,W,14-13,14,14,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 19,home,Grayson,L,21-3,21,21,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 23,home,Ranger,W,3-0,3,3,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 23,home,Ranger,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 25,away,Ranger,W,8-7,8,8,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 25,away,Ranger,W,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 28,home,Northeast Texas,W,9-8,9,9,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 29,home,Dallas College - Cedar Valley,W,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 31,away,Schreiner University,W,12-5,12,12,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Mar 31,away,Schreiner University,W,29-0,29,29,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 4,away,Dallas College - Eastfield,W,15-9,15,15,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 6,home,McLennan,W,21-13,21,21,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 6,home,McLennan,L,21-19,21,21,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 9,away,McLennan,L,10-4,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 9,away,McLennan,L,11-5,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 13,away,Weatherford,W,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 13,away,Weatherford,W,10-3,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 16,home,Weatherford,W,8-2,8,8,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 16,home,Weatherford,L,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 18,home,Howard Payne,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 20,away,Vernon,W,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 20,away,Vernon,W,13-10,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 23,home,Vernon,W,14-9,14,14,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 23,home,Vernon,W,17-7,17,17,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 27,home,North Central Texas,W,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 27,home,North Central Texas,W,12-11,12,12,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 30,away,North Central Texas,W,13-10,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
Apr 30,away,North Central Texas,L,19-13,19,19,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
May 4,home,Temple,W,10-0,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
May 4,home,Temple,W,14-4,14,14,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
May 7,away,Temple,L,2-0,2,2,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
May 7,away,Temple,W,9-3,9,9,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
May 14,home,vs. Midland,L,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
May 14,home,vs. Howard (TX),W,9-4,9,9,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
May 15,home,vs. New Mexico Military,W,10-1,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
May 16,home,vs. Grayson,W,8-6,8,8,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
May 16,home,vs. Midland,L,7-3,7,7,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Hill,hillcollege,javiereguiaykn4,Javier Eguia
