date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,Otero,L,13-11,13,13,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 1,home,Otero,L,10-3,10,10,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 2,home,Otero,W,16-4,16,16,4,3,4,3,,,4,,,,,,,,7,3,,,,,4,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 2,home,Otero,W,7-6,7,7,5,1,3,,,,1,,,,,,,,3,0,,,,,5,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 8,home,North Central Texas,W,5-4,5,5,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 8,home,North Central Texas,L,14-5,14,14,3,0,2,,,,0,1,1,,,,,,2,0,,,,,4,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 9,home,North Central Texas,L,10-0,10,10,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 9,home,North Central Texas,W,13-10,13,13,3,2,1,1,,,2,2,1,,,,1,,2,1,,,,,6,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 14,home,vs. Dodge City,W,18-5,18,18,5,3,4,2,,,4,1,1,,,,,,6,2,,,,,6,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 15,home,vs. Lamar,W,11-4,11,11,3,1,0,,,,0,,1,,,,,1,0,0,,,,,4,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 15,home,vs. Western Nebraska,W,6-4,6,6,3,1,1,1,,,0,,,,,,,,2,1,,,,,3,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 16,home,vs. Western Nebraska,W,10-4,10,10,2,0,1,,,,0,,,,,,,,1,0,,,,,2,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 22,home,Colby,W,12-8,12,12,2,1,0,,,,0,3,2,,,,,,0,0,,,,,5,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 22,home,Colby,W,9-6,9,9,3,1,1,,,,1,,1,1,,,1,,1,0,,,,,4,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 23,home,Colby,L,5-3,5,5,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 23,home,Colby,W,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 29,away,Cisco,W,6-4,6,6,3,1,1,,,1,1,,1,,,,,,4,1,,,,,3,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
Feb 29,away,Cisco,L,16-6,16,16,0,0,0,,,,0,2,,,,,,,0,0,,,,,2,2020,2019-20,div1,New Mexico Military,newmexicomilitaryinstitute,jeshleckey0tc4,Jesh Leckey
